,회사명,stock_code,업종,상장주선인,공모가 (원),공모금액 (천원),최초상장주식수 (주),call,kospi,modified_esi,6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,회사명_bs,corp_code,상장일,업력,유동자산,유동부채,부채총계,자본금,자본총계,매출액,영업이익,당기순이익,TA,WC,log_TA,log_S,capital_deficit,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,z_simplified,WICS_large,우리사주조합,기관투자자,일반투자자,target_1d,target_2d,target_7d,target_15d,target_1m,target_3m,target_6m
263,엘이티,297890,특수 목적용 기계 제조업,미래에셋증권 주식회사,7800.0,"17,136,600","7,109,450",0.47,"2,126.73",73.9,23.5,11.6,20.0,3.6000000000000005,41.3,1255.9,엘이티,523936,2020-06-22,20,34669,2792,18810,2423,30317,4119,-11,-5,49127,31877,10.802184416009236,8.323608442343572,0,0,0,10.0,7.739014323865016,0.6488692572312578,0.1484316852737905,0.620443975327374,0.6171148248417367,0.0799221558861364,0.3828851751582632,-0.002670551104637,-0.0012138868657441,-0.0001649239700498,1.0,0,-0.0001017770268894,-0.0002239094591568,0.4545454545454545,0.0838439147515622,0.135864366527031,2.5398647979041007,정보기술,20.0,60.0,20.0,1,1,1,1,1,1,1
264,에스씨엠생명과학,298060,의약품 제조업,한국투자증권(주),17000.0,"30,600,000","11,026,646",0.47,"2,141.05",73.9,9.14,3.63,7.64,1.44,78.15,1032.17,에스씨엠생명과학,1110474,2020-06-17,7,19200,14418,21116,4586,15071,11,-2852,-2637,36187,4782,10.496482851145633,2.4849066497880004,0,0,0,1.3316687473990845,10.0,0.13214690358416,0.6827997726842205,1.4011014531218895,0.4164755298864233,0.3042930130714617,0.5835244701135767,-10.0,-10.0,-0.1749718001459757,1.0,0,-0.0728714731809765,-0.078812833337939,0.9246143057503506,0.0003039765661701,0.0007298785747462,0.7323713588357644,건강관리,0,80.00,20.00,1,1,1,1,1,1,1
265,드림씨아이에스,223250,자연과학 및 공학 연구개발업,엔에이치투자증권주식회사,14900.0,"20,186,311","5,419,150",0.72,"1,970.13",73.7,0.08,4.35,4.36,5.74,85.47,926.11,드림씨아이에스,916826,2020-05-22,21,22150,12073,12566,2011,11710,5232,1112,924,24276,10077,10.097284679055107,8.562740006372207,0,0,0,1.8346724095088207,1.926032110091743,0.4151013346515076,0.9607671494508992,1.0730999146029034,0.4823694183555775,0.1717335610589239,0.5176305816444224,0.2125382262996941,0.1766055045871559,0.0789069171648163,0.0,0,0.0380622837370242,0.0458065579172845,0.8309352517985612,0.2155215027187345,0.446797608881298,1.7677536084510856,건강관리,0,0,100,1,1,1,1,1,1,1
266,엔피디,198080,전자부품 제조업,유안타증권(주),5400.0,"40,770,000","21,535,185",1.27,"1,714.86",78.0,0.0,0.6,1.5,0.0,97.9,307.5,엔피디,876643,2020-03-16,10,104192,85389,138079,6900,46813,236896,20591,14048,184892,18803,12.127532558356789,12.375380726495566,0,0,0,1.2202040075419551,0.0793723828177765,0.1016972070181511,0.6184068540473208,2.949586653280072,0.253191052073643,0.1473949543930104,0.746808947926357,0.0869199986491962,0.0593002836687829,0.3000875825091321,0.0,0,0.0759794907297232,0.1113677173701404,0.6822398135107571,1.2812669017588647,5.06047465447632,0.9951892046272788,정보기술,0.7,79.3,20.0,0,0,0,0,0,0,0
267,플레이디,237820,광고업,KB증권(주),8500.0,"31,359,220","12,827,140",1.25,"1,834.33",78.0,0.0,8.0,8.8,0.1,83.1,1270.7,플레이디,862853,2020-03-12,10,64731,39768,48041,4514,39264,29938,6950,5103,87305,24963,11.377174467988334,10.306917257282224,0,0,0,1.6277157513578755,0.8338232346850157,0.2859286409713075,0.827792926874961,1.2235381010594948,0.4497336922283947,0.1149653626731866,0.5502663077716053,0.2321464359676665,0.1704522680205758,0.1299663814180929,0.0,0,0.0584502605807227,0.0796059790390012,0.7342446043165468,0.3429127770459882,0.7624796251018745,1.6534370860496963,커뮤니케이션서비스,19.9,60.1,20.0,0,0,0,0,0,1,1
268,서울바이오시스,92190,반도체 제조업,KB증권(주),7500.0,"15,000,000","38,223,653",1.24,"2,040.22",78.0,7.5,38.2,12.6,0.0,41.7,1119.0,서울바이오시스,488402,2020-03-06,18,109376,258286,393176,18081,162256,259091,3216,374,555432,-148910,13.227503268726396,12.464938489963917,0,1,0,0.4234685581100021,-0.5747401492139828,-0.2680976249117803,0.6569220908702464,2.4231831180356966,0.2921257687709747,0.1114350162705847,0.7078742312290254,0.0124126272236395,0.0014435082654356,0.0023049995069519,0.0,0,0.000673349752985,0.0057900877155079,0.1162935323383084,0.4664675423814256,1.596803816191697,0.3084001559526345,정보기술,20.0,60.0,20.0,1,1,1,0,1,1,1
269,제이앤티씨,204270,전자부품 제조업,"신한투자증권 주식회사,유진투자증권(주)",11000.0,"121,000,000","57,848,466",1.25,"2,059.33",78.0,0.0,1.18,6.34,4.05,88.43,1077.88,제이앤티씨,447575,2020-03-04,24,157278,127321,177051,25924,245287,224901,32626,37013,422338,29957,12.953563588066856,12.323420030749128,0,0,0,1.2352871875024545,0.1332008305876808,0.0709313393537877,0.7191204794098875,0.7218115921349276,0.5807836377498591,0.1056884384414991,0.4192163622501408,0.1450682744852179,0.1645746350616493,0.1508967046765625,0.0,0,0.0876383370665201,0.0772509222471101,1.1344633114693805,0.5325142421472848,0.916889195106141,1.8984496270151128,정보기술,3.97,76.03,20.00,1,1,0,0,0,1,1
270,켄코아에어로스페이스,274090,"항공기,우주선 및 부품 제조업",엔에이치투자증권주식회사,10000.0,"13,140,000","8,995,904",1.26,"2,014.15",78.0,0.0,0.0,9.91,0.0,90.09,120.75,켄코아에어로스페이스,1158553,2020-03-03,7,38268,14737,39976,4571,39033,34734,1735,-7135,79009,23531,11.27732970571678,10.45550310312698,0,0,0,2.596729320757277,0.677463004548857,0.2978268298548266,0.3686461877126276,1.0241590449107163,0.49403232543128,0.1171060384802603,0.50596767456872,0.0499510566016007,-0.2054183221051419,-0.1827940460635872,1.0,0,-0.0903061676517865,0.0219595235985773,-4.112391930835735,0.439620802693364,0.8898624241026823,1.626354551292205,산업재,1.28,0,98.72,0,0,0,0,0,0,0
271,레몬,294140,화학섬유 제조업,미래에셋증권 주식회사,7200.0,"29,520,000","34,500,000",1.26,"1,987.01",81.8,0.7,20.84,0.86,0.0,77.6,426.0,레몬,1011395,2020-02-28,8,27019,44063,44186,15200,21053,37499,-6642,-7163,65239,-17044,11.08582805673495,10.532096211958502,0,1,0,0.6131902049338447,-0.4545187871676578,-0.2612547709192354,0.9972163128592768,2.098798271030257,0.322705743496988,0.7219873652211086,0.677294256503012,-0.1771247233259553,-0.1910184271580575,-0.3402365458604474,1.0,0,-0.1097962874967427,-0.1018102668649121,1.078440228846733,0.5747942181823755,1.7811713295017335,-0.2379989422748097,소재,13.4,66.6,20.0,1,1,1,1,1,1,1
272,서남,294630,기타 전기장비 제조업,한국투자증권(주),3100.0,"10,850,000","20,365,160",1.23,"2,195.50",81.8,4.9125000000000005,4.45,3.3625000000000003,1.2375,86.0375,1228.4,서남,867973,2020-02-20,16,6311,1941,3854,8380,7683,862,-2552,-2501,11537,4370,9.353401214816834,6.760414691083428,0,0,0,3.2514167954662545,5.069605568445476,0.3787813122995579,0.5036325895173845,0.5016269686320448,0.6659443529513739,1.0907197709228167,0.3340556470486261,-2.960556844547564,-2.9013921113689096,-0.3255238838995184,1.0,0,-0.2167807922336829,-0.221201352171275,0.9800156739811912,0.0747161307098899,0.1121957568658076,0.8361010055911355,기타,0,80.00,20.00,1,1,1,1,0,1,0
273,피피아이,62970,통신 및 방송 장비 제조업,미래에셋증권 주식회사,7000.0,"7,000,000","9,308,185",1.31,"2,197.93",88.9,1.9299999999999995,2.43,1.16,0.19,94.29,997.33,피피아이,403766,2019-12-26,21,23800,14389,34881,4139,34881,41118,2390,2522,69762,9411,11.152859062245346,10.624225580767186,0,0,0,1.6540412815345056,0.2288778637093244,0.1349015223187408,0.4125168429804191,1.0,0.5,0.1186605888592643,0.5,0.0581253952040468,0.0613356680772411,0.0723029729652246,0.0,0,0.0361514864826123,0.0342593388951004,1.0552301255230123,0.5894039735099338,1.1788079470198676,1.4918752329348357,정보기술,0,80.0,20.0,1,1,1,1,1,0,1
274,천랩,311690,자연과학 및 공학 연구개발업,한국투자증권(주),40000.0,"17,200,000","3,808,948",1.31,"2,197.93",88.9,0.0,0.0,0.0,0.0,100.0,51.11,천랩,1071041,2019-12-26,11,15390,1888,2553,1683,17580,3507,-3381,-3248,20133,13502,9.910165207289367,8.162801353492073,0,0,0,8.151483050847459,3.850014257199886,0.670640242388119,0.7395221308264787,0.1452218430034129,0.8731932647891522,0.0957337883959044,0.1268067352108478,-0.9640718562874252,-0.9261477045908184,-0.1847554038680318,1.0,0,-0.161327174290965,-0.1679332439278796,0.9606625258799172,0.174191625689167,0.1994880546075085,5.487637288412784,건강관리,-,80.0,20.0,0,0,0,0,0,0,1
275,메탈라이프,327260,전자부품 제조업,한국투자증권(주),13000.0,"9,100,000","3,465,288",1.3,"2,190.08",88.9,0.0,9.4125,18.575,10.45,61.5625,1290.21,메탈라이프,1343665,2019-12-24,13,13655,3613,4354,1372,21144,13045,1865,1677,25498,10042,10.146394514691288,9.476236852356042,0,0,0,3.779407694436756,0.7697968570333461,0.3938348105733783,0.8298116674322462,0.2059213015512675,0.8292415091379716,0.0648883844116534,0.1707584908620284,0.1429666538903794,0.1285550019164431,0.0793132803632236,0.0,0,0.0657698643030826,0.0731429916071848,0.8991957104557641,0.5116087536277355,0.6169598940597806,4.713314856258102,산업재,0,80.00,20.00,1,1,1,1,1,1,1
276,브릿지바이오,288330,기초 의약물질 제조업,"대신증권(주),KB증권(주)",60000.0,"42,000,000","5,527,562",1.28,"2,204.18",88.9,0.0,0.0,0.0,0.0,100.0,58.85,브릿지바이오,1227039,2019-12-20,5,27424,39966,83533,1031,-52286,0,-11754,-6957,31247,-12542,10.34971065311646,0.0,1,1,0,0.6861832557674022,,-0.4013825327231414,0.4784456442364095,,,,2.673312638013249,,,,,1,-0.2226453739558997,-0.3761641117547284,0.5918836140888208,0.0,,-4.48739089560142,건강관리,0.83,79.17,20.00,0,0,0,0,0,0,0
277,메드팩토,235980,자연과학 및 공학 연구개발업,삼성증권(주),40000.0,"60,440,000","10,097,421",1.29,"2,196.56",88.9,0.0,25.61,0.73,1.15,72.51,86.41,메드팩토,1336373,2019-12-19,7,20885,1885,2549,4281,22367,0,-10820,-10827,24916,19000,10.12330558042176,0.0,0,0,0,10.0,,0.762562209022315,0.7395056885052962,0.113962534090401,0.8976962594316905,0.1913980417579469,0.1023037405683095,,,-0.4840613403675057,1.0,0,-0.4345400545834002,-0.4342591106116552,1.0006469500924215,0.0,0.0,5.763138311852185,건강관리,2.58,77.42,20.00,0,0,0,1,0,1,1
278,신테카바이오,226330,소프트웨어 개발 및 공급업,KB증권(주),12000.0,"19,200,000","13,154,876",1.28,"2,195.68",88.9,0.0,0.0,0.0,0.0,100.0,75.61,신테카바이오,1344336,2019-12-17,11,27885,586,1686,5753,28553,327,-3695,-21584,30239,27299,10.31692083029347,5.793013608384144,0,0,0,10.0,10.0,0.9027745626508812,0.3475682087781732,0.0590480860154799,0.9442441879691787,0.2014849577977795,0.0557558120308211,-10.0,-10.0,-0.7559275732847687,1.0,0,-0.7137802175997884,-0.1221931942193855,5.8414073071718535,0.0108138496643407,0.0114523867894792,10.0,건강관리,0,80.00,20.00,1,1,1,1,1,0,1
279,제이엘케이인스펙션,322510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",한국투자증권(주),9000.0,"18,000,000","14,894,862",1.26,"2,105.62",88.9,0.0,0.0,0.0,0.0,100.0,69.81,제이엘케이인스펙션,1153293,2019-12-11,6,21083,710,2844,1283,22790,115,-7749,-7658,25634,20373,10.1517138842178,4.7535901911063645,0,0,0,10.0,10.0,0.7947647655457596,0.2496483825597749,0.1247915752523036,0.8890536006865881,0.0562966213251426,0.1109463993134118,-10.0,-10.0,-0.336024572180781,1.0,0,-0.2987438558164937,-0.3022938285090115,0.988256549232159,0.0044862292268081,0.0050460728389644,5.938769003719678,건강관리,0,80.00,20.00,0,0,0,0,0,0,0
280,태웅로직스,124560,기타 운송관련 서비스업,"IBK투자증권(주),(주)비엔케이투자증권",4500.0,"22,500,000","17,650,000",1.28,"2,098.00",88.9,0.0,0.0,0.45,0.1,99.45,1024.98,태웅로직스,562245,2019-12-10,24,67835,53070,53481,1500,25779,152252,9851,5959,79260,14765,11.280501483369353,11.93329888981151,0,0,0,1.278217448652723,0.0969773796074928,0.1862856421902599,0.9923150277668704,2.074595601070639,0.3252460257380772,0.0581868963109507,0.6747539742619227,0.0647019415180096,0.0391390589286183,0.2311571434113037,0.0,0,0.0751829422154933,0.1242871561948019,0.6049132067810374,1.9209184960888217,5.906047558089918,1.35175273414893,산업재,20.00,60.00,20.00,1,1,1,1,1,0,0
281,코리아센터,290510,소프트웨어 개발 및 공급업,엔에이치투자증권주식회사,18000.0,"45,818,820","24,031,048",1.28,"2,087.96",91.3,0.0,0.0,22.97,1.17,75.86,37.77,코리아센터,540340,2019-11-29,20,79949,92912,146362,2218,152366,121992,3311,3947,298728,-12963,12.607292086870167,11.711718945020088,0,1,0,0.8604808851386258,-0.1062610662994294,-0.0433939905198039,0.6348095817220317,0.960594883372931,0.5100492755951903,0.0145570534108659,0.4899507244048097,0.0271411240081316,0.0323545806282379,0.0259047294015725,0.0,0,0.0132126884657614,0.0110836613909643,1.1920869827846572,0.408371495139391,0.8006510638856438,1.3127904854171133,기타,0,80.00,20.00,1,1,1,1,0,0,0
282,노터스,278650,자연과학 및 공학 연구개발업,대신증권(주),20000.0,"10,000,000","6,971,092",1.26,"2,127.85",91.3,0.0,0.0,0.0,0.0,100.0,699.46,노터스,1189438,2019-11-27,8,18634,11018,24080,646,26274,20185,2786,3255,50354,7616,10.826853198082246,9.912744573798804,0,0,0,1.6912325285895806,0.3773098835769135,0.1512491559756921,0.4575581395348837,0.9164953946867626,0.5217857568415617,0.0245870442262312,0.4782142431584382,0.13802328461729,0.1612583601684419,0.1238867321306234,0.0,0,0.0646423322874051,0.0553282758072844,1.1683417085427137,0.4008618977638321,0.76824998096978,1.731289293727321,건강관리,5.00,75.00,20.00,1,1,0,1,1,0,1
283,티움바이오,321550,자연과학 및 공학 연구개발업,키움증권(주),12000.0,"30,000,000","23,189,926",1.29,"2,101.96",91.3,0.0,0.0,0.0,0.0,100.0,37.3,티움바이오,1335930,2019-11-22,4,64150,1244,1251,10307,66387,1000,-3036,-2710,67638,62906,11.12194001875184,6.90875477931522,0,0,0,10.0,10.0,0.9300393270055294,0.9944044764188648,0.0188440507930769,0.9815044797303292,0.1552563001792519,0.0184955202696708,-3.036,-2.71,-0.0408212451232922,1.0,0,-0.0400662349566811,-0.0448860108223188,0.8926218708827405,0.0147845885449007,0.0150631900823956,10.0,건강관리,-,0,100.0,1,1,1,1,1,0,1
284,씨에스베어링,297090,일반 목적용 기계 제조업,한국투자증권(주),8400.0,"19,992,000","9,461,400",1.29,"2,096.60",91.3,0.3,3.11,10.51,0.25,85.83,1246.86,씨에스베어링,765462,2019-11-21,13,31725,35349,38573,3980,31178,47069,4888,3458,69751,-3624,11.15270137310765,10.759391134395187,0,1,0,0.8974794195026733,-0.0769933501880218,-0.0519562443549196,0.9164182199984444,1.237186477644493,0.4469900073117231,0.1276541150811469,0.5530099926882769,0.1038475429688329,0.0734666128449722,0.1109115401885945,0.0,0,0.0495763501598543,0.0700778483462602,0.7074468085106383,0.6748146979971613,1.5096863172750017,1.199782610205228,산업재,14.03,65.97,20.00,1,1,1,0,1,0,1
285,우양,103840,"과실, 채소 가공 및 저장 처리업",미래에셋증권 주식회사,4200.0,"15,120,000","12,858,000",1.3,"2,125.32",91.3,0.93,3.2,3.5000000000000004,1.11,91.26,1195.37,우양,486875,2019-11-20,28,40527,63815,83787,1000,19479,56362,3217,1758,103266,-23288,11.545073146180547,10.939568193836587,0,1,0,0.6350701245788608,-0.4131861892764629,-0.2255146902174965,0.761633666320551,4.301401509317727,0.188629364941026,0.0513373376456696,0.8113706350589739,0.057077463539264,0.0311912281324296,0.0902510395810873,0.0,0,0.0170239962814479,0.0311525574729339,0.5464718682001866,0.545794356322507,2.893475024385235,0.2221991207598099,필수소비재,0,80.0,20.0,1,1,1,0,0,1,1
286,에스제이그룹,306040,"가죽, 가방 및 유사제품 제조업","엔에이치투자증권주식회사,IBK투자증권(주)",38600.0,"31,652,000","3,294,600",1.3,"2,160.69",91.3,1.68,18.23,5.71,20.64,53.74,946.62,에스제이그룹,1222432,2019-11-18,12,36398,14561,18245,1225,30055,52520,6708,5389,48300,21837,10.785207543360087,10.868968368601042,0,0,0,2.4996909552915323,0.4157844630616908,0.452111801242236,0.7980816662099205,0.6070537348194975,0.6222567287784679,0.0407586092164365,0.3777432712215321,0.1277227722772277,0.1026085300837776,0.1793046082182665,0.0,0,0.1115734989648033,0.1388819875776397,0.8033691115086464,1.0873706004140786,1.747462984528365,2.8248772725957423,경기관련소비재,7.07,72.93,20.00,1,1,1,1,1,1,1
287,제테마,216080,의료용품 및 기타 의약 관련제품 제조업,한국투자증권(주),21000.0,"20,160,000","7,462,879",1.3,"2,139.23",91.3,0.0,0.0,0.0,0.0,100.0,12.41,제테마,1222867,2019-11-14,11,16610,41206,50643,3237,5330,6356,-4309,-6961,55973,-24596,10.932642576189016,8.757311846936409,0,1,0,0.4030966364121729,-3.869729389553178,-0.4394261518946635,0.8136563789664909,9.501500938086304,0.0952244832329873,0.6073170731707317,0.9047755167670126,-0.6779421019509125,-1.0951856513530522,-1.3060037523452157,1.0,0,-0.1243635324174155,-0.0769835456380755,1.6154560222789511,0.1135547496114197,1.1924953095684805,-0.6658589248074349,건강관리,20.00,60.00,20.00,1,1,1,0,0,1,1
288,라파스,214260,기타 화학제품 제조업,DB증권주식회사,20000.0,"25,600,000","8,191,416",1.3,"2,124.09",91.3,0.0,0.0,0.0,0.0,100.0,202.06,라파스,1058101,2019-11-11,14,12205,3516,10115,3436,22587,9259,558,743,32702,8689,10.395222095796468,9.133459327640225,0,0,0,3.47127417519909,0.9384382762717356,0.2657024035227203,0.3476025704399407,0.4478239695400008,0.6906917008134059,0.1521229025545667,0.3093082991865941,0.0602656874392482,0.080246246894913,0.0328950281135166,0.0,0,0.0227203229160296,0.0170631765641245,1.331541218637993,0.2831325301204819,0.40992606366494,2.5348338713685044,경기관련소비재,20.00,60.00,20.00,0,0,0,0,0,1,0
289,아이티엠반도체,84850,전자부품 제조업,KB증권(주),26000.0,"131,300,000","22,823,026",1.26,"2,144.29",91.3,3.6000000000000005,9.2,6.9,1.9,78.4,1078.5,아이티엠반도체,579980,2019-11-07,20,125163,156963,188386,9087,115822,127615,15565,9290,304208,-31800,12.625470244168495,11.756781033881456,0,1,0,0.7974044838592534,-0.249187007796889,-0.1045337400725819,0.8331988576645823,1.6265130976843778,0.3807329195813391,0.0784565971922432,0.619267080418661,0.1219684206402068,0.0727970849821729,0.0802092866640189,0.0,0,0.0305383158891284,0.0511656498185452,0.5968519113395439,0.4194991584705201,1.1018200341903956,0.9035001153125406,정보기술,5.0,75.0,20.0,0,1,1,1,1,1,1
290,티라유텍,322180,소프트웨어 개발 및 공급업,미래에셋증권 주식회사,12050.0,"13,556,250","5,433,750",1.29,"2,083.48",93.0,7.3,4.1,5.2,4.2,79.2,1240.9,티라유텍,1309388,2019-10-31,14,13923,5786,8495,427,14910,14807,1707,1478,23405,8137,10.060747678734712,9.602922854253334,0,0,0,2.406325613549948,0.5495373809684608,0.3476607562486648,0.6811065332548558,0.5697518443997317,0.6370433668019654,0.0286384976525821,0.3629566331980346,0.115283311947052,0.099817653812386,0.0991281019450033,0.0,0,0.0631488998077333,0.0729331339457381,0.8658465143526655,0.6326425977355266,0.9930918846411804,2.57728146506377,정보기술,11.1,68.9,20.0,1,1,1,1,1,1,1
291,캐리소프트,317530,"영화, 비디오물, 방송프로그램 제작 및 배급업",미래에셋증권 주식회사,9000.0,"8,190,000","5,761,200",1.24,"2,092.69",93.0,0.25,0.0,0.05,0.0,99.7,924.83,캐리소프트,1267222,2019-10-29,6,3991,3546,12722,2411,3018,5334,89,-73,15740,445,9.664024052354822,8.582044163735853,0,0,0,1.125493513818387,0.083427071616048,0.028271918678526,0.2787297594717812,4.215374420145792,0.1917407878017789,0.7988734261100067,0.808259212198221,0.0166854143232095,-0.0136857892763404,-0.0241882041086812,1.0,0,-0.0046378653113087,0.0056543837357052,-0.8202247191011236,0.3388818297331639,1.7673956262425448,0.2489117142322367,커뮤니케이션서비스,0,80.0,20.0,1,1,1,1,1,0,0
292,케이엔제이,272110,특수 목적용 기계 제조업,미래에셋증권 주식회사,11000.0,"9,630,192","5,386,153",1.24,"2,087.89",93.0,0.0,16.18,1.55,0.4099999999999999,81.86,1144.3,케이엔제이,769158,2019-10-25,15,18713,27608,35599,2480,46071,38286,3254,3401,81670,-8895,11.310454260675549,10.552865691963367,0,1,0,0.6778107794842074,-0.2323303557436138,-0.1089139218807395,0.7755274024551252,0.7726986607627357,0.564111668911473,0.0538299581081374,0.435888331088527,0.0849919030454996,0.0888314266311445,0.0738208417442642,0.0,0,0.0416431982368066,0.0398432717031957,1.045175169022741,0.4687890290192237,0.8310216839226411,1.5245292162006756,정보기술,10.0,70.0,20.0,1,1,1,1,0,0,0
293,엔바이오니아,317870,그외 기타 제품 제조업,미래에셋증권 주식회사,8200.0,"9,102,000","7,425,555",1.23,"2,085.66",93.0,24.13,7.39,0.83,0.0,67.65,425.8,엔바이오니아,964595,2019-10-24,19,12290,4231,10914,3141,12030,5214,1108,534,22944,8059,10.040855326828934,8.559294367434873,0,0,0,2.9047506499645475,1.5456463367855773,0.3512465132496513,0.387667216419278,0.9072319201995012,0.5243200836820083,0.2610972568578553,0.4756799163179916,0.2125047947832758,0.1024165707710011,0.0443890274314214,0.0,0,0.0232740585774058,0.0482914923291492,0.4819494584837545,0.2272489539748954,0.4334164588528678,1.7846002993736498,경기관련소비재,0,80.0,20.0,1,1,1,1,0,1,0
294,팜스빌,318010,도시락 및 식사용 조리식품 제조업,대신증권(주),14000.0,"25,357,500","7,929,338",1.24,"2,088.86",93.0,0.0,0.5,0.8,0.0,98.7,1035.53,팜스빌,986898,2019-10-22,20,22381,5291,7401,3150,29874,12179,2532,3240,37275,17090,10.526104966905546,9.407550541263888,0,0,0,4.23001323001323,1.4032350767714918,0.4584842387659289,0.71490339143359,0.2477405101425989,0.8014486921529175,0.1054428600120506,0.1985513078470825,0.2078988422694802,0.2660316938993349,0.108455513155252,0.0,0,0.0869215291750503,0.0679275653923541,1.2796208530805686,0.3267337357478203,0.4076789181227823,4.199949296100886,건강관리,0,80.00,20.00,1,0,0,0,0,0,0
295,라온피플,300120,소프트웨어 개발 및 공급업,미래에셋증권 주식회사,14000.0,"28,329,700","10,178,456",1.25,"2,060.69",93.0,0.0,0.0,0.0,0.0,100.0,330.36,라온피플,1251489,2019-10-18,10,31858,3126,4013,4047,30652,15603,4056,4524,34665,28732,10.453514658501255,9.655282570626548,0,0,0,10.0,1.841440748573992,0.8288475407471513,0.778968352853227,0.1309213101918308,0.8842348189816818,0.1320305363434686,0.1157651810183181,0.2599500096135358,0.2899442414920207,0.1475923267649745,0.0,0,0.1305062743401125,0.1170056252704457,1.1153846153846154,0.4501081782778018,0.5090369307059899,7.038125519438141,정보기술,11.9,68.1,20.0,0,0,1,1,1,1,1
296,아톤,158430,소프트웨어 개발 및 공급업,"엔에이치투자증권주식회사,KB증권(주)",43000.0,"38,579,084","3,612,006",1.25,"2,077.94",93.0,0.04,9.96,2.21,1.05,86.74,810.88,아톤,595182,2019-10-17,21,17852,4751,14331,1435,13982,17667,2934,2741,28313,13101,10.251111660954445,9.779510372716418,0,0,0,3.757524731635445,0.7415520461878078,0.4627203051601737,0.3315190845021282,1.0249606637104849,0.4938367534348179,0.1026319553711915,0.5061632465651821,0.1660723382577687,0.1551480160751684,0.1960377628379344,0.0,0,0.0968106523505103,0.1036273090099954,0.9342194955691888,0.6239889803270583,1.2635531397511086,2.1030374554677707,정보기술,0,80.00,20.00,1,1,1,0,0,0,0
297,녹십자웰빙,234690,의약품 제조업,하나증권주식회사,11300.0,"50,850,000","17,752,276",1.53,"2,067.40",93.0,0.0,0.8199999999999998,1.66,1.22,96.3,657.93,녹십자웰빙,1135057,2019-10-14,16,27468,10795,13453,6582,31570,32679,5196,3768,45023,16673,10.714950959914116,10.39451854897394,0,0,0,2.544511347846225,0.5102053306404725,0.3703218355062967,0.8024232513194083,0.4261324041811846,0.7011971658929881,0.208489071903706,0.2988028341070119,0.1590011934269714,0.1153034058569723,0.1193538169147925,0.0,0,0.0836905581591631,0.1154076805188459,0.7251732101616628,0.7258290207227417,1.0351282863477986,3.010251938279788,건강관리,15.00,0,85.00,1,1,1,1,0,0,0
298,올리패스,244460,기초 의약물질 제조업,"미래에셋증권 주식회사,키움증권(주)",20000.0,"14,000,000","13,875,738",1.51,"2,091.52",94.0,0.0,0.0,1.1,0.0,98.9,11.07,올리패스,1070149,2019-09-20,14,19669,17924,54052,6577,-20119,513,-9679,-9038,33933,1745,10.432172740602883,6.2422232654551655,1,0,0,1.0973555010042402,3.401559454191033,0.0514248666489847,0.3316066010508399,,,,1.5929036631008162,-10.0,-10.0,,,1,-0.2663483924203577,-0.2852385583355435,0.9337741502221304,0.0151180266996728,,-2.20432428823478,건강관리,0,80.0,20.0,1,1,1,0,0,1,0
299,라닉스,317120,반도체 제조업,한국투자증권(주),6000.0,"9,600,000","9,435,500",1.5,"2,070.73",94.0,0.0,0.0,0.0,0.0,100.0,51.68,라닉스,1327092,2019-09-18,17,9199,1611,2923,3971,8383,4200,303,273,11306,7588,9.333177281935246,8.343077871169383,0,0,0,5.710117939168218,1.8066666666666664,0.6711480629754113,0.5511460827916524,0.348681856137421,0.7414647090040687,0.4736967672670881,0.2585352909959313,0.0721428571428571,0.065,0.0325659071931289,0.0,0,0.0241464709004068,0.0267999292411109,0.900990099009901,0.3714841676985671,0.5010139568173685,3.1609131606510616,정보기술,0,80.00,20.00,1,1,1,1,1,1,0
300,한독크린텍,256150,일반 목적용 기계 제조업,한국투자증권(주),15100.0,"10,570,000","4,021,000",1.5,"2,004.75",94.0,4.4,8.2,0.8,0.1,86.5,1117.61,한독크린텍,1069736,2019-09-05,17,13224,9265,10327,1650,18552,23181,2832,2563,28879,3959,10.270904593006762,10.05113139444869,0,0,0,1.4273070696168375,0.1707864199128596,0.1370892343917725,0.8971627771860172,0.5566515739542907,0.6424045153918072,0.0889391979301423,0.3575954846081928,0.1221690177300375,0.1105646865967818,0.138152220784821,0.0,0,0.0887496104435749,0.0980643374078049,0.9050141242937854,0.8026939990996919,1.249514877102199,2.3853703323731645,경기관련소비재,-,80.0,20.0,1,1,1,1,1,1,1
301,네오크레마,311390,도시락 및 식사용 조리식품 제조업,키움증권(주),8000.0,"12,400,000","7,256,000",1.52,"1,951.01",94.5,0.0,0.0,0.0,0.0,100.0,96.6,네오크레마,1219155,2019-08-22,13,15810,6786,9263,2830,24684,4030,278,259,33947,9024,10.432585221089568,8.301769763117166,0,0,0,2.329796640141468,2.239205955334988,0.2658261407488143,0.7325920328187412,0.3752633284718846,0.7271334727663711,0.1146491654513044,0.2728665272336289,0.0689826302729528,0.0642679900744416,0.0104926268027872,0.0,0,0.0076295401655521,0.0081892361622529,0.9316546762589928,0.1187144666686305,0.1632636525684654,2.8461686195423583,필수소비재,2.8,0,97.2,1,0,0,0,0,1,0
