,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),cluster_k4
281,0.033766729,0.058642067,0.037007391,0.029252128,14.06,1.479,0.015402834,0.004246921,0.029650423,0.02303332,0.001609491,0.005507282,0.015985736,0.002263459,0.003394848,0.005336511,0.011324632,0.005861449,0.014538631,0.022215465,0.025924129,0.016281555,0.011194475,0.027953769,0.028922287,0.002018718,0.018688074,0.00996488,0.01519193,0.013674776,0.00321738,0.006099234,0.007138938,0.005374092,0.0089998990430668,0.0059279101940911,0.0065809518154867,0.0158629642497754,0.0034765527029477,0.0064411569119544,0.0034117780541833,0.0037836129286853,0
283,0.053748237,0.037836319,0.036522007,0.046217616,13.15,1.764,0.017793927,0.016381686,0.026958223,0.014076561,0.008100269,0.003286713,0.002975541,0.013912446,0.013274443,0.011426211,0.009391451,0.023675369,0.011689239,0.006162311,0.008884558,0.025784278,0.011374269,0.019593661,0.023041205,0.010466798,0.001858666,0.005755134,0.010184896,0.022841792,0.00662176,0.004472809,0.017074341,0.006515155,0.0044239088463891,0.0054067206181635,0.0123357998897952,0.0037761146442335,0.0073591573236803,0.0038185169443408,0.0136556624633247,0.0018104268397049,0
285,0.107119153,0.027864314,0.045308553,0.015106058,21.77,3.134,0.016318226,0.024633651,0.01939831,0.025488557,0.009704749,0.004220566,0.009904004,0.006031528,0.008493559,0.006031269,0.009334811,0.00929762,0.025446944,0.016320754,0.014053682,0.017428005,0.004069846,0.005428716,0.010994677,0.009812786,0.00937413,0.011938739,0.013056712,0.012437083,0.0056095,0.003420017,0.006525279,0.010616407,0.0123920303350903,0.0222287863001024,0.0192893506878846,0.0109220943424424,0.0048789903328701,0.0051983222110425,0.0061531571049004,0.0070092748852289,2
288,0.748665942,0.024842464,0.026957058,0.031732507,28.0,0.829,0.011598344,0.019859306,0.013072164,0.016265347,0.003054213,0.007075775,0.006403515,0.004524526,0.01333237,0.009655797,0.009133561,0.006198745,0.008367566,0.025440253,0.01466805,0.012973738,0.006921845,0.020872097,0.003553561,0.015690524,0.012820234,0.017672729,0.016371017,0.018656891,0.009392279,0.011426236,0.01520229,0.008062724,0.0126824315745442,0.0114549757430422,0.020959780979147,0.0044750390757048,0.0028399512408247,0.0039744541402736,0.001917108160079,0.0020917481775779,1
289,0.173755855,0.056094233,0.032528803,0.081489061,22.33,3.13,0.017382062,0.041051325,0.010708184,0.038574804,0.002224776,0.00593322,0.00870698,0.003178897,0.006101099,0.020121098,0.017497789,0.017800196,0.011833066,0.043861866,0.030542875,0.017898113,0.009408916,0.018113707,0.003542037,0.002891048,0.014852915,0.016869061,0.059703317,0.037299918,0.005875678,0.008744237,0.010849951,0.015961808,0.0251130380197821,0.0154114616382501,0.0166354088496317,0.011437559315732,0.0036687435470746,0.0067428355129447,0.0076767839987204,0.0087254769770563,3
290,0.047739292,0.019428664,0.0587401309999999,0.00494803,23.7,0.963,0.012762303,0.01819241,0.046239186,0.017403509,0.003439384,0.007600534,0.027921938,0.006603005,0.007565775,0.006270409,0.006040774,0.004038962,0.024431963,0.009248283,0.012592796,0.008033045,0.015959341,0.010965475,0.020925968,0.008432145,0.009341844,0.022984498,0.005741468,0.005896433,0.008459092,0.007691066,0.019647507,0.006334173,0.0080813233491857,0.0143376757236926,0.0241425526410335,0.0214252757289263,0.0035333013854452,0.0019847176847838,0.0037109609664333,0.0045614977748725,1
295,0.164323407,0.036040228,0.0528859809999999,0.033059144,20.74,1.901,0.019327742,0.019757076,0.038707633,0.004068024,0.00560633,0.005800863,0.003772007,0.002826915,0.009679415,0.018799688,0.008550242,0.008711581,0.021398325,0.013745241,0.012404728,0.016383171,0.010004587,0.01624289,0.017723594,0.022583481,0.007737881,0.006993256,0.002919162,0.00421784,0.01035495,0.008022524,0.006756349,0.004837272,0.012899685296374,0.0202340578496226,0.0162969829225348,0.0161363422201676,0.0043695185156494,0.0046388083032338,0.0046405574653315,0.0056856946501707,2
297,0.142659777,0.032943968,0.023969877,0.015330916,12.09,1.663,0.010052966,0.002903924,0.009116518,0.012562013,0.007367373,0.000885196,0.0061138,0.00231673,0.016985035,0.007109263,0.008683744,0.020623498,0.010129903,0.00688462,0.008322291,0.009324619,0.021953562,0.007256912,0.026564044,0.006298755,0.007396122,0.00669383,0.00940321,0.007587738,0.005437687,0.002586261,0.003526036,0.006761495,0.0037104440107457,0.0027199093624948,0.0027225987550494,0.0048448061186461,0.0052378791099655,0.006519515202882,0.0055959634311947,0.0091165270878947,0
298,0.2449947309999999,0.045641954,0.029250846,0.024667144,13.71,1.396,0.014446037,0.014326539,0.011341735,0.003568863,0.003374981,0.006881916,0.005982526,0.002421259,0.007403044,0.009719331,0.00771833,0.003478334,0.014037603,0.01674489,0.00923824,0.012988041,0.015931814,0.071920015,0.009347637,0.018005072,0.004538082,0.007645938,0.029087713,0.012096032,0.00756947,0.007981419,0.011917828,0.009190775,0.0074500996773398,0.0075052599882665,0.0129003965137028,0.0089930842131731,0.0035684453898204,0.0034311722616355,0.0045034393089784,0.0027596615376401,0
299,0.4287737779999999,0.066892541,0.051507912,0.053072243,21.32,0.971,0.006095857,0.016013142,0.011710682,0.024334632,0.006256501,0.007961592,0.019138479,0.011833087,0.006786001,0.018806837,0.006780109,0.010449995,0.006873935,0.018680249,0.019805371,0.007338271,0.018052951,0.017557443,0.006799675,0.006223455,0.005011301,0.023598932,0.003598087,0.007938579,0.020433707,0.018853886,0.012814882,0.012388752,0.0116777748927581,0.0148745877820414,0.0089234464618942,0.0042405409529068,0.0039768437761748,0.0032216262751976,0.0028083770765887,0.0014239262609703,1
302,0.135925502,0.027321109,0.026682728,0.044531899,21.17,0.982,0.012236879,0.023467518,0.006252673,0.019325301,0.010460502,0.009267752,0.005054434,0.003476033,0.008460783,0.008809075,0.013378887,0.006334601,0.037879083,0.009212781,0.026619993,0.026714846,0.013563043,0.006589363,0.016323233,0.010413746,0.010788722,0.007631307,0.008190557,0.013143386,0.012801757,0.007547146,0.010000238,0.009397015,0.0058109121735354,0.0064753280143248,0.0135703449931263,0.0212460828205195,0.0033335907826935,0.0035298382286842,0.0035445864671503,0.0022660235512779,1
303,0.368721917,0.076634509,0.094608599,0.04646065,22.52,0.973,0.004195288,0.01390688,0.015564575,0.017527595,0.012188673,0.009811727,0.004254437,0.011333009,0.003279803,0.005550719,0.008095419,0.014534972,0.011665856,0.021248313,0.027281434,0.01758199,0.011086411,0.014675147,0.006721734,0.005380608,0.006824626,0.012144981,0.00940548,0.003652463,0.013675387,0.013342348,0.009378652,0.009403036,0.0108984034815694,0.0059128559422697,0.0088254234811655,0.0105300138923129,0.0040521096986276,0.0031932506210111,0.0039433739991037,0.0035852944580882,1
304,0.141890334,0.032775982,0.044305733,0.045151689,23.12,3.787,0.022948105,0.026605075,0.026075932,0.014702689,0.004112996,0.011517218,0.014612743,0.00292922,0.009648565,0.016178266,0.038040213,0.016119992,0.021811053,0.021913383,0.029476361,0.02869099,0.005319637,0.006428031,0.022551597,0.010932549,0.006800375,0.009614581,0.006151486,0.011470567,0.017936868,0.008674892,0.01095644,0.008060998,0.0153025590917362,0.0358945357912852,0.0228842339283395,0.0207952989416592,0.017205120112126,0.0066842721303586,0.0044436906795768,0.009041310316721,3
307,0.164839795,0.087320318,0.0512029,0.048895777,82.69,1.099,0.022969632,0.130144546,0.024021253,0.017974911,0.02052691,0.004772787,0.013390963,0.019752723,0.005128192,0.009274816,0.01179719,0.005151497,0.011857596,0.033623741,0.049354653,0.011665948,0.032214628,0.027543113,0.006229886,0.018751335,0.011406199,0.012536313,0.01241353,0.008279185,0.018591322,0.016406354,0.020121944,0.007458611,0.0815332277435286,0.0377453493166181,0.0217540341396247,0.0100789960753737,0.0112995251147921,0.005531111226325,0.0051253402492845,0.0047144887920063,3
309,0.067897364,0.029151021,0.036146411,0.043341112,19.34,1.942,0.006655599,0.019800138,0.014620266,0.002849643,0.004177771,0.005718925,0.001846391,0.004061164,0.010880898,0.004857613,0.008068053,0.001965104,0.020112818,0.024363328,0.019124422,0.019174143,0.009137503,0.024448739,0.020891223,0.078451231,0.00244237,0.014280448,0.004972596,0.008707457,0.013618293,0.011903073,0.023594172,0.004943793,0.0226797890265226,0.0188170799761033,0.0187987678767272,0.0157289534220613,0.0031085326544792,0.0049846943458498,0.0083152251837601,0.0040472207268151,2
311,0.729677679,0.102594089,0.039640106,0.049860876,31.77,0.846,0.014360621,0.016351067,0.041888676,0.023274733,0.005910445,0.004128737,0.006524616,0.014422897,0.00461383,0.00659603,0.018307506,0.011700467,0.016917876,0.005489868,0.005561226,0.007543604,0.013732336,0.049802471,0.013010415,0.029307875,0.002100498,0.001149186,0.011550527,0.006597655,0.035608343,0.010046427,0.009762631,0.008487987,0.0079260248710085,0.0272109490973385,0.0097630418612435,0.0065556664178521,0.0029723304139446,0.0092751344559151,0.0024319750713035,0.0053196605296747,1
312,0.062641536,0.047385472,0.020089674,0.045403546,18.79,1.889,0.016941679,0.040293695,0.004705132,0.030321156,0.005596155,0.003905454,0.003474407,0.005628452,0.018410145,0.008550242,0.007988453,0.008860403,0.010334994,0.01201918,0.021604248,0.014649433,0.014219942,0.020309505,0.024066917,0.006851083,0.006965161,0.003428893,0.00371443,0.00725331,0.007638257,0.00691509,0.004439848,0.017906374,0.0141805168804206,0.0177079133501626,0.0203890373792121,0.0132080340483497,0.0045909192500385,0.0044020124022592,0.006674530818507,0.0075228007732007,2
314,0.030499295,0.033176151,0.026432556,0.053515185,24.1,0.811,0.008051505,0.015693038,0.012209916,0.019194207,0.007292025,0.006344259,0.00457273,0.005692918,0.008453152,0.009354733,0.0086012,0.010408326,0.009700799,0.039868549,0.020159985,0.011535386,0.007373052,0.031725513,0.060711028,0.01741944,0.00631027,0.01284018,0.014732198,0.016107236,0.010284692,0.008828674,0.009376419,0.011177316,0.0151968251487854,0.0134457150756312,0.0139718022673835,0.0121491570979792,0.0042721962364097,0.0023832822597639,0.0029452528304804,0.0031695647075438,1
317,0.098869839,0.053021241,0.144984258,0.051165447,22.28,0.827,0.012154175,0.010136014,0.016356327,0.011056793,0.021137084,0.007964302,0.00478157,0.008078444,0.023465115,0.008414329,0.008313551,0.007972732,0.010335063,0.023251572,0.018140841,0.010000208,0.019301331,0.018449704,0.016809559,0.016795539,0.00735705,0.015071136,0.008372965,0.002907002,0.004518773,0.007342183,0.010284692,0.008828674,0.010761931797832,0.0057628370317356,0.0151968251487854,0.0134457150756312,0.0037446064341185,0.0042141465961348,0.0042721962364097,0.0023832822597639,1
318,0.091417301,0.033444701,0.025071438,0.019854798,26.4,3.26,0.03531834,0.067931356,0.026586248,0.013297099,0.004700743,0.010768571,0.002560841,0.001579107,0.021564677,0.034257667,0.013880718,0.00250618,0.019402988,0.008076603,0.025806089,0.011695064,0.003288751,0.010719465,0.003413503,0.011121823,0.029578309,0.023890288,0.019913516,0.010568251,0.010849951,0.015961808,0.017568596,0.01481526,0.0166354088496317,0.011437559315732,0.023946396110945,0.0273874144015107,0.0076767839987204,0.0087254769770563,0.0056247391797489,0.0059929864572733,2
320,0.197885047,0.02773761,0.115198451,0.063984865,22.51,1.431,0.016005297,0.012703262,0.011605834,0.012940513,0.008934617,0.005204582,0.001481156,0.002760681,0.004595039,0.008880831,0.002509028,0.000699036,0.012745876,0.017777688,0.008288425,0.007123229,0.026266978,0.019584748,0.015000541,0.092515668,0.008260262,0.00813737,0.009478522,0.00491134,0.006391102,0.007693002,0.002643861,0.005981438,0.0037761146442335,0.0072520805945282,0.0043077685211957,0.0079786736533134,0.0041225309155191,0.0058861734571842,0.0066224217437226,0.0085227100610741,0
321,0.740840961,0.063891212,0.026983754,0.070549614,21.34,1.006,0.022938328,0.012770708,0.010590918,0.008412235,0.007838244,0.007606764,0.004580711,0.014524747,0.018208887,0.009044885,0.007348927,0.009726668,0.021266384,0.011126169,0.007051327,0.002441012,0.007892156,0.075443329,0.005541484,0.012581278,0.010405916,0.011008366,0.01921424,0.01324325,0.008262208,0.009121597,0.01457072,0.020109666,0.0095424138795074,0.0037235126643148,0.0061007238285828,0.0206154273287695,0.0035225867450996,0.0029217215328734,0.0032374919024006,0.0030856590322303,1
322,0.691083174,0.104674844,0.045362947,0.092425024,19.94,3.271,0.009566445,0.011246498,0.012052557,0.011823063,0.003678077,0.001608257,0.005437302,0.006159085,0.005789639,0.002450407,0.012274312,0.008325488,0.012370964,0.010348499,0.01239145,0.037440976,0.007016092,0.008259019,0.006281587,0.004949474,0.005649794,0.010967976,0.00861281,0.009274934,0.005224079,0.007230412,0.010409984,0.015619137,0.0106036748527349,0.0155688756469781,0.0083417771787334,0.0156242208370803,0.0016827460909881,0.0031494743350309,0.0079016191266619,0.0055673703075008,0
324,0.0435519,0.045647749,0.075497384,0.0523211529999999,14.07,1.726,0.048849931,0.028574951,0.004250941,0.031389579,0.008795625,0.008460207,0.003347723,0.014967602,0.010785994,0.01036775,0.00934078,0.008016683,0.012821519,0.012806294,0.003832248,0.010543699,0.009100282,0.020342619,0.020143652,0.006800577,0.014867235,0.006308379,0.008078055,0.008938999,0.004534211,0.005195385,0.012678582,0.011841026,0.0057061165964092,0.004374261863069,0.0086590525249892,0.0137496358717282,0.006737515808984,0.0065740447280466,0.0108018644764608,0.0045328108952434,0
325,0.116602071,0.011910709,0.027229818,0.030395312,32.02,4.207,0.018607749,0.017785531,0.027523821,0.026439689,0.009910324,0.009386337,0.007654062,0.012159314,0.009172585,0.016521685,0.006330137,0.014118246,0.019974298,0.02120588,0.011511111,0.00919881,0.005931518,0.02347907,0.002372489,0.013659499,0.011122493,0.008605429,0.005510847,0.007869555,0.013019709,0.017911074,0.012109529,0.007911866,0.0216897990998338,0.0206513726984793,0.0188450777919493,0.0096837803844164,0.0063301356990312,0.0075059250205256,0.0065589868645849,0.0060143194722619,2
327,0.166861305,0.163529829,0.046565169,0.072060995,32.26,4.548,0.026260323,0.008872704,0.021094443,0.037675126,0.007841617,0.002995063,0.01025054,0.006048264,0.015617566,0.004454998,0.010223062,0.013999175,0.015490247,0.013963074,0.014228649,0.019800803,0.00828092,0.005584596,0.022881781,0.006469255,0.008454552,0.008970474,0.023507768,0.023235335,0.008529658,0.016423026,0.010358378,0.013942589,0.0105854842539556,0.025316843855852,0.0158712843372034,0.014703239082083,0.0058461031632068,0.0067838282757943,0.0056863926735018,0.0056183497492391,2
328,0.141272404,0.048624757,0.150074425,0.0301283419999999,15.32,1.332,0.076127316,0.010843251,0.009845917,0.022750421,0.005101393,0.004798545,0.009401725,0.010098739,0.00883356,0.010824636,0.008783372,0.013345006,0.021929123,0.017397273,0.011995988,0.008758313,0.022130518,0.038992385,0.01726189,0.020562211,0.025407489,0.010972447,0.005366567,0.010222289,0.003106295,0.003508611,0.008915694,0.00832729,0.0027278758667527,0.0052322862102948,0.0123136414654414,0.0160562284480297,0.0047601745957257,0.0023981972085545,0.0038241321375301,0.0030236973615735,0
331,0.155411879,0.096191538,0.065313804,0.040784102,22.91,0.978,0.013862307,0.006978834,0.010767706,0.012833067,0.009105358,0.001463837,0.00734844,0.006279137,0.003026231,0.008806482,0.003946627,0.012704472,0.013140431,0.00937829,0.011720391,0.007320028,0.013585586,0.006874742,0.021633787,0.012371293,0.012662459,0.017668988,0.019627346,0.009164,0.02296485,0.017270491,0.020441334,0.020824202,0.0223428287583088,0.0080500145724508,0.0087520203666828,0.0150367116954576,0.0030856590322303,0.0038241508059047,0.0041400347044967,0.0025848658105523,1
334,0.344879801,0.1152237739999999,0.053570356,0.020821503,24.46,0.796,0.016408805,0.015758349,0.005890965,0.011598344,0.007705566,0.006366298,0.005007888,0.003054213,0.00279532,0.012218136,0.002544688,0.01333237,0.016101661,0.034231295,0.023899863,0.008367566,0.016476531,0.017878456,0.069108654,0.006921845,0.007724605,0.011416057,0.0101874,0.012820234,0.009083719,0.007853456,0.010854503,0.010370708,0.0132304362286775,0.0175516279764814,0.0129064628710004,0.0115205717104654,0.0044332570961457,0.0040551024811596,0.0027764187574685,0.0038566977464235,1
335,0.322376524,0.035944582,0.034058773,0.040783489,13.12,1.468,0.008559871,0.007612264,0.016370057,0.025063732,0.007236208,0.006912962,0.001866919,0.010977128,0.00732811,0.003582554,0.007635439,0.010585339,0.008539232,0.015430669,0.011768729,0.008515609,0.006980329,0.00706062,0.036010563,0.00613386,0.007708854,0.014103943,0.018706796,0.019190151,0.007619378,0.003110359,0.004977192,0.004865938,0.0084039354932893,0.0096774637122765,0.0087701816271359,0.0077845148940155,0.0043591663791784,0.0053356588528213,0.0041752761636725,0.0110815569331107,0
339,0.085088936,0.040772515,0.023243343,0.028637475,28.51,0.857,0.021654494,0.020266739,0.018865387,0.026832434,0.012668338,0.007195719,0.005677944,0.00495545,0.015574912,0.006961307,0.012121145,0.016499794,0.006969916,0.025877838,0.016451673,0.014083964,0.021210486,0.020018302,0.021475549,0.004277089,0.009998948,0.01676291,0.012194535,0.010133595,0.010584435,0.006529342,0.011461818,0.010042431,0.0172928252063832,0.0163878835400852,0.0326320228493617,0.0080211434046528,0.0023502706013119,0.0030363055733368,0.0026530834038619,0.0046803712977971,1
343,0.076163233,0.023937899,0.028069254,0.043295981,17.42,1.812,0.013734732,0.017746579,0.011949154,0.021717515,0.00160911,0.004220865,0.002075372,0.003066704,0.003453996,0.00770036,0.007576294,0.004036417,0.011913151,0.014521099,0.00517855,0.00967529,0.008427798,0.018467219,0.011202537,0.008766774,0.003259898,0.013081483,0.007726448,0.004026482,0.005021458,0.007791372,0.010257597,0.009054139,0.0118453488994894,0.0097282141350008,0.0259558778955486,0.0243340446006648,0.0042913573624484,0.0025877398755748,0.0050232664285444,0.0047475917335756,0
344,0.155942768,0.039240311,0.045170488,0.027702022,29.05,3.608,0.024506708,0.031027998,0.012320554,0.007884169,0.001106761,0.014917118,0.005615925,0.005910402,0.01265542,0.009500951,0.010218525,0.007700003,0.013018646,0.019114635,0.013326148,0.019264296,0.008479158,0.006368527,0.006083171,0.004755548,0.015176283,0.010038016,0.005716716,0.012152843,0.01481526,0.013709168,0.009737997,0.01109992,0.0275227362504665,0.0199770733033375,0.0192056163225574,0.0232710735060083,0.0059929864572733,0.0056300561950609,0.0047745263202659,0.0073491710343532,2
345,0.557018786,0.053622271,0.018923319,0.040159395,27.68,0.838,0.01671273,0.027937935,0.01182576,0.01868287,0.008399629,0.005435075,0.006019091,0.004084124,0.005237492,0.003975196,0.006259453,0.007662389,0.017505199,0.010527879,0.015197691,0.015144161,0.004131876,0.021992742,0.018216839,0.049853393,0.022993103,0.009094032,0.006743925,0.002239388,0.013174717,0.013827078,0.03682635,0.008128839,0.0176664305574026,0.0129463904489527,0.029024442938614,0.0101796657102437,0.0024063701110601,0.0011849595051658,0.0052450193370238,0.0051593341767609,1
346,0.25697196,0.076718055,0.032118095,0.064905832,38.02,0.935,0.03105292,0.021673542,0.001344644,0.020082008,0.008051347,0.00731193,0.001517223,0.009267494,0.0062324,0.014819025,0.006610704,0.003833903,0.010446062,0.014760889,0.009152137,0.011169704,0.011327328,0.023417414,0.052180564,0.00456389,0.014135145,0.004468264,0.00896351,0.010500288,0.006334173,0.006523173,0.006326887,0.003934195,0.0214252757289263,0.0078162871187045,0.0141661801338378,0.0202622282005078,0.0045614977748725,0.0011545254471047,0.0042411978321223,0.0061702972242189,1
347,0.068808379,0.114865312,0.046247843,0.054453531,28.38,1.8,0.039052902,0.025172184,0.017240887,0.019327742,0.003445959,0.002677775,0.003725492,0.00560633,0.018959768,0.011448147,0.007055599,0.009679415,0.035163258,0.019086512,0.00783259,0.021398325,0.074691424,0.005167169,0.010955484,0.010004587,0.010537648,0.002227665,0.004030158,0.007737881,0.008360084,0.011807736,0.010702494,0.007638257,0.0127301997292569,0.0164265475010019,0.0254281811541782,0.0142105019958501,0.0036065836547736,0.004643233765582,0.0046360935435724,0.0045909192500385,2
348,0.670192328,0.075714378,0.045972959,0.036955419,12.74,1.302,0.010162732,0.015033128,0.020397136,0.005745795,0.001880599,0.004132037,0.004783999,0.000170532,0.006413531,0.007881348,0.011878139,0.005683876,0.011070413,0.030065345,0.009157245,0.02201739,0.016832006,0.048293663,0.004637748,0.018384472,0.010156646,0.016524782,0.013062916,0.009331729,0.008433384,0.007372025,0.011230043,0.006547276,0.006368091745479,0.004369610657072,0.0066328055696503,0.003382530976578,0.0039468325655994,0.0028348833851634,0.0029449931094665,0.00308849822093,0
350,0.385382946,0.049108329,0.041300605,0.046974536,21.98,1.516,0.033253583,0.036620871,0.081077628,0.031036457,0.004588648,0.007096631,0.008637278,0.010067763,0.004998359,0.009729501,0.01194893,0.009557541,0.013435493,0.005309871,0.021982164,0.006338306,0.005168755,0.007390435,0.011560105,0.006855583,0.010212371,0.000740166,0.00680976,0.006399249,0.009309448,0.016410679,0.009573837,0.008999068,0.0168133806250103,0.0154745555070784,0.0234293115515989,0.0108011424812459,0.0037512602603046,0.0025319191581886,0.0040060167842439,0.0059328725414041,1
351,0.133536014,0.044124517,0.023175202,0.028318669,11.07,1.628,0.008359713,0.012201942,0.026818012,0.007493409,0.006355878,0.006323689,0.005596739,0.007446103,0.004516008,0.010537944,0.014420651,0.013188752,0.007682581,0.003150639,0.009587164,0.015091254,0.002915087,0.004611791,0.010356877,0.011171062,0.004278632,0.008904874,0.004199544,0.007357172,0.002616323,0.008692053,0.004143807,0.004385474,0.0039499790840887,0.0029364986754173,0.0073960826433407,0.0054353866461676,0.0123907578960259,0.0058462864444388,0.0115665807048967,0.0037470786501534,0
354,0.547146068,0.048381474,0.017030326,0.038637844,28.89,0.995,0.019937535,0.014364904,0.011784803,0.008379032,0.008637933,0.007850866,0.004361854,0.006217355,0.011883494,0.018867957,0.005947488,0.008950629,0.022915537,0.011314589,0.006790235,0.004839478,0.014447774,0.07596548,0.005920435,0.007501977,0.006578845,0.013711925,0.019490499,0.015245691,0.011822932,0.00909302,0.012688472,0.022230011,0.0126653148766099,0.0047279746826928,0.0052491728490564,0.0223428287583088,0.0034216547412305,0.0034183643659505,0.0039838494785418,0.003794768880618,1
356,0.070156554,0.022191958,0.035538542,0.046536083,18.23,1.793,0.009430686,0.012444509,0.009703384,0.013709644,0.002309666,0.006151305,0.010539709,0.004646288,0.003742961,0.007679376,0.006342736,0.015330074,0.005710019,0.023541913,0.021654336,0.012761855,0.009502339,0.009993809,0.025982126,0.000577241,0.014697984,0.01150527,0.014675825,0.009108316,0.009649361,0.004463075,0.003462099,0.006109512,0.0097509035439152,0.0061606492789953,0.0073442107080654,0.0059838596336267,0.0044045838790796,0.0046350112402087,0.0047386498997683,0.0061016444225716,0
358,0.252735009,0.082369035,0.045529639,0.056934041,36.07,1.846,0.026590184,0.029287922,0.022306004,0.017649337,0.005848963,0.0046886,0.002121401,0.004145295,0.01163852,0.014089755,0.011397453,0.010903089,0.035667723,0.011028226,0.017119123,0.007856506,0.008868235,0.074514616,0.005289643,0.01025348,0.009925672,0.008006712,0.002020366,0.00546038,0.006403995,0.01132783,0.01244224,0.007662704,0.0130655911692489,0.0128306034818313,0.0242029052053844,0.0154518704269836,0.0046157587328428,0.0047733432884995,0.0054301034328307,0.0034235194226578,2
360,0.11453255,0.0558692039999999,0.035454097,0.030973537,23.73,3.85,0.022763013,0.028905156,0.018359848,0.015594113,0.010429966,0.013294562,0.006249385,0.005981801,0.017351938,0.036604311,0.017235142,0.026225126,0.017631973,0.020373882,0.042603032,0.020651373,0.002803643,0.025410568,0.011083616,0.019579882,0.008939178,0.006224463,0.013135505,0.004260919,0.015180812,0.008489155,0.010118457,0.008757338,0.0359036618575484,0.0167394230141367,0.022224041926057,0.0184901556394905,0.005706799683364,0.0037875922800275,0.0098403035803348,0.0067165940359876,3
362,0.166143877,0.048376782,0.043830184,0.02780428,31.36,4.276,0.020362358,0.026053791,0.026875149,0.011165795,0.010816934,0.00867309,0.008654951,0.002747254,0.013979493,0.011590103,0.015886436,0.004196786,0.024776139,0.014777463,0.01118214,0.021925053,0.024373486,0.009736639,0.010923451,0.006562963,0.006871515,0.005293603,0.009705924,0.010849646,0.012135683,0.012941881,0.006462097,0.017321504,0.0206513726984793,0.0188450777919493,0.0096837803844164,0.0291779008207933,0.0075059250205256,0.0065589868645849,0.0060143194722619,0.0069066401150337,2
363,0.092478684,0.116660567,0.0302568999999999,0.0500375159999999,21.46,1.803,0.019648287,0.024327227,0.016939861,0.032508265,0.003727295,0.005522276,0.006108613,0.001698717,0.011533523,0.011407238,0.018642143,0.003659152,0.017457396,0.007284298,0.02690815,0.01262978,0.005672015,0.01211541,0.010575659,0.015488585,0.002258944,0.007487345,0.008029157,0.00385828,0.0076107,0.01035495,0.008022524,0.006756349,0.0214254531975044,0.012899685296374,0.0202340578496226,0.0162969829225348,0.0031242465637537,0.0043695185156494,0.0046388083032338,0.0046405574653315,2
367,0.447193791,0.070667355,0.027338855,0.031778719,22.65,0.807,0.008507389,0.017506457,0.010092714,0.011365656,0.008691818,0.007179783,0.006326501,0.00597086,0.008156745,0.008421115,0.008627469,0.006177556,0.013340031,0.016041074,0.035341119,0.024740248,0.017408502,0.018741794,0.018223749,0.024791126,0.015025534,0.007897281,0.007476555,0.010613244,0.009115062,0.010181128,0.008622906,0.009392279,0.0057458460643901,0.0172603188758715,0.0133934040101761,0.0126824315745442,0.0038160233955268,0.0031831408693428,0.0033184578867434,0.0028399512408247,1
370,0.03604432,0.067129316,0.077338005,0.091518588,25.85,0.919,0.018865387,0.026832434,0.012821647,0.00926604,0.005677944,0.00495545,0.007778422,0.0146449,0.012121145,0.016499794,0.011405175,0.005130244,0.016451673,0.014083964,0.010905229,0.016734073,0.021475549,0.004277089,0.021436224,0.022424595,0.012194535,0.010133595,0.008407513,0.0114295,0.008140878,0.012062287,0.010083267,0.020600426,0.0248252983132598,0.0264682295741473,0.0074502399167678,0.0074694061193403,0.0030999286348701,0.0046994718424501,0.0035998425191054,0.00223562691316,1
374,0.451477648,0.130856972,0.038797461,0.0555770639999999,23.31,0.98,0.014344626,0.013348763,0.01329516,0.01749314,0.012189712,0.00898463,0.004000761,0.010102163,0.00885305,0.006230161,0.007915636,0.008194944,0.018693885,0.021777933,0.029257562,0.009212781,0.011052815,0.004086173,0.012178879,0.006589363,0.007416337,0.010933004,0.009408312,0.007631307,0.014202294,0.013244463,0.009327193,0.008459092,0.0111596415715659,0.006059135297285,0.0065687214178881,0.0084062608986286,0.0043718576403001,0.0037150709248454,0.0046646780487829,0.0035333013854452,1
