,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20)
282,0.149860392,0.067956258,0.042657614,0.111957751,16.21,1.35,0.006313448,0.017460732,0.010469981,0.029238115,0.001920328,0.003824949,0.013700497,0.004891029,0.010418938,0.00793024,0.00481867,0.008780859,0.007150272,0.016993924,0.012350144,0.010152864,0.007883756,0.006720061,0.021978297,0.026590165,0.022526344,0.005267737,0.017365182,0.011555629,0.007020667,0.007662978,0.005876584,0.001686547,0.0081532218948593,0.0032165413697222,0.0090104593656197,0.0069452968136153,0.0085579883748251,0.0049773688337352,0.0078744870333372,0.0044642831349964
284,0.240206853,0.179451428,0.104130433,0.028956295,16.19,1.438,0.010376298,0.017614855,0.004791495,0.017365644,0.005156237,0.003312153,0.001713241,0.003910367,0.008738944,0.001689537,0.010639771,0.008458971,0.017517106,0.00827651,0.007440929,0.016882148,0.019773743,0.010755816,0.094015772,0.009214927,0.009942679,0.010706224,0.016290198,0.01362309,0.007693002,0.002643861,0.005981438,0.008136213,0.0072520805945282,0.0043077685211957,0.0079786736533134,0.0048086416217266,0.0058861734571842,0.0066224217437226,0.0085227100610741,0.0058681064553672
286,0.120757617,0.03355871,0.037142321,0.0085943,18.81,1.116,0.01805747,0.011652168,0.015581477,0.009342299,0.003945439,0.009822228,0.006578572,0.001407528,0.00765726,0.0145577,0.00702634,0.010085443,0.013965848,0.032123672,0.008359433,0.016122029,0.002676622,0.002285151,0.013398386,0.006039898,0.026782284,0.007189495,0.025880713,0.020480193,0.01383993,0.00802354,0.007380443,0.008549469,0.0174284899899118,0.0082256489672471,0.0076414189924632,0.009539433103516,0.0072519227398956,0.0043764116113184,0.0035730080715977,0.0009447593297332
287,0.255413537,0.090133806,0.093398812,0.032928756,14.46,1.65,0.012733254,0.010907538,0.030533336,0.024377739,0.005683231,0.006299133,0.005809358,0.003243242,0.008818183,0.009242531,0.015289411,0.005682849,0.0137616,0.02538625,0.01203894,0.014839906,0.016053412,0.049379968,0.003278206,0.00478146,0.009387989,0.009701904,0.00914986,0.007881506,0.005385796,0.006581953,0.005384049,0.011688718,0.009649387275548,0.010061818684481,0.009805506538423,0.0192643057746606,0.0084454878584046,0.0056939971711848,0.0036667167728659,0.0045095379027659
291,0.047601523,0.018150675,0.019136797,0.01738485,12.41,1.963,0.010605159,0.013913567,0.015776892,0.00526803,0.003716858,0.008377609,0.001373928,0.002498858,0.008919416,0.025112357,0.004839245,0.008402317,0.018516418,0.00825722,0.004732113,0.004869133,0.022299811,0.044078523,0.008344439,0.013428812,0.008232346,0.009020748,0.01372258,0.003711144,0.006389578,0.008175982,0.009695903,0.003826733,0.0018932024600335,0.0071244261835543,0.0048163841032923,0.0099664714503219,0.0067975733365207,0.0063444881936108,0.0069987605281087,0.0070701192655257
292,0.014109855,0.027916626,0.011825735,0.022024032,17.67,1.638,0.030533336,0.024377739,0.019264824,0.017815861,0.005809358,0.003243242,0.013087986,0.010068877,0.015289411,0.005682849,0.022658001,0.004113018,0.01203894,0.014839906,0.020627553,0.015314466,0.003278206,0.00478146,0.014836071,0.00810107,0.00914986,0.007881506,0.004632448,0.009485919,0.002632258,0.006578696,0.013512587,0.012710407,0.0058330573210724,0.0119723537940918,0.0116450275488655,0.0093098517211648,0.0036143995699519,0.0044561752000137,0.0042043228486084,0.0047953555414058
293,0.08453462,0.043040876,0.112991208,0.033609641,16.59,2.268,0.006278759,0.023141838,0.011088047,0.009757499,0.00271898,0.007008581,0.008437021,0.004135999,0.004094835,0.014337217,0.007425804,0.004074183,0.010162518,0.005855216,0.011284984,0.004947444,0.005487308,0.010738523,0.018665904,0.009136378,0.00345678,0.008974667,0.006980278,0.003471952,0.006626243,0.011457997,0.008108063,0.009133416,0.0102594324195699,0.0095245776619902,0.0126860321772739,0.0104334420653084,0.0058214553054478,0.0064079598268992,0.0060919110114306,0.0073953764182328
294,0.182481169,0.028019422,0.032397994,0.052788285,11.5,1.246,0.017292331,0.018512347,0.011030676,0.008340725,0.007666665,0.005772725,0.005314192,0.007207348,0.004988655,0.005815218,0.011753126,0.008039589,0.006683387,0.018467357,0.004985085,0.02128732,0.004479284,0.003155086,0.021115398,0.013180883,0.008593919,0.01335977,0.008606471,0.017992677,0.008696235,0.004060052,0.001549883,0.004808386,0.0071593888803752,0.0023151606099488,0.0061703440033324,0.0047372796659045,0.0066296527185954,0.0052141345630949,0.0048746786886073,0.0054561746535332
296,0.136482574,0.036751707,0.04897629,0.0561471549999999,14.74,1.836,0.014222126,0.02014904,0.004937424,0.008427175,0.005672843,0.001412101,0.012308278,0.002725358,0.003498043,0.002267865,0.010179051,0.003723082,0.017151002,0.018657595,0.008048571,0.007526768,0.006959621,0.022004841,0.046949124,0.036018289,0.003834753,0.006057297,0.009590178,0.004904355,0.008254437,0.005541094,0.009132249,0.007935666,0.0045421342637411,0.0047572132317424,0.0059454337560272,0.0091769359693674,0.0049218813949129,0.0018258710636251,0.0036479250162554,0.0021520160320958
300,0.304366982,0.025134896,0.018682933,0.013209277,17.33,1.138,0.013083099,0.051607691,0.0354067,0.003784326,0.012916109,0.005380408,0.002958168,0.002684678,0.007099639,0.017350269,0.005564583,0.007493844,0.016615496,0.021897941,0.020408857,0.009412247,0.003417201,0.004057315,0.004250247,0.013349078,0.024222424,0.011495659,0.014876112,0.00674442,0.006635653,0.006460444,0.010644101,0.003073507,0.009151199107371,0.0180547705479906,0.0118044080016429,0.0255570034195132,0.0032648221212905,0.0058040558071225,0.0037525678777487,0.0069102443507042
301,0.070664538,0.027059508,0.033764005,0.02647089,15.07,1.77,0.021615883,0.024202315,0.019532034,0.016366541,0.002431869,0.00857077,0.000481421,0.004270523,0.005625284,0.027945715,0.008673664,0.015048283,0.018884404,0.015133535,0.032749566,0.011661659,0.013685331,0.018980168,0.012636804,0.012306281,0.008601348,0.018423966,0.013574978,0.004495551,0.004827749,0.00883433,0.006350423,0.003544974,0.011181251820227,0.0065056940949197,0.0104026246198746,0.0061751882404195,0.0063791717447197,0.0098381599227759,0.0038076631686757,0.0035029069514743
305,0.636125675,0.062249763,0.044228871,0.043226323,12.72,1.203,0.012226109,0.009018517,0.024119586,0.022585713,0.002662421,0.007278543,0.005401675,0.006665271,0.008829583,0.008075333,0.006149653,0.013835663,0.003486907,0.022889907,0.021477048,0.018801125,0.018055918,0.015224228,0.002453457,0.006353323,0.005920515,0.021081654,0.027072634,0.022567016,0.003769942,0.002452437,0.007505016,0.011059214,0.0037958791840429,0.0057335180538439,0.0071230922814955,0.0101586314904886,0.0050566916779955,0.0074290828199347,0.0037446008015069,0.0059129545775904
306,0.395484466,0.080174135,0.05124659,0.062470217,16.41,2.108,0.010640782,0.006348765,0.014424498,0.006762212,0.005453936,0.006103659,0.004117788,0.012966743,0.012415508,0.008003798,0.017246369,0.02124189,0.018877961,0.016633305,0.010141688,0.027986159,0.020929149,0.012404161,0.016999252,0.048234677,0.010356294,0.005761926,0.012490629,0.016725893,0.00920951,0.004816205,0.011271638,0.016201769,0.005977032778293,0.0069653156629493,0.0090138272235075,0.0138813571464075,0.0046588979640184,0.0045188281664782,0.0047574120670641,0.0028753154646024
308,0.04799925,0.01016184,0.00742415,0.021900982,15.65,1.276,0.006504406,0.007340194,0.006898193,0.016811123,0.002126283,0.010774312,0.002156141,0.003066132,0.006219767,0.01575382,0.013328843,0.005450042,0.009420047,0.017373899,0.02042577,0.016361139,0.003872088,0.006430771,0.005729674,0.008963314,0.008766998,0.025996438,0.029819388,0.025831237,0.005310552,0.002684456,0.004834126,0.01065994,0.0058431786117519,0.0048450823822407,0.0094639498352521,0.0117471720181928,0.004785886002491,0.0034280206597875,0.0021412149739445,0.0064840893473107
310,0.104501325,0.022519836,0.02397947,0.008531881,12.02,1.296,0.018680502,0.019442459,0.030018462,0.016864369,0.004529237,0.003710127,0.002758061,0.008961723,0.002913973,0.01087796,0.002829151,0.002505252,0.014178132,0.007640638,0.012338396,0.006941558,0.011993125,0.024023166,0.022049309,0.019766072,0.004463621,0.022064381,0.008256954,0.007828086,0.012759816,0.008466994,0.002926845,0.003905398,0.0073724226525709,0.0157676737009537,0.0027090744757819,0.0041109065536413,0.0025287712751837,0.0081097667235236,0.0049011472019928,0.0045167092714271
313,0.094005495,0.109618735,0.02392599,0.043072009,12.62,2.077,0.00436932,0.019858172,0.025335318,0.030269807,0.003241756,0.004241405,0.004730476,0.004693357,0.016350861,0.002854718,0.018294725,0.013420064,0.024162597,0.009431941,0.012227071,0.024176109,0.006249628,0.066180356,0.007728101,0.011183799,0.005865949,0.019734983,0.01650279,0.010894982,0.002855678,0.006254298,0.011348916,0.006235682,0.0039003224854609,0.007706060855018,0.0089142204119442,0.0123656282581271,0.0038872392797899,0.007056314527088,0.0041093596514913,0.0026022440507712
315,0.143550141,0.0503259579999999,0.02658067,0.034604812,9.78,1.775,0.003901656,0.008699836,0.0216635,0.011953175,0.00468595,0.00492748,0.004565291,0.004563745,0.003569269,0.009941841,0.0158728,0.002764768,0.023721552,0.010729939,0.008453992,0.004387456,0.017971232,0.014611645,0.025497739,0.00044621,0.019617221,0.009593835,0.010843881,0.018263159,0.006403137,0.005781017,0.005504623,0.002949033,0.0029523739068647,0.006174505569405,0.0079622060947721,0.006666916354403,0.0027625672464071,0.0035669958116206,0.0062064935272336,0.0031916588694157
316,0.2210495149999999,0.060808938,0.03352936,0.022768136,14.15,1.658,0.027200359,0.00903396,0.012733254,0.010907538,0.012426443,0.002041046,0.005683231,0.006299133,0.006720592,0.006979914,0.008818183,0.009242531,0.006614214,0.005378407,0.0137616,0.02538625,0.011414526,0.018317901,0.016053412,0.049379968,0.007933411,0.008726439,0.009387989,0.009701904,0.002931264,0.006849492,0.00633588,0.005126048,0.007088326369747,0.0134375575543321,0.0100392933586593,0.0082348379210384,0.0056605186819501,0.0066487147816685,0.0071037066424407,0.0036307527779869
319,0.759683702,0.083879872,0.014030966,0.043150052,11.3,2.182,0.006011179,0.008907795,0.010579603,0.01980266,0.001121969,0.006857299,0.004270742,0.003882748,0.004364389,0.01824687,0.005000537,0.005564113,0.006592805,0.016058865,0.014130352,0.009508665,0.011467444,0.019928269,0.014023084,0.017201357,0.009424611,0.005442428,0.008012272,0.001060353,0.003802953,0.002990299,0.007201613,0.002289711,0.0043598026678531,0.0018480962840249,0.0034851314103915,0.002624219796376,0.0037499823124951,0.0029604431463981,0.0036886543116505,0.00381830403908
323,0.220863736,0.139095518,0.115478188,0.037947424,17.12,1.424,0.010777854,0.025403137,0.013219169,0.005983871,0.003174917,0.002942464,0.005597108,0.002548266,0.012110029,0.015560639,0.008542273,0.011916314,0.009942831,0.015976496,0.02248761,0.014855017,0.005841642,0.00673265,0.01215408,0.024821165,0.033328779,0.025964075,0.035653169,0.013489502,0.008673298,0.003902831,0.002739745,0.00563056,0.0060368183550515,0.0048349152211723,0.004047060828396,0.0082348816317566,0.0033145169550136,0.002327582236141,0.0026958940173531,0.0061326903801202
326,0.471122705,0.081936396,0.064059215,0.126375089,25.59,2.119,0.006755997,0.01954306,0.009419052,0.014270097,0.007912906,0.005893634,0.010296859,0.009639023,0.011587001,0.024490366,0.011053819,0.010309299,0.009076305,0.015304483,0.013052905,0.020576714,0.004719001,0.02294215,0.024238933,0.006871557,0.007954568,0.013043612,0.006489418,0.016895786,0.00375568,0.012106732,0.006380091,0.004294093,0.014879044159978,0.017566438413716,0.0092395396646472,0.010739662891521,0.0021387595663317,0.0058271832293485,0.0041401530895977,0.001888171816048
329,0.388231777,0.035604536,0.015743729,0.073619474,12.1,2.087,0.019858172,0.025335318,0.030269807,0.008223914,0.004241405,0.004730476,0.004693357,0.00495671,0.002854718,0.018294725,0.013420064,0.004162198,0.009431941,0.012227071,0.024176109,0.014323485,0.066180356,0.007728101,0.011183799,0.009233136,0.019734983,0.01650279,0.010894982,0.020302765,0.006780358,0.004912174,0.011279199,0.008634327,0.0077376627756786,0.0090805477429085,0.0096089747837725,0.0103234931201857,0.007118624669836,0.0031010851922586,0.0042622675373315,0.0034172287580773
330,0.091419489,0.050690038,0.043400864,0.048571463,24.16,1.968,0.019386405,0.014895651,0.015121638,0.012128704,0.005681653,0.001884712,0.013268486,0.006879414,0.004788506,0.008188082,0.00455352,0.00841672,0.023898809,0.021457328,0.014574406,0.014298069,0.026716889,0.021433364,0.078525026,0.003393807,0.010179766,0.004444612,0.008051582,0.002754593,0.012719514,0.01071909,0.01655802,0.008291942,0.0264071840573059,0.0210109544491677,0.0156847260828413,0.0083828369961699,0.0049135156715954,0.0068737391194315,0.0046943278618121,0.0042503294655277
332,0.531253012,0.039030027,0.038029423,0.063474838,20.95,1.501,0.011319256,0.012345904,0.012561281,0.021966473,0.008368129,0.005883475,0.006567004,0.00790404,0.009909171,0.011790472,0.008803007,0.00981617,0.010628014,0.007920148,0.017549728,0.007847226,0.009799471,0.010816928,0.016642019,0.012443205,0.031340771,0.014609211,0.01606808,0.006981931,0.008744904,0.009677362,0.011203704,0.009074185,0.003265208004608,0.0074318448601819,0.0064206142350368,0.0056738775064927,0.0028809461182192,0.0058247199915438,0.0039812832868646,0.0064650175033611
333,0.209608571,0.0257310509999999,0.018778765,0.0573597159999999,10.36,1.673,0.006369616,0.013923467,0.002638511,0.00692916,0.003857981,0.004881479,0.003553236,0.007482896,0.004246943,0.014166952,0.012440368,0.007383965,0.006725195,0.027574531,0.006486481,0.007445892,0.011994712,0.04605378,0.003722651,0.005494278,0.011824009,0.006108196,0.003388835,0.009970891,0.002664621,0.006555558,0.004148689,0.002441416,0.005851476273352,0.0059467987901052,0.0031573128882475,0.0026653076067038,0.0031755892868499,0.0067437938566392,0.0015496805156516,0.0051660395365546
336,0.156713631,0.030771692,0.017601619,0.023648573,12.83,1.222,0.010166097,0.009101261,0.032789941,0.021970166,0.002760803,0.006697624,0.00832244,0.00163222,0.006002361,0.005749268,0.013981989,0.009722417,0.014806816,0.016025916,0.022273824,0.018198692,0.009355718,0.011297158,0.003031666,0.005150228,0.003365694,0.020782656,0.027908728,0.022237962,0.0037161,0.003433904,0.012810002,0.005157545,0.0053231774861231,0.0046029981137257,0.0048323701757795,0.0119883052603531,0.004646172027535,0.0069924632914867,0.0037199619156736,0.0062110701941355
337,0.069265417,0.034386233,0.032686572,0.02378283,12.78,1.45,0.017759639,0.005019429,0.011862536,0.019401398,0.002179576,0.005050351,0.011053865,0.005759752,0.007507191,0.00308452,0.016744029,0.009881452,0.01188973,0.019200031,0.009659483,0.013529867,0.006623108,0.017497289,0.028526577,0.011099879,0.007466767,0.008666251,0.005951504,0.006534856,0.00802336,0.005286999,0.007543087,0.002718356,0.0031905438452818,0.0031809975157636,0.00501181438709,0.0064194457851284,0.0035429100681644,0.0042455007250271,0.0030446281190984,0.0029306966161747
338,0.174818314,0.047556409,0.1062691019999999,0.028190158,12.07,1.96,0.018963543,0.007591803,0.00629739,0.006970974,0.003656893,0.002976309,0.001915994,0.001911997,0.009206385,0.013445175,0.00719471,0.007051549,0.013674425,0.016699957,0.004384088,0.014016478,0.01810818,0.022004425,0.02663185,0.038698991,0.01747853,0.014474926,0.020181191,0.007307787,0.002465576,0.007104831,0.001948621,0.003714941,0.0046359586399749,0.00579423104572,0.005107533581619,0.0018932024600335,0.0072174346176706,0.0045718353905806,0.0076571994732209,0.0043391681526223
340,0.164560253,0.144119631,0.04615032,0.031332858,19.54,1.704,0.016453204,0.010446424,0.008840281,0.011120002,0.003212839,0.011349814,0.007479938,0.004871764,0.009445565,0.018832178,0.014355615,0.013871438,0.020169507,0.029713082,0.013475169,0.008751957,0.008903471,0.015716696,0.014234351,0.005017901,0.004316598,0.014499308,0.008253074,0.004914566,0.008952102,0.006015597,0.005238872,0.008744904,0.0134295556474678,0.0142206262474698,0.0124002287266434,0.006269256184821,0.0030941498543571,0.0054410579038386,0.0055601968424343,0.0019752226682591
341,0.750029254,0.163243692,0.07600077,0.027816308,16.06,1.419,0.01919047,0.021207974,0.00773203,0.009901268,0.013264424,0.002880293,0.010250431,0.001245427,0.009944072,0.006889824,0.007888573,0.017174484,0.010506034,0.019913616,0.034323556,0.059897541,0.00485939,0.006935891,0.008369887,0.00282458,0.003566361,0.016091693,0.012670268,0.014286167,0.007409218,0.007419794,0.007581797,0.005916195,0.0050801948770319,0.005504671984761,0.0090397857822175,0.010551132063034,0.0021244475525262,0.0053815291763375,0.0014399694202359,0.0054590774343978
342,0.0547583599999999,0.022074012,0.052012162,0.039830805,40.74,1.693,0.020317442,0.011868987,0.026148741,0.012146727,0.009283517,0.002937626,0.008273443,0.003541951,0.010006544,0.007553676,0.020822703,0.004851405,0.019680638,0.009271821,0.033331182,0.014608798,0.013537882,0.071249359,0.009177223,0.015663461,0.00936243,0.003982549,0.039688514,0.00754666,0.005622288,0.004650535,0.008713997,0.004493903,0.017713117508826,0.0088170469998642,0.0082367389885196,0.0071881637685887,0.0024257510955596,0.0087890001452142,0.0055883165850975,0.0060271589212239
349,0.056397677,0.015945626,0.018856643,0.019150901,15.92,1.336,0.011075642,0.01827546,0.031176995,0.027071893,0.004955519,0.003236828,0.011048458,0.004329472,0.000992638,0.011070846,0.00368386,0.000694545,0.013712443,0.007817379,0.015045626,0.012811633,0.006229469,0.022219525,0.026199118,0.021228149,0.012304711,0.015065188,0.008064809,0.016105088,0.012848243,0.005042011,0.002696447,0.005085472,0.0093052938724261,0.015535439726018,0.0028407180553115,0.0043336899664759,0.0077448866722939,0.0082366792154627,0.0022551314107632,0.0049712974493616
352,0.079735137,0.049200234,0.028949836,0.014392116,18.37,1.787,0.014141533,0.028061609,0.027200359,0.00903396,0.001572073,0.007252898,0.012426443,0.002041046,0.003399078,0.01293575,0.006720592,0.006979914,0.006861723,0.015334842,0.006614214,0.005378407,0.026632089,0.012913865,0.011414526,0.018317901,0.012678479,0.011031671,0.007933411,0.008726439,0.005785271,0.004224185,0.006849959,0.005237637,0.0049079892569553,0.0077515899548756,0.0102557586083146,0.0103044168640974,0.0047304042679202,0.0059526254636469,0.0068526902257918,0.0085379029330929
353,0.718225318,0.060614709,0.016653318,0.023773872,23.87,2.231,0.05830684,0.063737015,0.036781123,0.035126007,0.013630023,0.018597884,0.007701649,0.01240808,0.018029654,0.016699278,0.029080425,0.015543203,0.023099688,0.023832984,0.0131602,0.017670812,0.008883412,0.020355878,0.019329127,0.011781205,0.039963399,0.020408771,0.009700086,0.032572938,0.011669682,0.019545892,0.014854496,0.012015154,0.0276322914354947,0.0264984850773754,0.0161227873612869,0.0249824754597235,0.0087838083674999,0.0080244156750422,0.0068388391176707,0.0017204988130395
355,0.297810297,0.026679262,0.037988709,0.059194451,13.94,1.732,0.032911446,0.027911467,0.02997033,0.037366661,0.006725125,0.007857665,0.012568203,0.00420563,0.005275427,0.008609589,0.008108252,0.00883995,0.021977187,0.02369261,0.031408377,0.01931416,0.00454963,0.004909595,0.007064537,0.013571446,0.004007034,0.002528539,0.023142395,0.006544725,0.006083811,0.005609125,0.004786286,0.009335931,0.003624103743998,0.0081882972855815,0.011181251820227,0.0065056940949197,0.0022386312211683,0.0053987223612587,0.0044765213427166,0.0110220010740621
357,0.111987423,0.031565757,0.039985335,0.022135085,9.87,1.887,0.014623237,0.009996035,0.009559293,0.016860283,0.005238262,0.008676155,0.001971071,0.007108698,0.00357541,0.006623998,0.006974072,0.015610715,0.010338656,0.020035771,0.014843422,0.005653244,0.016127957,0.012467702,0.02438038,0.016701835,0.004949198,0.00638528,0.020389314,0.008545547,0.002289711,0.006403137,0.005781017,0.005504623,0.0043352633220573,0.0029523739068647,0.006174505569405,0.0079622060947721,0.0009641740267239,0.0027625672464071,0.0035669958116206,0.0062064935272336
359,0.089890533,0.122753929,0.042418475,0.063307859,15.74,1.662,0.021310869,0.030759379,0.012671717,0.025181932,0.008333836,0.017134034,0.002765971,0.011144781,0.010391048,0.0227153,0.008655064,0.008005542,0.006961611,0.00664628,0.020238918,0.009706521,0.007729283,0.037390904,0.013495708,0.013320159,0.006533326,0.01752694,0.009414538,0.013261195,0.002656218,0.01071066,0.00356969,0.013740983,0.0126480686667035,0.0142333122080406,0.015154436931603,0.006126189656647,0.0067102708801428,0.0058639163576353,0.0070288148894335,0.0042702844118256
361,0.022679991,0.020107884,0.011050882,0.020846391,20.7,1.313,0.011914779,0.00539548,0.006143441,0.005930461,0.019919964,0.004009625,0.010887536,0.001266926,0.026853271,0.00876346,0.015456748,0.006094013,0.016657455,0.009229099,0.017503427,0.003660324,0.019386228,0.004083387,0.004026259,0.005735478,0.031526369,0.014238448,0.018506657,0.019699433,0.004677394,0.005310552,0.002684456,0.004834126,0.0066884982820126,0.0058431786117519,0.0048450823822407,0.0094639498352521,0.007094564450281,0.004785886002491,0.0034280206597875,0.0021412149739445
364,0.052687143,0.017095847,0.037755834,0.019163637,11.95,1.784,0.017053683,0.012833984,0.023775533,0.02368131,0.00194614,0.009737555,0.004791337,0.004003519,0.003307305,0.023622793,0.015829472,0.004673787,0.017854758,0.004212787,0.008362299,0.017691306,0.027290632,0.00631494,0.009835414,0.015683492,0.014615742,0.008725448,0.017033911,0.036507148,0.006148645,0.011225707,0.009754288,0.004969784,0.006949360773077,0.0081057994238087,0.0121432742983639,0.0082314354673015,0.0040082731201408,0.0036189532416147,0.0048326140142295,0.0049390559438966
365,0.0547742909999999,0.046789796,0.009871575,0.028074401,16.14,1.803,0.021981386,0.013344857,0.016058258,0.018806022,0.002612578,0.006873009,0.0033593,0.002362507,0.014497533,0.016162505,0.009059692,0.008917103,0.026969041,0.013317641,0.011136667,0.00988581,0.009241444,0.011528988,0.005914092,0.015655518,0.008568715,0.006020968,0.006951815,0.00997024,0.007013517,0.005021458,0.007791372,0.010257597,0.0146115858418598,0.0118453488994894,0.0097282141350008,0.0259558778955486,0.0046723048659376,0.0042913573624484,0.0025877398755748,0.0050232664285444
366,0.637401292,0.031797437,0.025007139,0.024167602,11.35,1.803,0.019171752,0.011630263,0.010927637,0.008685392,0.00345555,0.004124597,0.005566319,0.003272732,0.006945324,0.012162291,0.008858251,0.001751011,0.008129186,0.015535115,0.017094201,0.008271599,0.012376548,0.071444564,0.002217955,0.012230452,0.00508612,0.010167374,0.02243366,0.005200677,0.004061393,0.007418294,0.009611469,0.008049222,0.008696882299696,0.0130224188982727,0.0031729777234743,0.0032480365601971,0.0032241623149036,0.0053053911811278,0.0034061579788427,0.0056941868036591
368,0.595328483,0.087055339,0.021863966,0.018462882,17.5,1.11,0.006091153,0.02017906,0.007035807,0.029898644,0.004961663,0.010492998,0.007069201,0.003340672,0.010809247,0.013264173,0.010232796,0.016472348,0.016923596,0.006876721,0.01772634,0.00755279,0.017082725,0.001524037,0.004416334,0.003668578,0.012498989,0.016622494,0.015465727,0.00551624,0.002633954,0.00517192,0.004736038,0.006634973,0.0100722529234171,0.0063798511869173,0.0095644660475695,0.0123366375029289,0.0018243977054013,0.0042875654016398,0.002743217437855,0.004668126791602
369,0.184836084,0.073158233,0.069427574,0.085629714,15.74,1.662,0.021310869,0.030759379,0.012671717,0.025181932,0.008333836,0.017134034,0.002765971,0.011144781,0.010391048,0.0227153,0.008655064,0.008005542,0.006961611,0.00664628,0.020238918,0.009706521,0.007729283,0.037390904,0.013495708,0.013320159,0.006533326,0.01752694,0.009414538,0.013261195,0.002656218,0.01071066,0.00356969,0.013740983,0.0126480686667035,0.0142333122080406,0.015154436931603,0.006126189656647,0.0067102708801428,0.0058639163576353,0.0070288148894335,0.0042702844118256
371,0.134418351,0.043611352,0.074566635,0.039874152,9.6,1.729,0.019461267,0.011161429,0.005591685,0.014628347,0.003589596,0.002950199,0.003868114,0.005562768,0.017264927,0.007006195,0.007823701,0.002531102,0.015238872,0.008662328,0.016210892,0.002846894,0.007938656,0.060316818,0.003628854,0.003416119,0.013310454,0.011179577,0.025073163,0.011441752,0.003681188,0.003544628,0.003477723,0.004444019,0.0028400783799968,0.004088353238301,0.0077114692255112,0.0122585997098768,0.0012235127526767,0.0043373123829309,0.0027134385872509,0.004393234478545
372,0.733702374,0.021984426,0.044349239,0.02317915,16.48,1.8,0.007671319,0.010594818,0.008611357,0.007290244,0.003376884,0.00775738,0.006020261,0.004330158,0.003573022,0.009282656,0.003208294,0.006214902,0.008634022,0.011685247,0.014355929,0.019647553,0.027544638,0.021699374,0.022523425,0.011632018,0.006581326,0.012863124,0.007410792,0.005078851,0.004162501,0.00829057,0.006532625,0.00231347,0.0056276462648033,0.0090069810303681,0.0078236331316999,0.0046314161022503,0.0035345074317887,0.003568138577249,0.0036879916454446,0.0026641785513559
373,0.113766177,0.059898765,0.055795591,0.153194461,23.22,2.194,0.00905544,0.013399198,0.009792661,0.006755997,0.003750966,0.010201759,0.00398582,0.007912906,0.011709677,0.017513641,0.018532695,0.011587001,0.009569086,0.019563084,0.011682432,0.009076305,0.006795093,0.009716941,0.013911343,0.004719001,0.013388163,0.008908827,0.004338737,0.007954568,0.024257241,0.008312354,0.011421411,0.010133369,0.0286792154865016,0.0144313127082542,0.0129354682265686,0.0085307439618898,0.0028176049627924,0.0021394224221855,0.0025861329423079,0.0055112465576037
376,0.107576796,0.079668419,0.020771543,0.034333147,17.06,1.438,0.012832527,0.007369718,0.018076906,0.007365641,0.004099471,0.004082772,0.003239807,0.002475068,0.006585342,0.010093214,0.001359185,0.009779378,0.004114398,0.017269706,0.009967847,0.011151958,0.018086985,0.016307269,0.092316927,0.008674872,0.008324909,0.006462357,0.010341365,0.022336826,0.007621267,0.003696822,0.007020667,0.007662978,0.0070395913120733,0.0043378921035641,0.0081532218948593,0.0032165413697222,0.0055315118948384,0.0079461810149892,0.0085579883748251,0.0049773688337352
377,0.085277594,0.011421121,0.032228745,0.061766269,15.28,1.353,0.004791495,0.017365644,0.014037162,0.022117781,0.001713241,0.003910367,0.013547441,0.003653396,0.010639771,0.008458971,0.005940119,0.004407061,0.007440929,0.016882148,0.014526964,0.010081232,0.094015772,0.009214927,0.021756235,0.026618153,0.016290198,0.01362309,0.017466945,0.011502192,0.007188829,0.00478724,0.008560725,0.002274793,0.0061529992942776,0.0045027501216894,0.0076298330590907,0.0086002830055374,0.0087252142414904,0.00494339466387,0.0078772123766065,0.0041161652413519
378,0.199997562,0.019478578,0.037623663,0.04312003,22.13,1.619,0.033501804,0.028172977,0.034219998,0.012882565,0.010070644,0.007589929,0.008816194,0.003440342,0.018273107,0.011667338,0.02237196,0.018970364,0.012235264,0.016693192,0.020372039,0.005117916,0.006640501,0.02484839,0.007715036,0.002482342,0.011400668,0.01882261,0.013660631,0.008734535,0.013196092,0.016057092,0.006633193,0.014920483,0.0094113880983044,0.009388695101238,0.0240910900733405,0.022004514826172,0.0054762152639288,0.0041363648829199,0.0045160412890447,0.0056182164887593
