,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(1~5),WTI유(6~10),WTI유(11~15),WTI유(16~20),금(1~5),금(6~10),금(11~15),금(16~20),구리_미국(1~5),구리_미국(6~10),구리_미국(11~15),구리_미국(16~20),미국_커피(1~5),미국_커피(6~10),미국_커피(11~15),미국_커피(16~20),돈육(1~5),돈육(6~10),돈육(11~15),돈육(16~20),코스피수익률표준편차(1~5),코스피수익률표준편차(6~10),코스피수익률표준편차(11~15),코스피수익률표준편차(16~20),나스닥수익률표준편차(1~5),나스닥수익률표준편차(6~10),나스닥수익률표준편차(11~15),나스닥수익률표준편차(16~20),원달러환율수익률표준편차(1~5),원달러환율수익률표준편차(6~10),원달러환율수익률표준편차(11~15),원달러환율수익률표준편차(16~20),위치,cluster_k2
141,0.177717,0.02460061,0.041926758,0.077847081,26.86,0.897,0.0057279437397241,0.0296643661032726,0.0306806158239972,0.0220101962082513,0.0097143740176487,0.0085587824972767,0.0061242526378929,0.0069821024559483,0.0098646530293176,0.0346040445881348,0.0112185235564952,0.0070877339717502,0.0099540432118066,0.0259041841659114,0.0122059126073341,0.0125919416422625,0.0148345419983884,0.0087627913952088,0.0087892160377889,0.0045013269109737,0.0151565480485535,0.0044401187425238,0.0053607422040291,0.0062055867828913,0.0124697319892345,0.0076588269757177,0.0142405563592714,0.009533035750267,0.003671955948395,0.0028392189688814,0.0041312916683616,0.0011546397775513,0.0,0
143,0.148050015,0.03043268,0.049381201,0.030996806,31.13,3.745,0.0245067076291606,0.019785157992626,0.0258380571794192,0.0683939268022419,0.0011067605087805,0.0023683866977628,0.0023666988150341,0.010504761617439,0.0126554196595606,0.0239199752582595,0.0142494324749188,0.0339005754996939,0.0130186455330415,0.0135126565732695,0.0280549039680806,0.0073869270353594,0.0084791577800197,0.0183795226176331,0.0034678197731979,0.0100365667427999,0.0206507984155669,0.0157582745127636,0.0165080920016359,0.0059408942182049,0.0132331207126125,0.0187609717775547,0.0120575920198037,0.0127629667738832,0.0049077393329011,0.005050032067491,0.0066623214379436,0.00625184391512,1.0,0
144,0.062727546,0.036963969,0.023206508,0.037942496,16.44,1.924,0.017649337384888,0.0223060040870922,0.0292879215842954,0.0265901841416704,0.0041452949790087,0.0021214008360872,0.004688600154612,0.0058489627348315,0.0109030891183668,0.01139745291303,0.014089755306509,0.0116385198937204,0.0078565058061519,0.0171191226444986,0.011028226283809,0.0356677229647173,0.0102534798863624,0.0052896427618492,0.0745146157370584,0.0088682349614822,0.0069890264960586,0.0098586837045087,0.0064062016975226,0.009306074825622,0.017394527689189,0.0106560577524116,0.0269292168800696,0.0109291311493979,0.0043342782876627,0.0046001070529433,0.0033091392839852,0.0018607637481494,-0.6577181208053692,0
147,0.202791166,0.080227975,0.11859809,0.024080449,27.23,3.523,0.0163794038172666,0.0261634508013315,0.0661858416786306,0.0344890401514511,0.0015048765437022,0.0086758502032046,0.0073684530083888,0.0086055515815828,0.0024873056440368,0.0129404091860612,0.0342560041583858,0.0223102256197713,0.0251500568481399,0.0104663468794203,0.0080766034423853,0.0269631893417315,0.0029737401798663,0.0025111549433452,0.0107194647599929,0.0028577741567125,0.0157582745127636,0.0165080920016359,0.0059408942182049,0.009987898686231,0.0156234295778655,0.012513017504719,0.0131202339816917,0.0144028582320709,0.005050032067491,0.0066623214379436,0.00625184391512,0.0032652295565489,0.0,0
148,0.251116632,0.055714226,0.044238072,0.035734115,27.95,1.02,0.0160628955207196,0.0247759084220998,0.014666646557282,0.0300641748042367,0.0059867837603877,0.0056247266843791,0.0103037211605354,0.0029386778141872,0.0162395482326235,0.0231717659939491,0.0168141269667745,0.0101189066573099,0.0077861265979426,0.0100236061582802,0.0080516277831457,0.0243586401522928,0.0203768630722662,0.0033253146721584,0.0130084820525906,0.0129749196376206,0.0118351990921217,0.0119218468714748,0.0071047869369437,0.0078559534190764,0.0156825529760993,0.0083383064428597,0.0120527657187391,0.0143224245466676,0.0037107467193465,0.0036892214646192,0.0038899169551771,0.0028592852789929,1.3333333333333333,0
149,0.053756609,0.031945704,0.034386872,0.042745058,22.13,0.815,0.0099798948288333,0.0031651244260793,0.0094993291656465,0.0131464430993774,0.0131221347712331,0.0095849887099397,0.0150023187680789,0.0079597377704367,0.0110893197629215,0.0140583203264204,0.0044941733626698,0.0090982162376611,0.0168037538336734,0.0073005431755061,0.0165322252156844,0.0110192333770827,0.0174361836305746,0.0256821884424734,0.0228437397996745,0.0143081226489735,0.0206004260105774,0.010083266806821,0.0120622867313965,0.0081408784924175,0.0056211444071732,0.0069624562171402,0.0112106888400654,0.0207102373749029,0.0029737630064748,0.0015031284182295,0.0013832302279809,0.0017541201424996,0.2068965517241379,0
154,0.121003954,0.006604771,0.024453793,0.011973429,27.78,0.904,0.0054558773800177,0.0258569487026707,0.038614860658341,0.0188737628181614,0.0095700349250678,0.0075074841453883,0.0048286818950634,0.0092823069797681,0.0119295077929495,0.0275051423093179,0.0181312869553951,0.0102507553673958,0.0126770683828535,0.0224563421807633,0.0120800952581847,0.0078340239565894,0.0189840726237311,0.0093805430651447,0.0087982799712611,0.0044737495687246,0.0171818253597136,0.0044288125311203,0.0062949742329376,0.0048572556611531,0.0141556384807097,0.0076644927951058,0.0132140701136185,0.0087240601983538,0.0030500461757033,0.0029783174071028,0.0039848164919329,0.0013813298153362,1.0,0
158,0.483750078,0.034970387,0.0273370989999999,0.012299797,30.41,1.807,0.0189328944643086,0.0091419536011695,0.0209269379729272,0.021082864779527,0.0033932571262224,0.0054767463104927,0.0036959551689336,0.0015436025530746,0.0096776346712432,0.019820762136413,0.0054514881219821,0.0068735182378247,0.0110945117074586,0.0178186706657664,0.0122261106258345,0.0063864064393446,0.00235980205551,0.0061746824680429,0.0082092604965948,0.01119991521727,0.0083455817177483,0.0102575967968813,0.007791371655479,0.0050214581417698,0.0109291311493979,0.0086142477363223,0.0074944004386467,0.0098876056229657,0.0050018306664604,0.0056460738033832,0.0021533614390193,0.0030578817871041,-0.6212121212121212,0
159,0.4522174289999999,0.051578998,0.0561533349999999,0.049427189,26.97,0.877,0.0075561261416261,0.0190651146010602,0.0298802601144953,0.0174035088724147,0.0016724371080021,0.0071870115182105,0.0091884475162201,0.0066030052091668,0.0098959882414202,0.0112796628309763,0.0058504257450238,0.0040389615071739,0.0086944730832439,0.0136655690807846,0.0103959527853077,0.0080330447207717,0.0190348361394701,0.0214374099928073,0.0112740943857365,0.0084321449169897,0.0065231727098711,0.0063341734281474,0.0196475070832518,0.0076910656214605,0.0071510992203524,0.0087933151209614,0.0216050321905899,0.0207135514586933,0.0009617025150626,0.0038297035073007,0.0074515210062284,0.00247583670167,1.0,0
160,0.069616104,0.016447279,0.015421641,0.026145038,27.39,4.254,0.0142997350152916,0.0256836792455278,0.0264346076978731,0.0178649347792422,0.0053714986335209,0.0146963627769238,0.0110278917176315,0.0019790373904156,0.020830268986939,0.0350978980629648,0.0228362636938306,0.0086531480985305,0.0351310985428265,0.0362688717986747,0.0255005370521086,0.0238526722439889,0.0090055609993768,0.0098046302224036,0.0260573253201207,0.0028931600928986,0.0109564395600154,0.0086748920584745,0.0179368679471303,0.0080692419157817,0.0232517751152501,0.0254078251256855,0.0155642541226827,0.0091453464800291,0.0040714193850228,0.0072655417409912,0.0147771178887983,0.0096058378010012,1.0,0
161,0.659707031,0.018883538,0.027549374,0.070720202,18.33,3.11,0.0161930422179587,0.0101497271852714,0.0115189118498639,0.0184312397819437,0.0014697742281391,0.0031020336459766,0.0054748937605243,0.0035792307136686,0.0081495718675861,0.0130682938858857,0.0159531399170333,0.0180394260340591,0.0094177463814309,0.0089803828850957,0.0325435385283664,0.0240612031515719,0.0033179029544218,0.0008559829711832,0.0658081675469159,0.0265163665667401,0.011291251086448,0.0139612155047201,0.0097568802350049,0.0077532187249067,0.0158610656178387,0.0124084601328306,0.011841534123832,0.0099559100537902,0.0057037497065692,0.0056390074711533,0.0047560158139603,0.0048511775904422,-1.037037037037037,0
162,0.067101416,0.016928142,0.038345952,0.037980456,14.74,1.465,0.0313895786013965,0.0042509407200163,0.028574951009538,0.0488499309786948,0.0149676015562253,0.0033477230193,0.0084602065821906,0.0087956246138763,0.0080166830615993,0.0093407802617656,0.010367749963332,0.0107859940172,0.0105436989005639,0.0038322476720928,0.0128062938537872,0.0128215188933353,0.0068005769566485,0.0201436519534548,0.0203426185333361,0.0091002817281117,0.0057871025026029,0.0066631467004693,0.0010897915697842,0.0113295506146286,0.0076596489394314,0.0026670166026837,0.0060566347624831,0.0038033562840777,0.0029567829785358,0.004806337443269,0.0033221204348262,0.0028348478905392,1.0,0
167,0.4723347249999999,0.054151805,0.053986183,0.09701153,21.44,3.114,0.0096058266974727,0.018369741860046,0.0264676505696521,0.0141292598656835,0.0060920402604208,0.003005005066046,0.0026323806596395,0.0054658678233497,0.0090606943088432,0.011669718758136,0.0120574501410876,0.0089324329450975,0.0223390431229561,0.0148769775130103,0.0120708172341429,0.0236947650420029,0.0033417508842729,0.0027140741566781,0.0741068169460577,0.0139293023207905,0.0095599622466784,0.0042161791232518,0.0104850021489762,0.0159037195982403,0.0166536999925364,0.0066214512751873,0.0134603701494243,0.017633185415443,0.0046118740245185,0.0030728681106416,0.004791858558367,0.0052275323481442,2.0,0
168,0.644338343,0.0300161289999999,0.055145761,0.035090911,18.23,3.502,0.0138865752933294,0.0188999345061883,0.0099641423282421,0.020518971057373,0.0016578005695296,0.0033475979673669,0.0046706457343987,0.0097796834392424,0.0127825953726402,0.0167202697543399,0.0165910673232036,0.0130541142218511,0.0197588487284639,0.0254020611343936,0.0110352797457618,0.0112532013562227,0.003974940896934,0.0265760764869877,0.0087579514959662,0.0107267676818323,0.0138206631169672,0.0078506916764551,0.0093436761998107,0.015142858695253,0.0091373803300021,0.0105557890093594,0.0125434212751125,0.0188467968464273,0.0043436233925702,0.0045337565775604,0.0081880552040735,0.0057193705217061,1.0,0
171,0.361159157,0.045765817,0.012887319,0.049517855,30.76,4.331,0.0030808836587377,0.0155941131689549,0.0183598484467349,0.0289051558401448,0.0054748269653039,0.0059818012328625,0.0062493852402331,0.0132945622715838,0.0162694689461863,0.026225125611453,0.0172351420359393,0.0366043110720997,0.0027436194416557,0.020651372568678,0.0426030315934389,0.02037388216146,0.01388051298802,0.0195798824521657,0.0110836160138999,0.025410567940339,0.0074895561616752,0.0116195263039792,0.0060915637238697,0.0168674885321271,0.0083625035367425,0.0135616246610447,0.0244502698865403,0.0262308631212407,0.0050282103949619,0.0036930428023045,0.0081951913538181,0.0121435478743604,-1.6,0
172,0.277978609,0.034278083,0.044665165,0.044451243,15.56,1.234,0.0170107701270957,0.0214750286021949,0.0527604521259402,0.1269492966756996,0.0139034919164489,0.0204307636020156,0.0128056610585433,0.0059301835220615,0.0070061925641333,0.005207457792946,0.0122599872756446,0.0094291210694115,0.0282278127935336,0.0119216171493311,0.0523963302936657,0.0286683417124932,0.0164419225174836,0.0186717127472531,0.0034555745726178,0.02779152759586,0.0179471619014991,0.0212065000170363,0.0183348023625946,0.0235815379229442,0.0151660397696364,0.0287929610630631,0.0266452578834737,0.0344076409924009,0.0046757868026859,0.0047269796680535,0.0075317145888064,0.0070629160943729,1.0,1
173,0.2395517329999999,0.0626674,0.096806988,0.138800043,41.94,1.078,0.1269492966756996,0.0434010225212005,0.1796088589724907,0.0653325846933321,0.0059301835220615,0.0201604805531996,0.0206046458378148,0.0340655955065422,0.0094291210694115,0.0122609760246999,0.033797387389388,0.026258732189989,0.0286683417124931,0.013359156714112,0.0365493046874831,0.0314383342446698,0.02779152759586,0.0321642181105635,0.0386476196805754,0.0358892707782433,0.0185913218766787,0.0590451408284293,0.0552635248604362,0.0253571341926099,0.0340616175497012,0.0310267666441294,0.0432033000537402,0.0210389864374333,0.0083394689767608,0.0170743911910387,0.0128013142576735,0.0051548585056916,1.0,1
174,0.238775036,0.033488759,0.036013928,0.026283968,12.5,1.65,0.0094037785068622,0.0090101026901795,0.0069291595880699,0.0026385107285362,0.0025973687277079,0.0048321265041864,0.0074828959769,0.0035532363525915,0.0087255144296245,0.016349550820191,0.0073839649445188,0.012440367786875,0.0021607399570789,0.0049731483580491,0.0074458915699775,0.0064864809611635,0.0051037948944995,0.0094773266191539,0.0054942779003358,0.0037226507574672,0.0025543908294819,0.0033906562457903,0.0065368373566262,0.0046298104205662,0.0024407252662489,0.0055639892008697,0.0021437592631196,0.0047479235857806,0.0022326564434445,0.0013263552177656,0.0058987743468035,0.0055217816676151,1.0,0
175,0.158717888,0.039324611,0.016780256,0.031247288,10.81,1.647,0.0123722266098598,0.0098427848255858,0.0123136080796726,0.0120847929856727,0.0046492961750673,0.006571840878397,0.0043109443859066,0.0035495096594527,0.0082378316572121,0.0193583966005635,0.0097294849043405,0.0218896455577408,0.0062627369370787,0.0125394187602686,0.0118020615581203,0.0055303886689659,0.0147904838429037,0.0124745139905434,0.0061534034746553,0.002551247385789,0.0067614952006542,0.0035260357717711,0.0025862613541985,0.0054376868241497,0.005436188526645,0.0019685953806018,0.0019070549752097,0.0021973994969107,0.0063695161137342,0.0063412431671944,0.0037868371594858,0.0045058522035333,0.3,0
176,0.683715802,0.050168247,0.060312727,0.026703502,23.31,0.932,0.0057057379346638,0.003840210842793,0.0240153524488206,0.0129082988074764,0.0015254078100243,0.0028750999255577,0.0179519275957833,0.0193216752922059,0.0011710881435879,0.0037074259864154,0.0093307509107791,0.0152652008439576,0.0115629170528083,0.010989777373044,0.0143718576241651,0.0140563503311905,0.005900845429083,0.0163280299690204,0.0107019376759395,0.0028360505928086,0.009089129663351,0.0171798551378899,0.0103550559016335,0.0191757770439858,0.0045090216967184,0.0090303730264878,0.0051308226701228,0.0079941819702261,0.0045394331026426,0.0023676258373337,0.0038806183625168,0.0030134953431827,1.0,0
178,0.740673162,0.079072859,0.020558526,0.036677268,37.21,0.982,0.0134347886177883,0.0084197155024652,0.0100690653024015,0.0115541187854094,0.004168526019546,0.0143201091330973,0.007264734027156,0.0054167577119395,0.0046873585785948,0.0109920590316219,0.0073601482172593,0.0020362727147293,0.0122007282585987,0.0081669114023931,0.0067211878204802,0.0118599617256688,0.0036798151908033,0.0174860988893246,0.0066018279547439,0.0735940227106909,0.0235642341736584,0.009989188724782,0.0123318282737479,0.0250952151160031,0.0114180033006371,0.0018655710875102,0.0075752889189231,0.0114395824588488,0.0054266286954671,0.0051279529817461,0.0032979816608952,0.00214790449553,1.0,0
179,0.338947463,0.038001618,0.0253134749999999,0.08961472,22.33,3.13,0.0253237984939076,0.0187005381402087,0.0199080326254214,0.0206713224477663,0.003002827512815,0.010382923130459,0.0043098007077043,0.004348449255132,0.0142141818228171,0.012435104339855,0.0115446858752757,0.0072266066408369,0.0086404144913077,0.0273803725744918,0.0120811991259617,0.0112876777526515,0.0067976807319178,0.0047231471512219,0.0049203198984137,0.0776504195214778,0.0056004882940468,0.0095599622466784,0.0042161791232518,0.0104850021489762,0.0085927396116077,0.0166536999925364,0.0066214512751873,0.0134603701494243,0.0018757006520114,0.0046118740245185,0.0030728681106416,0.004791858558367,1.3676470588235294,0
180,0.0558270099999999,0.0509522519999999,0.066249717,0.02635204,13.94,1.301,0.041617407877205,0.03541376887031,0.0262177131888564,0.0142478497213464,0.0085654854538785,0.0117344411318219,0.00489683650191,0.0041477789217337,0.0151613600569529,0.0100558005384971,0.0114008561362972,0.0011088333448768,0.012574529499759,0.0148280294276318,0.0241197214420466,0.0101413398858354,0.0176616226516075,0.0142134197646991,0.0026921804208098,0.0844193393268703,0.0086274392292255,0.0071079639302558,0.0062030243098769,0.0097945866282499,0.0164136701611366,0.0135623589178326,0.0154414964333381,0.0102814058166302,0.0058639947287416,0.0030365433494782,0.0023938311436412,0.0034710558483918,-1.8333333333333333,0
181,0.198380266,0.078317284,0.025942378,0.033964938,14.01,1.814,0.0146311097038748,0.0192600707026298,0.0277133204876791,0.01720773824324,0.0039737160213851,0.0049585942868179,0.0097375546377115,0.0021679114032558,0.0050826546417263,0.0026308244853467,0.0284818017326188,0.0032392421976678,0.0057100185129385,0.0186419207076439,0.0097806103953947,0.0170220302787256,0.0155619671682936,0.0098551395611813,0.0063436694847786,0.0047621328040358,0.0097542882157544,0.0112257072428814,0.0061486452708637,0.0053424337603536,0.0073382703512602,0.0051104619174101,0.0041675783134623,0.0053356049769107,0.0060303444647124,0.002956890454691,0.0046940425993721,0.0047477611042979,0.0,0
185,0.074795769,0.054527681,0.046882971,0.037094204,12.39,1.424,0.0133651775847651,0.0138880868795058,0.0095595079304984,0.0403918507180601,0.0040197356477268,0.001663697174254,0.0038434641264359,0.0050663908373908,0.0044165074477427,0.009649687944454,0.0051149865786345,0.0089538397417947,0.0288856140823005,0.0088491018984345,0.0103376601429013,0.0151810673925781,0.0513257336042098,0.0084317447157293,0.0162723970672495,0.0139958013404661,0.0085733833205985,0.0047944710687426,0.008174075111191,0.0144155640345988,0.0029587323297301,0.0052657992773579,0.0127987421325051,0.0177728185065341,0.0036277593374748,0.0014504495914407,0.0058798204006631,0.0057015549786166,2.2,0
187,0.145397895,0.149802413,0.075739666,0.083471864,37.59,0.927,0.0162553467288205,0.0286783709892915,0.0420100503965315,0.0122945096615,0.0042847093718027,0.0130277970798067,0.025304908907944,0.002718172161072,0.0048391199976203,0.0059188211883809,0.0062379717223357,0.0076090179777869,0.0079794343440119,0.0132360018577797,0.0093703289305494,0.0256161397234604,0.0049891263360363,0.0215587219803756,0.0124422075177068,0.0026324685099627,0.0196475070832518,0.0076910656214605,0.0084590915497255,0.0093271932133622,0.0216050321905899,0.0207135514586933,0.0037691893950883,0.0038917017593966,0.0074515210062284,0.00247583670167,0.0060780988457099,0.0013891211765745,1.0,0
189,0.187560915,0.057371744,0.0291368839999999,0.027969322,22.54,0.854,0.0072528056919841,0.004769854377138,0.0187826771400535,0.0342305081017053,0.0088810409588361,0.0121862646161632,0.0072489305679393,0.0051610231732106,0.0037479506639489,0.0069934625407988,0.0173129896543342,0.0122323682794051,0.0113178093591781,0.0154916763261724,0.0119436663766504,0.017400004913133,0.0121306284993864,0.0170232033776632,0.0192102828510141,0.0216971952695735,0.010083266806821,0.0120622867313965,0.0081408784924175,0.0095915642650886,0.0081229202978738,0.0189073440822873,0.0204859996807007,0.014519896440904,0.0006790320649046,0.0013477454414534,0.0019151046689367,0.0022213671922448,1.0,0
191,0.096198753,0.021131067,0.059342329,0.04734255,17.36,1.96,0.0327348335524065,0.004068024197637,0.0387076329340502,0.0197570762107428,0.0042709793056292,0.0028269146404194,0.0037720069478646,0.0058008626929908,0.004296705177011,0.0087115813588019,0.0085502419462353,0.0187996880679002,0.0229703134207511,0.0163831710613369,0.0124047282747849,0.0137452408468883,0.0085409457233163,0.022583480615499,0.0177235938181093,0.016242890306859,0.005597538398977,0.0046660507902784,0.007662703993069,0.0124422403619156,0.0054553822480994,0.0171187111248574,0.0116041197873969,0.017394527689189,0.0043311148162019,0.0023641804995197,0.0030132690542018,0.0048095047914498,1.0,0
193,0.733839085,0.12016212,0.013728547,0.02314865,24.86,0.943,0.0359736239662365,0.019325300974385,0.0062526732711128,0.0234675184751038,0.0238087368458737,0.0034760327903572,0.0050544344915734,0.0092677523709712,0.0032208461329499,0.0063346012822444,0.0133788872245486,0.0088090749923423,0.0074096108232678,0.0267148456458111,0.0266199930259019,0.0092127811159188,0.0069570694119481,0.0104137463412141,0.0163232334534655,0.0065893634215016,0.0073858990030982,0.0085156125403858,0.0092810707997232,0.0135451967085496,0.0207192575123355,0.0037422033646879,0.0041923925763628,0.0061856771505746,0.0024796638882464,0.0061063271656038,0.0013120863183561,0.0038934656367591,1.0,0
194,0.335462616,0.0605378969999999,0.011963403,0.045900468,25.56,0.98,0.0073812366551472,0.0117604422679762,0.0105417166604935,0.0235695274530099,0.0130873734104368,0.0074203367153701,0.0073558562817991,0.0075226560823416,0.0098319447930583,0.0064911953740701,0.0033422636619416,0.0182124559868648,0.0021132947921747,0.0066413021997428,0.0115944715178079,0.0203881512211402,0.0108477118940706,0.0067333773815101,0.0754666265463711,0.0043866885878738,0.0111710791235503,0.0121442851736838,0.022090032834348,0.0168878170413736,0.0018018614421314,0.0080893886354554,0.0112181445101048,0.0142813391425838,0.0048986385124777,0.0031015525830621,0.0021012923956902,0.0067400554810958,1.8333333333333333,0
195,0.19506047,0.02170675,0.068129157,0.047723233,26.08,0.798,0.0080515053057385,0.01604593969825,0.0150410299385902,0.0135884827518265,0.0072920245889259,0.0046267980573793,0.0150151401459371,0.021203080592244,0.0084531523241423,0.0070725088606965,0.0212334126143822,0.0101343420759229,0.0097007994081635,0.016240346200084,0.0235652025823921,0.012228016447424,0.0073730515100248,0.0173324753917259,0.0239905990050242,0.0191043101990274,0.0090837194566872,0.0097427408053401,0.0057731709470365,0.0206004260105774,0.015789876291068,0.0061114820275204,0.0063855896225787,0.0056211444071732,0.0017450552934227,0.0028969905611476,0.0019123697696685,0.0029737630064748,0.1666666666666666,0
197,0.040939871,0.031395621,0.034744064,0.041102883,22.84,3.081,0.0203930509535562,0.0128051869645729,0.0150863933313525,0.0123472461536189,0.0103919988767334,0.0042800005923039,0.0055195528573946,0.0031345260838575,0.0130963517027317,0.008308831816309,0.0070920121328833,0.0093818750729199,0.0282247651717591,0.0140766107562848,0.0143615486786265,0.0074312864348674,0.0055993627683585,0.0032929247412472,0.074471260870396,0.0241615446880168,0.0056095004167948,0.009383470082464,0.0036327084117969,0.0136066542795001,0.0072326515427772,0.0162577395544398,0.0102414554215455,0.0205233435564955,0.0034042403037416,0.0043756789319822,0.0035812698564036,0.0055073032045402,0.0,0
198,0.149596798,0.021265512,0.080742975,0.040546023,17.87,1.309,0.0202932215683703,0.0329292025850373,0.0276992957545427,0.01310226346149,0.0077946289962012,0.0115751916736651,0.005893713808497,0.004034573973752,0.0159940833077214,0.0076779763770825,0.0114053961132008,0.0048338816176429,0.0153961216921214,0.0026799688391661,0.024502389696112,0.0120457619028004,0.0117628803643458,0.0103986336493958,0.0792539451883849,0.0215285954153305,0.0117429828051353,0.007586958957804,0.0067935444983592,0.0129649587489982,0.0218409830957401,0.0145986249672047,0.0074794819057001,0.013432320647521,0.007219213369972,0.0034899091530198,0.0025010328264643,0.0028670930488187,1.0,0
202,0.72009184,0.034685155,0.062232291,0.03657763,18.66,3.315,0.0116541314543497,0.0127443571307149,0.014454972883746,0.0108668785291489,0.0035246578513913,0.0057105886742824,0.0020089803434969,0.0063571535265677,0.0128514784872202,0.0162676667076818,0.0083863261224556,0.0190193865336469,0.0070164693423523,0.0317258305186115,0.0155390674626167,0.0125409880132706,0.0034331699344704,0.0658853539973894,0.0263307123380701,0.0063611313427855,0.0080865767172245,0.0134009186645766,0.0102913370503034,0.0093472086632672,0.013967341041978,0.0095002971136476,0.0110307318142869,0.0124904314009989,0.0044866374185748,0.0056660290873397,0.00373044966596,0.0074661074187056,1.0,0
204,0.193313282,0.073216344,0.0149538289999999,0.012816708,27.94,0.854,0.019263619682954,0.0133535099590443,0.0113656557890788,0.0100927137762169,0.0070757751010191,0.0050322956629466,0.0059708602363265,0.0063265010165144,0.0076765099594726,0.013658807796994,0.0061775557241077,0.0086274693276957,0.0145212781198935,0.010053560507334,0.0247402482995249,0.0353411191307433,0.0210333381336486,0.0567907907810287,0.0247911262799598,0.0182237491079055,0.0110104779328507,0.0070386836564471,0.0089748320982605,0.0091857127253857,0.0077993616841605,0.0205573907512314,0.0157591571587449,0.0076137516201364,0.0028119516514613,0.0022805560210329,0.0031448568393521,0.0021811422233885,1.0,0
205,0.07546584,0.071140249,0.027127329,0.021572946,11.79,1.737,0.0167488514274112,0.0244608585012233,0.0023206114583853,0.0036569634255246,0.0056848184250108,0.0147383221179294,0.0045437410772935,0.0016896337339031,0.0080812196280832,0.0067132129155347,0.011219083031833,0.0039302615995596,0.0061030488730713,0.0119018644133967,0.00642301825657,0.0167667584700334,0.011532570414474,0.0323065511137559,0.0204463739652114,0.0102635812231906,0.0088187134041163,0.0017752399044966,0.0016225877670013,0.0061846895887865,0.0056615410234624,0.001854215523297,0.0049506571965699,0.0054621860689429,0.0048932451880197,0.004504219037726,0.003319985289986,0.0030701167903784,0.0,0
206,0.367516193,0.035179639,0.089020318,0.143706186,12.92,1.67,0.0130551219914891,0.0213025606869647,0.0137730637589815,0.0050703553533104,0.0056375386586922,0.0028876700791045,0.0010728129417646,0.0093137141074704,0.009210325794531,0.0084427758613256,0.005173664272011,0.006508470887535,0.0085949471509101,0.0092076794514329,0.0053372126547855,0.0093881205773621,0.012480581478983,0.0066612594533823,0.0152740927969614,0.005094080694877,0.0069885166596624,0.0050314144684007,0.006832287760527,0.0038767242250202,0.0055858503786338,0.0023793676805829,0.003653393350073,0.0094153123322736,0.0056428435830982,0.0045343547157213,0.0059420960451996,0.0043170047632165,-1.75,0
210,0.059774267,0.048930103,0.045387972,0.051969145,14.5,1.8,0.0082113149029193,0.0135511456337058,0.0236329881323341,0.0232879054113331,0.0129363313364576,0.0029709650253495,0.0043947417663931,0.0094974653244948,0.0062185689346426,0.0075472667309869,0.0046814082103247,0.0195552218273336,0.0142191353909355,0.0240593995448189,0.018173890650237,0.0076561762667333,0.013973574808286,0.0047184759039186,0.01710630158248,0.0031136311267059,0.0043887254285375,0.009700318483084,0.0108606139884401,0.0061026103865242,0.005451247181054,0.0072340966242934,0.0038781517700477,0.004263881073899,0.005809439223907,0.0060767993713242,0.0029210666469243,0.0047163704021086,1.0,0
212,0.059195211,0.026174071,0.03722616,0.040493172,20.8,1.942,0.0326744218298506,0.0169763366088002,0.0256120401972329,0.0159918089094131,0.0032319490793685,0.0045028372340442,0.0055571227370891,0.0020201786757195,0.0072230219526727,0.0156031874323316,0.0120427271191063,0.0113323255132307,0.0184034619609961,0.0219240363411416,0.0086062601142286,0.0160961074067719,0.0163106408574832,0.0099006485705876,0.0110632040002064,0.0053654607644423,0.0068458915421729,0.0122671857682253,0.0091698853534726,0.0081440217840408,0.0123495053001365,0.0190554811775517,0.0153078075004105,0.0115676730547773,0.0035639455011621,0.0048294962199811,0.0036095976904756,0.004584698040289,1.0,0
213,0.032736952,0.033122757,0.0390873,0.02369004,23.8,3.245,0.0201327638085616,0.0356678581668413,0.0176636818685739,0.035572701135591,0.0076585932953812,0.0043408752234166,0.0047928210088264,0.0050403701945411,0.0108298986285123,0.0123610353924735,0.0099504550807284,0.0142803644798548,0.0248654818864468,0.0047853265550238,0.0079497738056151,0.0195236628752136,0.0132427895510091,0.0157502332803003,0.0118435477374704,0.0063708795424159,0.0135372726368386,0.0131221430065338,0.0173215038645998,0.006462097473474,0.0205233435564955,0.0140166637987401,0.0175911474577038,0.0136359687247537,0.0055073032045402,0.0033460837338675,0.0041850884421425,0.0034263322528701,-0.5454545454545454,0
216,0.056242128,0.040724108,0.033583225,0.025863004,30.21,0.977,0.0138623073486821,0.0073812366551472,0.0117604422679762,0.0105417166604935,0.0091053582773205,0.0130873734104368,0.0074203367153701,0.0073558562817991,0.0030262313881775,0.0098319447930583,0.0064911953740701,0.0033422636619416,0.0131404311231923,0.0021132947921747,0.0066413021997429,0.0115944715178079,0.0135855857171522,0.0108477118940706,0.0067333773815101,0.0754666265463711,0.0229180687782622,0.0098011929696517,0.0096772921070575,0.0259693474351635,0.011063569519067,0.0045585779819717,0.0084524515122363,0.0109907024501821,0.0024700386322931,0.0048902493911459,0.0016717185876235,0.0019802876085706,1.0,0
