변환,원자료
"2015/01/02","553.73"
"2015/01/05","561.25"
"2015/01/06","558.90"
"2015/01/07","561.32"
"2015/01/08","566.43"
"2015/01/09","572.99"
"2015/01/12","574.76"
"2015/01/13","571.00"
"2015/01/14","574.17"
"2015/01/15","581.39"
"2015/01/16","577.41"
"2015/01/19","577.94"
"2015/01/20","582.27"
"2015/01/21","584.34"
"2015/01/22","578.42"
"2015/01/23","589.31"
"2015/01/26","590.34"
"2015/01/27","587.84"
"2015/01/28","594.39"
"2015/01/29","593.12"
"2015/01/30","591.58"
"2015/02/02","590.27"
"2015/02/03","593.31"
"2015/02/04","598.23"
"2015/02/05","600.81"
"2015/02/06","604.13"
"2015/02/09","593.75"
"2015/02/10","592.95"
"2015/02/11","601.41"
"2015/02/12","602.24"
"2015/02/13","608.07"
"2015/02/16","610.16"
"2015/02/17","609.10"
"2015/02/23","615.52"
"2015/02/24","621.31"
"2015/02/25","616.57"
"2015/02/26","617.08"
"2015/02/27","624.56"
"2015/03/02","621.81"
"2015/03/03","625.64"
"2015/03/04","630.35"
"2015/03/05","631.43"
"2015/03/06","635.84"
"2015/03/09","629.26"
"2015/03/10","621.99"
"2015/03/11","619.61"
"2015/03/12","628.15"
"2015/03/13","634.25"
"2015/03/16","635.40"
"2015/03/17","636.05"
"2015/03/18","628.99"
"2015/03/19","631.81"
"2015/03/20","640.08"
"2015/03/23","640.29"
"2015/03/24","641.87"
"2015/03/25","651.05"
"2015/03/26","642.53"
"2015/03/27","640.12"
"2015/03/30","646.74"
"2015/03/31","650.49"
"2015/04/01","650.23"
"2015/04/02","650.57"
"2015/04/03","658.04"
"2015/04/06","662.15"
"2015/04/07","666.83"
"2015/04/08","668.03"
"2015/04/09","676.96"
"2015/04/10","682.02"
"2015/04/13","689.39"
"2015/04/14","684.97"
"2015/04/15","694.44"
"2015/04/16","698.31"
"2015/04/17","706.90"
"2015/04/20","706.96"
"2015/04/21","714.52"
"2015/04/22","703.34"
"2015/04/23","692.48"
"2015/04/24","690.74"
"2015/04/27","699.39"
"2015/04/28","696.79"
"2015/04/29","695.69"
"2015/04/30","689.01"
"2015/05/04","677.90"
"2015/05/06","665.94"
"2015/05/07","673.08"
"2015/05/08","681.69"
"2015/05/11","692.29"
"2015/05/12","686.74"
"2015/05/13","692.23"
"2015/05/14","699.27"
"2015/05/15","705.40"
"2015/05/18","703.25"
"2015/05/19","706.79"
"2015/05/20","713.95"
"2015/05/21","715.64"
"2015/05/22","713.54"
"2015/05/26","708.66"
"2015/05/27","699.19"
"2015/05/28","709.01"
"2015/05/29","711.39"
"2015/06/01","715.73"
"2015/06/02","704.77"
"2015/06/03","696.97"
"2015/06/04","704.56"
"2015/06/05","707.27"
"2015/06/08","716.43"
"2015/06/09","722.51"
"2015/06/10","718.23"
"2015/06/11","717.00"
"2015/06/12","712.40"
"2015/06/15","705.85"
"2015/06/16","706.28"
"2015/06/17","718.61"
"2015/06/18","725.20"
"2015/06/19","729.92"
"2015/06/22","734.61"
"2015/06/23","739.82"
"2015/06/24","746.62"
"2015/06/25","753.66"
"2015/06/26","750.50"
"2015/06/29","733.04"
"2015/06/30","742.27"
"2015/07/01","760.67"
"2015/07/02","768.67"
"2015/07/03","769.26"
"2015/07/06","752.01"
"2015/07/07","729.64"
"2015/07/08","726.22"
"2015/07/09","726.01"
"2015/07/10","730.72"
"2015/07/13","749.46"
"2015/07/14","757.12"
"2015/07/15","761.59"
"2015/07/16","774.40"
"2015/07/17","773.23"
"2015/07/20","782.64"
"2015/07/21","781.99"
"2015/07/22","776.57"
"2015/07/23","776.99"
"2015/07/24","776.26"
"2015/07/27","751.04"
"2015/07/28","745.24"
"2015/07/29","730.47"
"2015/07/30","712.86"
"2015/07/31","725.06"
"2015/08/03","714.34"
"2015/08/04","730.03"
"2015/08/05","741.26"
"2015/08/06","747.74"
"2015/08/07","751.49"
"2015/08/10","746.34"
"2015/08/11","732.26"
"2015/08/12","717.20"
"2015/08/13","731.36"
"2015/08/17","722.01"
"2015/08/18","699.80"
"2015/08/19","670.55"
"2015/08/20","656.71"
"2015/08/21","627.05"
"2015/08/24","613.33"
"2015/08/25","645.43"
"2015/08/26","667.44"
"2015/08/27","673.71"
"2015/08/28","687.96"
"2015/08/31","687.11"
"2015/09/01","672.94"
"2015/09/02","678.02"
"2015/09/03","678.25"
"2015/09/04","650.45"
"2015/09/07","648.80"
"2015/09/08","638.22"
"2015/09/09","660.67"
"2015/09/10","668.29"
"2015/09/11","669.87"
"2015/09/14","662.88"
"2015/09/15","666.75"
"2015/09/16","676.48"
"2015/09/17","671.05"
"2015/09/18","690.18"
"2015/09/21","688.90"
"2015/09/22","693.67"
"2015/09/23","680.28"
"2015/09/24","683.88"
"2015/09/25","682.70"
"2015/09/30","678.48"
"2015/10/01","684.79"
"2015/10/02","686.42"
"2015/10/05","691.19"
"2015/10/06","689.06"
"2015/10/07","679.83"
"2015/10/08","674.97"
"2015/10/12","672.96"
"2015/10/13","672.82"
"2015/10/14","668.92"
"2015/10/15","676.05"
"2015/10/16","681.73"
"2015/10/19","684.29"
"2015/10/20","691.21"
"2015/10/21","686.50"
"2015/10/22","676.30"
"2015/10/23","681.97"
"2015/10/26","690.73"
"2015/10/27","688.32"
"2015/10/28","693.53"
"2015/10/29","690.63"
"2015/10/30","683.63"
"2015/11/02","680.01"
"2015/11/03","682.13"
"2015/11/04","686.18"
"2015/11/05","694.43"
"2015/11/06","694.21"
"2015/11/09","671.84"
"2015/11/10","656.70"
"2015/11/11","667.21"
"2015/11/12","672.99"
"2015/11/13","670.52"
"2015/11/16","659.20"
"2015/11/17","672.17"
"2015/11/18","670.67"
"2015/11/19","680.57"
"2015/11/20","685.16"
"2015/11/23","688.29"
"2015/11/24","687.86"
"2015/11/25","688.78"
"2015/11/26","693.42"
"2015/11/27","694.21"
"2015/11/30","688.38"
"2015/12/01","691.95"
"2015/12/02","690.32"
"2015/12/03","690.77"
"2015/12/04","685.77"
"2015/12/07","683.34"
"2015/12/08","668.42"
"2015/12/09","664.08"
"2015/12/10","658.08"
"2015/12/11","653.48"
"2015/12/14","630.37"
"2015/12/15","639.78"
"2015/12/16","647.27"
"2015/12/17","658.11"
"2015/12/18","667.45"
"2015/12/21","668.65"
"2015/12/22","663.42"
"2015/12/23","659.60"
"2015/12/24","656.53"
"2015/12/28","652.05"
"2015/12/29","673.22"
"2015/12/30","682.35"
"2015/12/31","682.35"
"2016/01/04","677.79"
"2016/01/05","684.07"
"2016/01/06","687.27"
"2016/01/07","679.66"
"2016/01/08","682.56"
"2016/01/11","674.96"
"2016/01/12","671.30"
"2016/01/13","686.03"
"2016/01/14","683.19"
"2016/01/15","678.43"
"2016/01/18","683.63"
"2016/01/19","681.25"
"2016/01/20","669.68"
"2016/01/21","665.84"
"2016/01/22","670.95"
"2016/01/25","681.43"
"2016/01/26","678.85"
"2016/01/27","675.25"
"2016/01/28","681.29"
"2016/01/29","682.80"
"2016/02/01","685.55"
"2016/02/02","684.86"
"2016/02/03","680.94"
"2016/02/04","683.62"
"2016/02/05","681.31"
"2016/02/11","647.69"
"2016/02/12","608.45"
"2016/02/15","621.37"
"2016/02/16","634.95"
"2016/02/17","623.49"
"2016/02/18","638.43"
"2016/02/19","644.56"
"2016/02/22","650.14"
"2016/02/23","642.31"
"2016/02/24","643.98"
"2016/02/25","646.27"
"2016/02/26","649.30"
"2016/02/29","651.62"
"2016/03/02","662.25"
"2016/03/03","669.01"
"2016/03/04","673.84"
"2016/03/07","672.21"
"2016/03/08","674.32"
"2016/03/09","679.64"
"2016/03/10","687.60"
"2016/03/11","689.17"
"2016/03/14","691.05"
"2016/03/15","693.34"
"2016/03/16","693.44"
"2016/03/17","691.49"
"2016/03/18","695.02"
"2016/03/21","692.42"
"2016/03/22","691.51"
"2016/03/23","689.39"
"2016/03/24","686.26"
"2016/03/25","683.20"
"2016/03/28","676.51"
"2016/03/29","686.50"
"2016/03/30","691.13"
"2016/03/31","688.38"
"2016/04/01","690.69"
"2016/04/04","696.98"
"2016/04/05","695.70"
"2016/04/06","694.03"
"2016/04/07","697.13"
"2016/04/08","697.10"
"2016/04/11","693.01"
"2016/04/12","693.45"
"2016/04/14","693.42"
"2016/04/15","695.62"
"2016/04/18","695.34"
"2016/04/19","701.68"
"2016/04/20","699.86"
"2016/04/21","701.62"
"2016/04/22","703.05"
"2016/04/25","703.70"
"2016/04/26","702.06"
"2016/04/27","699.52"
"2016/04/28","699.70"
"2016/04/29","699.77"
"2016/05/02","690.27"
"2016/05/03","698.66"
"2016/05/04","694.17"
"2016/05/09","691.82"
"2016/05/10","700.23"
"2016/05/11","703.94"
"2016/05/12","705.04"
"2016/05/13","704.37"
"2016/05/16","701.46"
"2016/05/17","695.95"
"2016/05/18","683.87"
"2016/05/19","679.39"
"2016/05/20","684.92"
"2016/05/23","691.00"
"2016/05/24","687.71"
"2016/05/25","689.33"
"2016/05/26","687.94"
"2016/05/27","691.54"
"2016/05/30","692.06"
"2016/05/31","698.45"
"2016/06/01","700.03"
"2016/06/02","701.15"
"2016/06/03","701.43"
"2016/06/07","704.77"
"2016/06/08","703.99"
"2016/06/09","705.08"
"2016/06/10","706.81"
"2016/06/13","695.61"
"2016/06/14","692.94"
"2016/06/15","694.66"
"2016/06/16","680.25"
"2016/06/17","678.86"
"2016/06/20","688.95"
"2016/06/21","688.55"
"2016/06/22","688.18"
"2016/06/23","679.52"
"2016/06/24","647.16"
"2016/06/27","648.12"
"2016/06/28","659.30"
"2016/06/29","669.88"
"2016/06/30","675.09"
"2016/07/01","684.26"
"2016/07/04","688.15"
"2016/07/05","692.73"
"2016/07/06","685.51"
"2016/07/07","695.95"
"2016/07/08","692.60"
"2016/07/11","697.25"
"2016/07/12","699.40"
"2016/07/13","702.65"
"2016/07/14","703.34"
"2016/07/15","700.28"
"2016/07/18","700.90"
"2016/07/19","702.44"
"2016/07/20","705.03"
"2016/07/21","708.12"
"2016/07/22","707.54"
"2016/07/25","704.96"
"2016/07/26","705.40"
"2016/07/27","701.09"
"2016/07/28","703.78"
"2016/07/29","706.24"
"2016/08/01","703.72"
"2016/08/02","700.90"
"2016/08/03","698.32"
"2016/08/04","701.67"
"2016/08/05","696.09"
"2016/08/08","696.43"
"2016/08/09","700.73"
"2016/08/10","707.46"
"2016/08/11","703.33"
"2016/08/12","705.18"
"2016/08/16","698.87"
"2016/08/17","693.67"
"2016/08/18","696.93"
"2016/08/19","696.20"
"2016/08/22","688.15"
"2016/08/23","687.38"
"2016/08/24","687.78"
"2016/08/25","683.96"
"2016/08/26","680.43"
"2016/08/29","663.58"
"2016/08/30","667.61"
"2016/08/31","663.69"
"2016/09/01","671.29"
"2016/09/02","676.91"
"2016/09/05","679.49"
"2016/09/06","679.26"
"2016/09/07","672.49"
"2016/09/08","667.40"
"2016/09/09","664.99"
"2016/09/12","652.91"
"2016/09/13","660.15"
"2016/09/19","666.64"
"2016/09/20","674.51"
"2016/09/21","678.28"
"2016/09/22","685.24"
"2016/09/23","688.59"
"2016/09/26","686.76"
"2016/09/27","687.99"
"2016/09/28","686.76"
"2016/09/29","689.83"
"2016/09/30","681.21"
"2016/10/04","685.88"
"2016/10/05","685.44"
"2016/10/06","684.33"
"2016/10/07","675.90"
"2016/10/10","674.74"
"2016/10/11","670.64"
"2016/10/12","669.95"
"2016/10/13","663.09"
"2016/10/14","664.92"
"2016/10/17","659.83"
"2016/10/18","660.29"
"2016/10/19","661.26"
"2016/10/20","655.68"
"2016/10/21","651.77"
"2016/10/24","647.88"
"2016/10/25","640.17"
"2016/10/26","635.51"
"2016/10/27","648.57"
"2016/10/28","640.17"
"2016/10/31","624.68"
"2016/11/01","626.38"
"2016/11/02","606.06"
"2016/11/03","609.99"
"2016/11/04","610.82"
"2016/11/07","622.17"
"2016/11/08","624.19"
"2016/11/09","599.74"
"2016/11/10","623.23"
"2016/11/11","621.89"
"2016/11/14","621.23"
"2016/11/15","617.43"
"2016/11/16","627.83"
"2016/11/17","627.76"
"2016/11/18","620.26"
"2016/11/21","609.33"
"2016/11/22","610.74"
"2016/11/23","600.29"
"2016/11/24","592.65"
"2016/11/25","597.82"
"2016/11/28","593.05"
"2016/11/29","596.07"
"2016/11/30","596.11"
"2016/12/01","593.85"
"2016/12/02","586.73"
"2016/12/05","575.12"
"2016/12/06","581.35"
"2016/12/07","578.52"
"2016/12/08","584.62"
"2016/12/09","594.35"
"2016/12/12","603.08"
"2016/12/13","611.09"
"2016/12/14","612.47"
"2016/12/15","620.61"
"2016/12/16","622.08"
"2016/12/19","622.77"
"2016/12/20","617.99"
"2016/12/21","618.63"
"2016/12/22","615.93"
"2016/12/23","619.75"
"2016/12/26","615.16"
"2016/12/27","618.38"
"2016/12/28","627.27"
"2016/12/29","631.44"
"2016/12/30","631.44"
"2017/01/02","632.04"
"2017/01/03","636.57"
"2017/01/04","639.79"
"2017/01/05","642.48"
"2017/01/06","643.68"
"2017/01/09","642.15"
"2017/01/10","636.73"
"2017/01/11","637.90"
"2017/01/12","632.87"
"2017/01/13","634.68"
"2017/01/16","627.88"
"2017/01/17","624.00"
"2017/01/18","626.89"
"2017/01/19","626.19"
"2017/01/20","622.12"
"2017/01/23","615.99"
"2017/01/24","612.93"
"2017/01/25","609.64"
"2017/01/26","616.81"
"2017/01/31","616.13"
"2017/02/01","623.68"
"2017/02/02","613.04"
"2017/02/03","609.21"
"2017/02/06","610.96"
"2017/02/07","608.72"
"2017/02/08","608.79"
"2017/02/09","611.04"
"2017/02/10","610.58"
"2017/02/13","611.94"
"2017/02/14","611.54"
"2017/02/15","615.95"
"2017/02/16","616.58"
"2017/02/17","618.70"
"2017/02/20","619.97"
"2017/02/21","622.47"
"2017/02/22","621.39"
"2017/02/23","617.67"
"2017/02/24","614.75"
"2017/02/27","612.12"
"2017/02/28","612.20"
"2017/03/02","608.93"
"2017/03/03","600.73"
"2017/03/06","604.05"
"2017/03/07","606.05"
"2017/03/08","605.75"
"2017/03/09","606.13"
"2017/03/10","612.26"
"2017/03/13","615.59"
"2017/03/14","614.12"
"2017/03/15","608.68"
"2017/03/16","613.88"
"2017/03/17","613.26"
"2017/03/20","609.11"
"2017/03/21","609.73"
"2017/03/22","607.57"
"2017/03/23","605.53"
"2017/03/24","608.18"
"2017/03/27","607.07"
"2017/03/28","612.28"
"2017/03/29","613.63"
"2017/03/30","614.68"
"2017/03/31","619.28"
"2017/04/03","628.52"
"2017/04/04","625.49"
"2017/04/05","630.17"
"2017/04/06","630.46"
"2017/04/07","633.32"
"2017/04/10","619.41"
"2017/04/11","621.64"
"2017/04/12","621.45"
"2017/04/13","623.87"
"2017/04/14","618.24"
"2017/04/17","629.47"
"2017/04/18","634.73"
"2017/04/19","635.99"
"2017/04/20","635.80"
"2017/04/21","634.96"
"2017/04/24","626.62"
"2017/04/25","632.57"
"2017/04/26","635.11"
"2017/04/27","631.11"
"2017/04/28","628.24"
"2017/05/02","626.43"
"2017/05/04","635.11"
"2017/05/08","643.39"
"2017/05/10","642.68"
"2017/05/11","647.58"
"2017/05/12","643.73"
"2017/05/15","645.38"
"2017/05/16","639.11"
"2017/05/17","640.01"
"2017/05/18","638.12"
"2017/05/19","642.45"
"2017/05/22","642.62"
"2017/05/23","644.73"
"2017/05/24","646.04"
"2017/05/25","643.02"
"2017/05/26","646.01"
"2017/05/29","642.98"
"2017/05/30","649.06"
"2017/05/31","652.04"
"2017/06/01","653.83"
"2017/06/02","658.78"
"2017/06/05","662.32"
"2017/06/07","666.46"
"2017/06/08","669.97"
"2017/06/09","674.15"
"2017/06/12","664.86"
"2017/06/13","669.23"
"2017/06/14","671.59"
"2017/06/15","669.82"
"2017/06/16","670.70"
"2017/06/19","675.44"
"2017/06/20","669.41"
"2017/06/21","665.77"
"2017/06/22","663.28"
"2017/06/23","668.93"
"2017/06/26","668.36"
"2017/06/27","672.63"
"2017/06/28","665.89"
"2017/06/29","668.00"
"2017/06/30","669.04"
"2017/07/03","660.97"
"2017/07/04","656.19"
"2017/07/05","661.54"
"2017/07/06","663.79"
"2017/07/07","663.77"
"2017/07/10","657.86"
"2017/07/11","656.01"
"2017/07/12","651.10"
"2017/07/13","652.69"
"2017/07/14","654.11"
"2017/07/17","659.89"
"2017/07/18","664.02"
"2017/07/19","671.53"
"2017/07/20","676.51"
"2017/07/21","676.60"
"2017/07/24","677.32"
"2017/07/25","670.47"
"2017/07/26","667.22"
"2017/07/27","666.48"
"2017/07/28","652.95"
"2017/07/31","650.47"
"2017/08/01","653.12"
"2017/08/02","657.52"
"2017/08/03","643.09"
"2017/08/04","641.58"
"2017/08/07","648.39"
"2017/08/08","651.67"
"2017/08/09","642.87"
"2017/08/10","640.04"
"2017/08/11","628.34"
"2017/08/14","629.37"
"2017/08/16","634.91"
"2017/08/17","642.11"
"2017/08/18","643.58"
"2017/08/21","640.85"
"2017/08/22","644.26"
"2017/08/23","643.71"
"2017/08/24","647.71"
"2017/08/25","650.27"
"2017/08/28","652.92"
"2017/08/29","653.96"
"2017/08/30","655.00"
"2017/08/31","657.83"
"2017/09/01","661.99"
"2017/09/04","650.89"
"2017/09/05","648.75"
"2017/09/06","652.59"
"2017/09/07","658.48"
"2017/09/08","654.29"
"2017/09/11","656.53"
"2017/09/12","660.05"
"2017/09/13","659.09"
"2017/09/14","665.41"
"2017/09/15","671.30"
"2017/09/18","675.87"
"2017/09/19","674.48"
"2017/09/20","668.05"
"2017/09/21","661.11"
"2017/09/22","648.95"
"2017/09/25","642.04"
"2017/09/26","642.40"
"2017/09/27","649.24"
"2017/09/28","648.09"
"2017/09/29","652.82"
"2017/10/10","654.59"
"2017/10/11","662.31"
"2017/10/12","666.54"
"2017/10/13","663.08"
"2017/10/16","659.41"
"2017/10/17","670.51"
"2017/10/18","668.42"
"2017/10/19","667.10"
"2017/10/20","672.95"
"2017/10/23","675.86"
"2017/10/24","687.21"
"2017/10/25","689.14"
"2017/10/26","680.61"
"2017/10/27","689.97"
"2017/10/30","689.68"
"2017/10/31","694.20"
"2017/11/01","695.77"
"2017/11/02","694.96"
"2017/11/03","701.13"
"2017/11/06","703.79"
"2017/11/07","701.14"
"2017/11/08","709.11"
"2017/11/09","709.94"
"2017/11/10","720.79"
"2017/11/13","741.38"
"2017/11/14","756.46"
"2017/11/15","768.03"
"2017/11/16","780.22"
"2017/11/17","775.85"
"2017/11/20","785.32"
"2017/11/21","789.38"
"2017/11/22","780.90"
"2017/11/23","796.80"
"2017/11/24","792.74"
"2017/11/27","792.80"
"2017/11/28","773.12"
"2017/11/29","781.72"
"2017/11/30","771.42"
"2017/12/01","787.70"
"2017/12/04","782.45"
"2017/12/05","774.12"
"2017/12/06","768.39"
"2017/12/07","753.46"
"2017/12/08","744.06"
"2017/12/11","764.09"
"2017/12/12","760.40"
"2017/12/13","772.22"
"2017/12/14","770.35"
"2017/12/15","771.82"
"2017/12/18","770.50"
"2017/12/19","766.18"
"2017/12/20","755.27"
"2017/12/21","740.32"
"2017/12/22","761.20"
"2017/12/26","762.21"
"2017/12/27","791.95"
"2017/12/28","798.42"
"2017/12/29","798.42"
"2018/01/02","812.45"
"2018/01/03","822.31"
"2018/01/04","808.01"
"2018/01/05","828.03"
"2018/01/08","839.51"
"2018/01/09","829.99"
"2018/01/10","834.91"
"2018/01/11","852.51"
"2018/01/12","873.05"
"2018/01/15","891.61"
"2018/01/16","901.23"
"2018/01/17","886.58"
"2018/01/18","898.19"
"2018/01/19","879.99"
"2018/01/22","873.09"
"2018/01/23","894.43"
"2018/01/24","894.77"
"2018/01/25","898.60"
"2018/01/26","913.12"
"2018/01/29","927.05"
"2018/01/30","920.96"
"2018/01/31","913.57"
"2018/02/01","908.20"
"2018/02/02","899.47"
"2018/02/05","858.22"
"2018/02/06","858.17"
"2018/02/07","829.96"
"2018/02/08","861.94"
"2018/02/09","842.60"
"2018/02/12","843.24"
"2018/02/13","829.39"
"2018/02/14","848.03"
"2018/02/19","875.81"
"2018/02/20","864.41"
"2018/02/21","875.58"
"2018/02/22","870.22"
"2018/02/23","874.78"
"2018/02/26","874.43"
"2018/02/27","874.01"
"2018/02/28","857.06"
"2018/03/02","860.23"
"2018/03/05","845.00"
"2018/03/06","859.21"
"2018/03/07","841.03"
"2018/03/08","853.94"
"2018/03/09","865.80"
"2018/03/12","884.27"
"2018/03/13","886.25"
"2018/03/14","886.92"
"2018/03/15","890.43"
"2018/03/16","894.43"
"2018/03/19","880.97"
"2018/03/20","890.40"
"2018/03/21","885.55"
"2018/03/22","871.62"
"2018/03/23","829.68"
"2018/03/26","853.69"
"2018/03/27","858.84"
"2018/03/28","850.97"
"2018/03/29","865.99"
"2018/03/30","871.09"
"2018/04/02","867.80"
"2018/04/03","872.32"
"2018/04/04","862.51"
"2018/04/05","868.93"
"2018/04/06","867.96"
"2018/04/09","874.44"
"2018/04/10","877.30"
"2018/04/11","885.38"
"2018/04/12","881.45"
"2018/04/13","891.87"
"2018/04/16","896.89"
"2018/04/17","901.22"
"2018/04/18","893.32"
"2018/04/19","882.73"
"2018/04/20","889.17"
"2018/04/23","879.02"
"2018/04/24","873.61"
"2018/04/25","869.93"
"2018/04/26","879.39"
"2018/04/27","886.49"
"2018/04/30","875.95"
"2018/05/02","871.03"
"2018/05/03","866.07"
"2018/05/04","856.34"
"2018/05/08","827.22"
"2018/05/09","850.85"
"2018/05/10","854.93"
"2018/05/11","865.93"
"2018/05/14","858.70"
"2018/05/15","862.94"
"2018/05/16","850.29"
"2018/05/17","855.62"
"2018/05/18","869.45"
"2018/05/21","872.96"
"2018/05/23","869.16"
"2018/05/24","873.32"
"2018/05/25","868.35"
"2018/05/28","879.69"
"2018/05/29","870.08"
"2018/05/30","874.22"
"2018/05/31","879.66"
"2018/06/01","883.22"
"2018/06/04","877.44"
"2018/06/05","877.16"
"2018/06/07","887.91"
"2018/06/08","878.48"
"2018/06/11","876.55"
"2018/06/12","875.04"
"2018/06/14","864.56"
"2018/06/15","866.22"
"2018/06/18","840.23"
"2018/06/19","815.39"
"2018/06/20","840.17"
"2018/06/21","826.22"
"2018/06/22","830.27"
"2018/06/25","836.00"
"2018/06/26","831.40"
"2018/06/27","826.69"
"2018/06/28","810.20"
"2018/06/29","818.22"
"2018/07/02","789.82"
"2018/07/03","795.71"
"2018/07/04","799.10"
"2018/07/05","794.05"
"2018/07/06","808.89"
"2018/07/09","808.28"
"2018/07/10","813.19"
"2018/07/11","804.78"
"2018/07/12","819.29"
"2018/07/13","827.89"
"2018/07/16","825.71"
"2018/07/17","819.72"
"2018/07/18","810.44"
"2018/07/19","796.49"
"2018/07/20","791.61"
"2018/07/23","756.96"
"2018/07/24","761.57"
"2018/07/25","748.89"
"2018/07/26","765.15"
"2018/07/27","773.98"
"2018/07/30","769.80"
"2018/07/31","775.52"
"2018/08/01","790.25"
"2018/08/02","781.38"
"2018/08/03","788.81"
"2018/08/06","781.41"
"2018/08/07","784.70"
"2018/08/08","783.81"
"2018/08/09","789.48"
"2018/08/10","784.81"
"2018/08/13","755.65"
"2018/08/14","761.94"
"2018/08/16","761.18"
"2018/08/17","772.30"
"2018/08/20","769.78"
"2018/08/21","787.15"
"2018/08/22","785.95"
"2018/08/23","791.28"
"2018/08/24","798.23"
"2018/08/27","801.04"
"2018/08/28","798.17"
"2018/08/29","803.18"
