지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
코스닥 150 커뮤니케이션서비스,2446.06,130.97,5.08,,1.92,0.52,2023-11-17
코스닥 150 소재,3584.11,78.52,2.14,34.16,3.11,0.34,2023-11-17
코스닥 150 산업재,365.02,9.39,2.51,54.49,3.22,0.41,2023-11-17
코스닥 150 필수소비재,658.63,5.36,0.81,110.97,1.06,1.02,2023-11-17
코스닥 150 자유소비재,738.06,14.41,1.92,8.82,0.9,1.54,2023-11-17
일반서비스,2718.41,20.99,0.78,,2.82,0.68,2023-11-17
제조,2611.93,42.87,1.61,54.35,1.92,0.54,2023-11-17
건설,68.15,0.77,1.12,8.09,0.57,2.18,2023-11-17
유통,435.45,2.78,0.63,38.3,1.74,0.66,2023-11-17
운송·창고,2727.55,28.97,1.05,2.38,0.3,1.89,2023-11-17
금융,1752.84,67.54,3.71,83.22,2.25,0.34,2023-11-17
오락·문화,575.61,32.3,5.31,50.49,2.24,0.42,2023-11-17
음식료·담배,6606.8,67.54,1.01,,1.0,1.05,2023-11-17
섬유·의류,80.24,0.98,1.21,7.84,0.79,2.03,2023-11-17
코스닥,813.08,14.02,1.75,64.12,1.9,0.58,2023-11-20
코스닥 150,1287.66,27.27,2.16,78.93,3.17,0.41,2023-11-20
코스닥 글로벌,1289.42,21.67,1.71,51.97,3.22,0.53,2023-11-20
코스닥 150 정보기술,777.62,3.03,0.39,29.54,2.89,0.61,2023-11-20
코스닥 150 헬스케어,2544.57,32.54,1.3,,4.2,0.22,2023-11-20
코스닥 150 커뮤니케이션서비스,2479.15,33.09,1.35,,1.94,0.52,2023-11-20
코스닥 150 소재,3696.51,112.4,3.14,35.23,3.21,0.33,2023-11-20
코스닥 150 산업재,378.62,13.6,3.73,56.52,3.34,0.39,2023-11-20
코스닥 150 필수소비재,655.42,3.21,0.49,110.43,1.06,1.02,2023-11-20
코스닥 150 자유소비재,746.75,8.69,1.18,8.93,0.91,1.53,2023-11-20
일반서비스,2738.17,19.76,0.73,,2.84,0.67,2023-11-20
제조,2665.73,53.8,2.06,55.48,1.96,0.53,2023-11-20
건설,69.28,1.13,1.66,8.22,0.58,2.14,2023-11-20
유통,440.2,4.75,1.09,38.74,1.76,0.65,2023-11-20
운송·창고,2763.74,36.19,1.33,2.42,0.3,1.86,2023-11-20
금융,1851.6,98.76,5.63,88.16,2.39,0.32,2023-11-20
오락·문화,584.84,9.23,1.6,51.31,2.28,0.42,2023-11-20
음식료·담배,6705.29,98.49,1.49,,1.02,1.04,2023-11-20
섬유·의류,80.9,0.66,0.82,7.91,0.79,2.01,2023-11-20
코스닥,817.01,3.93,0.48,64.37,1.91,0.57,2023-11-21
코스닥 150,1291.13,3.47,0.27,79.14,3.18,0.41,2023-11-21
코스닥 글로벌,1292.41,2.99,0.23,52.09,3.23,0.53,2023-11-21
코스닥 150 정보기술,774.94,2.68,0.34,29.44,2.88,0.61,2023-11-21
코스닥 150 헬스케어,2582.13,37.56,1.48,,4.26,0.22,2023-11-21
코스닥 150 커뮤니케이션서비스,2522.18,43.03,1.74,,1.98,0.51,2023-11-21
코스닥 150 소재,3720.75,24.24,0.66,35.46,3.23,0.33,2023-11-21
코스닥 150 산업재,375.97,2.65,0.7,56.12,3.31,0.39,2023-11-21
코스닥 150 필수소비재,653.16,2.26,0.34,110.05,1.05,1.03,2023-11-21
코스닥 150 자유소비재,753.06,6.31,0.84,9.0,0.92,1.51,2023-11-21
일반서비스,2753.9,15.73,0.57,,2.86,0.67,2023-11-21
제조,2673.42,7.69,0.29,55.55,1.97,0.53,2023-11-21
건설,69.88,0.6,0.87,8.3,0.59,2.12,2023-11-21
유통,446.67,6.47,1.47,39.32,1.78,0.65,2023-11-21
운송·창고,2782.78,19.04,0.69,2.43,0.3,1.85,2023-11-21
금융,1846.95,4.65,0.25,87.92,2.38,0.32,2023-11-21
오락·문화,595.01,10.17,1.74,52.22,2.32,0.41,2023-11-21
음식료·담배,6766.75,61.46,0.92,,1.02,1.03,2023-11-21
섬유·의류,81.74,0.84,1.04,8.0,0.8,1.99,2023-11-21
코스닥,814.61,2.4,0.29,64.11,1.91,0.57,2023-11-22
코스닥 150,1282.44,8.69,0.67,78.61,3.16,0.41,2023-11-22
코스닥 글로벌,1290.36,2.05,0.16,52.0,3.23,0.53,2023-11-22
코스닥 150 정보기술,778.12,3.18,0.41,29.56,2.89,0.61,2023-11-22
코스닥 150 헬스케어,2573.34,8.79,0.34,,4.24,0.22,2023-11-22
코스닥 150 커뮤니케이션서비스,2521.72,0.46,0.02,,1.98,0.51,2023-11-22
코스닥 150 소재,3700.5,20.25,0.54,35.27,3.21,0.33,2023-11-22
코스닥 150 산업재,370.0,5.97,1.59,55.23,3.26,0.4,2023-11-22
코스닥 150 필수소비재,648.45,4.71,0.72,109.26,1.05,1.04,2023-11-22
코스닥 150 자유소비재,755.71,2.65,0.35,9.03,0.92,1.51,2023-11-22
일반서비스,2770.87,16.97,0.62,,2.92,0.66,2023-11-22
제조,2654.98,18.44,0.69,55.15,1.95,0.53,2023-11-22
건설,70.27,0.39,0.56,8.34,0.59,2.11,2023-11-22
유통,446.58,0.09,0.02,39.31,1.78,0.65,2023-11-22
운송·창고,2790.51,7.73,0.28,2.44,0.3,1.84,2023-11-22
금융,1801.6,45.35,2.46,85.65,2.32,0.33,2023-11-22
오락·문화,595.17,0.16,0.03,52.24,2.32,0.41,2023-11-22
음식료·담배,6698.31,68.44,1.01,,1.01,1.04,2023-11-22
섬유·의류,81.89,0.15,0.18,8.01,0.8,1.99,2023-11-22
코스닥,815.98,1.37,0.17,64.23,1.91,0.57,2023-11-23
코스닥 150,1286.62,4.18,0.33,78.87,3.17,0.41,2023-11-23
코스닥 글로벌,1290.47,0.11,0.01,52.01,3.23,0.53,2023-11-23
코스닥 150 정보기술,766.78,11.34,1.46,29.13,2.85,0.62,2023-11-23
코스닥 150 헬스케어,2605.92,32.58,1.27,,4.3,0.22,2023-11-23
코스닥 150 커뮤니케이션서비스,2556.5,34.78,1.38,,2.0,0.5,2023-11-23
코스닥 150 소재,3708.64,8.14,0.22,35.35,3.22,0.33,2023-11-23
코스닥 150 산업재,375.49,5.49,1.48,56.05,3.31,0.39,2023-11-23
코스닥 150 필수소비재,631.92,16.53,2.55,106.47,1.02,1.06,2023-11-23
코스닥 150 자유소비재,756.69,0.98,0.13,9.05,0.93,1.51,2023-11-23
일반서비스,2788.5,17.63,0.64,,2.94,0.66,2023-11-23
제조,2673.1,18.12,0.68,55.54,1.97,0.53,2023-11-23
건설,70.38,0.11,0.16,8.36,0.59,2.11,2023-11-23
유통,447.82,1.24,0.28,39.42,1.79,0.64,2023-11-23
운송·창고,2784.85,5.66,0.2,2.43,0.3,1.85,2023-11-23
금융,1808.36,6.76,0.38,85.99,2.33,0.33,2023-11-23
오락·문화,602.53,7.36,1.24,52.89,2.35,0.4,2023-11-23
음식료·담배,6692.99,5.32,0.08,,1.01,1.04,2023-11-23
섬유·의류,82.65,0.76,0.93,8.09,0.81,1.97,2023-11-23
코스닥,815.0,0.98,0.12,64.14,1.91,0.57,2023-11-24
코스닥 150,1277.18,9.44,0.73,78.29,3.15,0.41,2023-11-24
코스닥 글로벌,1283.07,7.4,0.57,51.71,3.21,0.53,2023-11-24
코스닥 150 정보기술,767.17,0.39,0.05,29.15,2.85,0.62,2023-11-24
코스닥 150 헬스케어,2559.1,46.82,1.8,,4.22,0.22,2023-11-24
코스닥 150 커뮤니케이션서비스,2530.55,25.95,1.02,,1.98,0.51,2023-11-24
코스닥 150 소재,3691.98,16.66,0.45,35.19,3.21,0.33,2023-11-24
코스닥 150 산업재,374.01,1.48,0.39,55.83,3.3,0.4,2023-11-24
코스닥 150 필수소비재,630.77,1.15,0.18,106.28,1.02,1.06,2023-11-24
코스닥 150 자유소비재,761.18,4.49,0.59,9.1,0.93,1.5,2023-11-24
일반서비스,2798.05,9.55,0.34,,2.95,0.65,2023-11-24
제조,2665.49,7.61,0.28,55.37,1.96,0.53,2023-11-24
건설,70.74,0.36,0.51,8.4,0.59,2.1,2023-11-24
유통,440.36,7.46,1.67,38.7,1.76,0.66,2023-11-24
운송·창고,2775.91,8.94,0.32,2.43,0.3,1.85,2023-11-24
금융,1792.64,15.72,0.87,85.18,2.3,0.33,2023-11-24
오락·문화,597.74,4.79,0.79,52.47,2.33,0.41,2023-11-24
음식료·담배,6632.87,60.12,0.9,,1.0,1.05,2023-11-24
섬유·의류,82.59,0.06,0.07,8.09,0.81,1.97,2023-11-24
코스닥,810.25,4.75,0.58,63.8,1.9,0.58,2023-11-27
코스닥 150,1271.49,5.69,0.45,77.94,3.13,0.41,2023-11-27
코스닥 글로벌,1271.92,11.15,0.87,51.26,3.18,0.54,2023-11-27
코스닥 150 정보기술,774.1,6.93,0.9,29.41,2.88,0.61,2023-11-27
코스닥 150 헬스케어,2531.58,27.52,1.08,,4.18,0.23,2023-11-27
코스닥 150 커뮤니케이션서비스,2480.95,49.6,1.96,,1.95,0.52,2023-11-27
코스닥 150 소재,3676.89,15.09,0.41,35.04,3.19,0.33,2023-11-27
코스닥 150 산업재,369.27,4.74,1.27,55.12,3.26,0.4,2023-11-27
코스닥 150 필수소비재,637.06,6.29,1.0,107.34,1.03,1.05,2023-11-27
코스닥 150 자유소비재,755.36,5.82,0.76,9.03,0.92,1.51,2023-11-27
일반서비스,2771.48,26.57,0.95,,2.92,0.66,2023-11-27
제조,2639.28,26.21,0.98,54.91,1.95,0.53,2023-11-27
건설,70.42,0.32,0.45,8.36,0.59,2.11,2023-11-27
유통,431.84,8.52,1.93,37.92,1.72,0.67,2023-11-27
운송·창고,2760.51,15.4,0.55,2.41,0.3,1.86,2023-11-27
금융,1787.63,5.01,0.28,84.91,2.3,0.33,2023-11-27
오락·문화,586.22,11.52,1.93,51.45,2.29,0.41,2023-11-27
음식료·담배,6586.2,46.67,0.7,,0.99,1.06,2023-11-27
섬유·의류,82.25,0.34,0.41,8.05,0.81,1.98,2023-11-27
코스닥,816.44,6.19,0.76,64.3,1.92,0.57,2023-11-28
코스닥 150,1290.09,18.6,1.46,79.08,3.18,0.41,2023-11-28
코스닥 글로벌,1289.6,17.68,1.39,51.97,3.22,0.53,2023-11-28
코스닥 150 정보기술,783.19,9.09,1.17,29.75,2.91,0.61,2023-11-28
코스닥 150 헬스케어,2589.37,57.79,2.28,,4.27,0.22,2023-11-28
코스닥 150 커뮤니케이션서비스,2477.78,3.17,0.13,,1.94,0.52,2023-11-28
코스닥 150 소재,3705.87,28.98,0.79,35.32,3.22,0.33,2023-11-28
코스닥 150 산업재,379.01,9.74,2.64,56.57,3.34,0.39,2023-11-28
코스닥 150 필수소비재,629.03,8.03,1.26,105.99,1.01,1.07,2023-11-28
코스닥 150 자유소비재,753.33,2.03,0.27,9.01,0.92,1.51,2023-11-28
일반서비스,2823.97,52.49,1.89,,2.98,0.65,2023-11-28
제조,2654.17,14.89,0.56,55.25,1.96,0.53,2023-11-28
건설,70.33,0.09,0.13,8.35,0.59,2.11,2023-11-28
유통,436.66,4.82,1.12,38.36,1.74,0.66,2023-11-28
운송·창고,2774.14,13.63,0.49,2.43,0.3,1.85,2023-11-28
금융,1819.95,32.32,1.81,86.51,2.34,0.32,2023-11-28
오락·문화,582.06,4.16,0.71,51.09,2.27,0.42,2023-11-28
음식료·담배,6602.03,15.83,0.24,,1.0,1.06,2023-11-28
섬유·의류,82.04,0.21,0.26,8.03,0.81,1.98,2023-11-28
코스닥,822.44,6.0,0.73,64.83,1.93,0.57,2023-11-29
코스닥 150,1307.62,17.53,1.36,80.17,3.22,0.4,2023-11-29
코스닥 글로벌,1322.5,32.9,2.55,53.3,3.31,0.52,2023-11-29
코스닥 150 정보기술,793.99,10.8,1.38,30.18,2.95,0.6,2023-11-29
코스닥 150 헬스케어,2554.17,35.2,1.36,,4.21,0.22,2023-11-29
코스닥 150 커뮤니케이션서비스,2485.18,7.4,0.3,,1.95,0.52,2023-11-29
코스닥 150 소재,3758.46,52.59,1.42,35.82,3.27,0.33,2023-11-29
코스닥 150 산업재,385.13,6.12,1.61,57.49,3.4,0.38,2023-11-29
코스닥 150 필수소비재,616.0,13.03,2.07,103.79,0.99,1.09,2023-11-29
코스닥 150 자유소비재,741.06,12.27,1.63,8.86,0.91,1.54,2023-11-29
일반서비스,2807.4,16.57,0.59,,2.96,0.65,2023-11-29
제조,2691.72,37.55,1.41,56.14,2.0,0.52,2023-11-29
건설,69.55,0.78,1.11,8.26,0.58,2.13,2023-11-29
유통,434.12,2.54,0.58,38.13,1.73,0.67,2023-11-29
운송·창고,2780.63,6.49,0.23,2.43,0.3,1.85,2023-11-29
금융,1873.97,54.02,2.97,89.2,2.41,0.31,2023-11-29
오락·문화,574.84,7.22,1.24,50.44,2.24,0.42,2023-11-29
음식료·담배,6549.59,52.44,0.79,,0.99,1.06,2023-11-29
섬유·의류,81.81,0.23,0.28,8.01,0.8,1.99,2023-11-29
코스닥,831.68,9.24,1.12,65.57,1.96,0.56,2023-11-30
코스닥 150,1323.92,16.3,1.25,81.17,3.26,0.4,2023-11-30
코스닥 글로벌,1343.53,21.03,1.59,54.15,3.36,0.51,2023-11-30
코스닥 150 정보기술,806.11,12.12,1.53,30.64,3.0,0.59,2023-11-30
코스닥 150 헬스케어,2573.04,18.87,0.74,,4.24,0.22,2023-11-30
코스닥 150 커뮤니케이션서비스,2474.03,11.15,0.45,,1.94,0.52,2023-11-30
코스닥 150 소재,3840.44,81.98,2.18,36.6,3.34,0.32,2023-11-30
코스닥 150 산업재,396.44,11.31,2.94,59.18,3.5,0.37,2023-11-30
코스닥 150 필수소비재,622.45,6.45,1.05,104.88,1.0,1.08,2023-11-30
코스닥 150 자유소비재,741.32,0.26,0.04,8.86,0.91,1.54,2023-11-30
일반서비스,2809.15,1.75,0.06,,2.96,0.65,2023-11-30
제조,2726.01,34.29,1.27,56.87,2.02,0.51,2023-11-30
건설,70.43,0.88,1.27,8.36,0.59,2.11,2023-11-30
유통,447.06,12.94,2.98,39.32,1.78,0.65,2023-11-30
운송·창고,2801.95,21.32,0.77,2.45,0.31,1.84,2023-11-30
금융,1888.76,14.79,0.79,89.93,2.43,0.31,2023-11-30
오락·문화,575.36,0.52,0.09,50.49,2.24,0.42,2023-11-30
음식료·담배,6617.47,67.88,1.04,,1.0,1.05,2023-11-30
섬유·의류,81.43,0.38,0.46,7.97,0.8,2.0,2023-11-30
코스닥,827.24,4.44,0.53,65.22,1.95,0.56,2023-12-01
코스닥 150,1315.57,8.35,0.63,80.66,3.24,0.4,2023-12-01
코스닥 글로벌,1337.95,5.58,0.42,53.92,3.34,0.51,2023-12-01
코스닥 150 정보기술,794.77,11.34,1.41,30.2,2.95,0.6,2023-12-01
코스닥 150 헬스케어,2570.23,2.81,0.11,,4.24,0.22,2023-12-01
코스닥 150 커뮤니케이션서비스,2491.33,17.3,0.7,,1.95,0.52,2023-12-01
코스닥 150 소재,3804.4,36.04,0.94,36.26,3.31,0.32,2023-12-01
코스닥 150 산업재,391.72,4.72,1.19,58.49,3.45,0.38,2023-12-01
코스닥 150 필수소비재,617.3,5.15,0.83,104.01,1.0,1.09,2023-12-01
코스닥 150 자유소비재,743.26,1.94,0.26,8.89,0.91,1.53,2023-12-01
일반서비스,2765.51,43.64,1.55,,2.92,0.66,2023-12-01
제조,2721.21,4.8,0.18,56.77,2.02,0.51,2023-12-01
건설,70.23,0.2,0.28,8.34,0.59,2.11,2023-12-01
유통,440.75,6.31,1.41,38.72,1.76,0.66,2023-12-01
운송·창고,2805.37,3.42,0.12,2.45,0.31,1.83,2023-12-01
금융,1843.59,45.17,2.39,87.68,2.37,0.32,2023-12-01
오락·문화,571.37,3.99,0.69,50.13,2.23,0.43,2023-12-01
음식료·담배,6564.1,53.37,0.81,,0.99,1.06,2023-12-01
섬유·의류,82.25,0.82,1.01,8.05,0.81,1.98,2023-12-01
코스닥,828.52,1.28,0.15,65.44,1.95,0.56,2023-12-04
코스닥 150,1320.85,5.28,0.4,80.98,3.26,0.4,2023-12-04
코스닥 글로벌,1377.68,39.73,2.97,55.52,3.44,0.5,2023-12-04
코스닥 150 정보기술,788.59,6.18,0.78,29.97,2.93,0.6,2023-12-04
코스닥 150 헬스케어,2545.65,24.58,0.96,,4.2,0.22,2023-12-04
코스닥 150 커뮤니케이션서비스,2499.21,7.88,0.32,,1.96,0.51,2023-12-04
코스닥 150 소재,3766.04,38.36,1.01,35.89,3.27,0.32,2023-12-04
코스닥 150 산업재,404.96,13.24,3.38,60.47,3.57,0.37,2023-12-04
코스닥 150 필수소비재,613.86,3.44,0.56,103.43,0.99,1.09,2023-12-04
코스닥 150 자유소비재,743.64,0.38,0.05,8.89,0.91,1.53,2023-12-04
일반서비스,2740.92,24.59,0.89,,2.89,0.67,2023-12-04
제조,2777.41,56.2,2.07,58.18,2.06,0.5,2023-12-04
건설,70.73,0.5,0.71,8.4,0.59,2.1,2023-12-04
유통,438.77,1.98,0.45,38.58,1.75,0.66,2023-12-04
운송·창고,2810.88,5.51,0.2,2.46,0.31,1.83,2023-12-04
금융,1747.36,96.23,5.22,82.9,2.24,0.34,2023-12-04
오락·문화,562.43,8.94,1.56,49.34,2.19,0.43,2023-12-04
음식료·담배,6558.62,5.48,0.08,,0.99,1.06,2023-12-04
섬유·의류,81.97,0.28,0.34,8.02,0.81,1.98,2023-12-04
코스닥,813.38,15.14,1.83,64.23,1.91,0.57,2023-12-05
코스닥 150,1296.76,24.09,1.82,79.5,3.2,0.4,2023-12-05
코스닥 글로벌,1343.64,34.04,2.47,54.15,3.36,0.51,2023-12-05
코스닥 150 정보기술,765.96,22.63,2.87,29.11,2.85,0.62,2023-12-05
코스닥 150 헬스케어,2542.26,3.39,0.13,,4.19,0.22,2023-12-05
코스닥 150 커뮤니케이션서비스,2458.66,40.55,1.62,,1.93,0.52,2023-12-05
코스닥 150 소재,3686.82,79.22,2.1,35.14,3.2,0.33,2023-12-05
코스닥 150 산업재,392.78,12.18,3.01,58.65,3.46,0.38,2023-12-05
코스닥 150 필수소비재,634.28,20.42,3.33,106.87,1.02,1.06,2023-12-05
코스닥 150 자유소비재,739.04,4.6,0.62,8.84,0.9,1.54,2023-12-05
일반서비스,2674.82,66.1,2.41,,2.82,0.68,2023-12-05
제조,2735.88,41.53,1.5,57.3,2.03,0.51,2023-12-05
건설,69.61,1.12,1.58,8.26,0.58,2.13,2023-12-05
유통,438.53,0.24,0.05,38.54,1.75,0.66,2023-12-05
운송·창고,2801.21,9.67,0.34,2.45,0.31,1.84,2023-12-05
금융,1722.57,24.79,1.42,81.69,2.21,0.34,2023-12-05
오락·문화,557.33,5.1,0.91,48.89,2.17,0.44,2023-12-05
음식료·담배,6620.38,61.76,0.94,,1.0,1.05,2023-12-05
섬유·의류,81.97,0.0,0.0,8.02,0.81,1.98,2023-12-05
코스닥,819.54,6.16,0.76,64.96,1.93,0.57,2023-12-06
코스닥 150,1302.31,5.55,0.43,79.84,3.21,0.4,2023-12-06
코스닥 글로벌,1339.36,4.28,0.32,53.98,3.35,0.51,2023-12-06
코스닥 150 정보기술,776.74,10.78,1.41,29.52,2.89,0.61,2023-12-06
코스닥 150 헬스케어,2522.39,19.87,0.78,,4.16,0.23,2023-12-06
코스닥 150 커뮤니케이션서비스,2600.62,141.96,5.77,,2.04,0.49,2023-12-06
코스닥 150 소재,3751.07,64.25,1.74,35.75,3.26,0.33,2023-12-06
코스닥 150 산업재,392.24,0.54,0.14,58.57,3.46,0.38,2023-12-06
코스닥 150 필수소비재,633.0,1.28,0.2,106.66,1.02,1.06,2023-12-06
코스닥 150 자유소비재,749.22,10.18,1.38,8.96,0.92,1.52,2023-12-06
일반서비스,2671.9,2.92,0.11,,2.83,0.68,2023-12-06
제조,2739.75,3.87,0.14,57.38,2.03,0.51,2023-12-06
건설,70.0,0.39,0.56,8.31,0.59,2.12,2023-12-06
유통,436.05,2.48,0.57,38.32,1.74,0.66,2023-12-06
운송·창고,2849.21,48.0,1.71,2.49,0.31,1.81,2023-12-06
금융,1696.09,26.48,1.54,80.36,2.17,0.35,2023-12-06
오락·문화,586.87,29.54,5.3,51.52,2.29,0.41,2023-12-06
음식료·담배,6674.92,54.54,0.82,,1.01,1.04,2023-12-06
섬유·의류,83.26,1.29,1.57,8.15,0.82,1.95,2023-12-06
코스닥,813.2,6.34,0.77,64.47,1.92,0.57,2023-12-07
코스닥 150,1291.32,10.99,0.84,79.18,3.18,0.41,2023-12-07
코스닥 글로벌,1332.12,7.24,0.54,53.71,3.33,0.51,2023-12-07
코스닥 150 정보기술,767.54,9.2,1.18,29.17,2.85,0.62,2023-12-07
코스닥 150 헬스케어,2496.3,26.09,1.03,,4.12,0.23,2023-12-07
코스닥 150 커뮤니케이션서비스,2555.31,45.31,1.74,,2.0,0.5,2023-12-07
코스닥 150 소재,3756.9,5.83,0.16,35.81,3.26,0.33,2023-12-07
코스닥 150 산업재,394.1,1.86,0.47,58.85,3.48,0.38,2023-12-07
코스닥 150 필수소비재,629.15,3.85,0.61,106.01,1.01,1.07,2023-12-07
코스닥 150 자유소비재,742.93,6.29,0.84,8.88,0.91,1.53,2023-12-07
일반서비스,2662.84,9.06,0.34,,2.82,0.68,2023-12-07
제조,2726.36,13.39,0.49,57.12,2.03,0.51,2023-12-07
건설,69.95,0.05,0.07,8.3,0.59,2.12,2023-12-07
유통,432.69,3.36,0.77,38.02,1.72,0.67,2023-12-07
운송·창고,2824.59,24.62,0.86,2.47,0.31,1.82,2023-12-07
금융,1676.7,19.39,1.14,79.38,2.15,0.35,2023-12-07
오락·문화,579.92,6.95,1.18,50.9,2.26,0.42,2023-12-07
음식료·담배,6658.41,16.51,0.25,,1.01,1.04,2023-12-07
섬유·의류,82.37,0.89,1.07,8.06,0.81,1.97,2023-12-07
코스닥,830.37,17.17,2.11,65.86,1.96,0.56,2023-12-08
코스닥 150,1325.26,33.94,2.63,81.26,3.27,0.4,2023-12-08
코스닥 글로벌,1366.84,34.72,2.61,55.11,3.42,0.5,2023-12-08
코스닥 150 정보기술,783.79,16.25,2.12,29.79,2.91,0.61,2023-12-08
코스닥 150 헬스케어,2559.18,62.88,2.52,,4.22,0.22,2023-12-08
코스닥 150 커뮤니케이션서비스,2594.18,38.87,1.52,,2.03,0.5,2023-12-08
코스닥 150 소재,3873.33,116.43,3.1,36.92,3.36,0.32,2023-12-08
코스닥 150 산업재,404.9,10.8,2.74,60.46,3.57,0.37,2023-12-08
코스닥 150 필수소비재,631.9,2.75,0.44,106.47,1.02,1.06,2023-12-08
코스닥 150 자유소비재,747.12,4.19,0.56,8.93,0.91,1.52,2023-12-08
일반서비스,2706.34,43.5,1.63,,2.87,0.67,2023-12-08
제조,2774.23,47.87,1.76,58.16,2.06,0.5,2023-12-08
건설,69.55,0.4,0.57,8.26,0.58,2.13,2023-12-08
유통,446.77,14.08,3.25,39.3,1.78,0.65,2023-12-08
운송·창고,2844.07,19.48,0.69,2.49,0.31,1.81,2023-12-08
금융,1744.39,67.69,4.04,82.78,2.24,0.34,2023-12-08
오락·문화,588.7,8.78,1.51,51.68,2.3,0.41,2023-12-08
음식료·담배,6734.22,75.81,1.14,,1.02,1.03,2023-12-08
섬유·의류,82.5,0.13,0.16,8.1,0.81,1.96,2023-12-08
코스닥,835.25,4.88,0.59,66.26,1.97,0.56,2023-12-11
코스닥 150,1332.19,6.93,0.52,81.69,3.28,0.39,2023-12-11
코스닥 글로벌,1384.79,17.95,1.31,55.84,3.46,0.49,2023-12-11
코스닥 150 정보기술,784.99,1.2,0.15,29.83,2.92,0.61,2023-12-11
코스닥 150 헬스케어,2595.51,36.33,1.42,,4.29,0.22,2023-12-11
코스닥 150 커뮤니케이션서비스,2600.33,6.15,0.24,,2.04,0.49,2023-12-11
코스닥 150 소재,3833.92,39.41,1.02,36.54,3.33,0.32,2023-12-11
코스닥 150 산업재,409.47,4.57,1.13,61.14,3.61,0.36,2023-12-11
코스닥 150 필수소비재,623.81,8.09,1.28,105.11,1.01,1.08,2023-12-11
코스닥 150 자유소비재,743.64,3.48,0.47,8.89,0.91,1.53,2023-12-11
일반서비스,2680.13,26.21,0.97,,2.84,0.68,2023-12-11
제조,2790.05,15.82,0.57,58.51,2.08,0.5,2023-12-11
건설,69.75,0.2,0.29,8.28,0.58,2.13,2023-12-11
유통,461.89,15.12,3.38,40.66,1.84,0.62,2023-12-11
운송·창고,2854.59,10.52,0.37,2.5,0.31,1.8,2023-12-11
금융,1737.88,6.51,0.37,82.45,2.23,0.34,2023-12-11
오락·문화,599.36,10.66,1.81,52.63,2.34,0.41,2023-12-11
음식료·담배,6746.46,12.24,0.18,,1.02,1.03,2023-12-11
섬유·의류,82.02,0.48,0.58,8.05,0.81,1.98,2023-12-11
코스닥,839.53,4.28,0.51,66.61,1.98,0.55,2023-12-12
코스닥 150,1340.76,8.57,0.64,82.22,3.31,0.39,2023-12-12
코스닥 글로벌,1399.84,15.05,1.09,56.44,3.5,0.49,2023-12-12
코스닥 150 정보기술,794.82,9.83,1.25,30.2,2.95,0.6,2023-12-12
코스닥 150 헬스케어,2616.37,20.86,0.8,,4.32,0.22,2023-12-12
코스닥 150 커뮤니케이션서비스,2564.21,36.12,1.39,,2.01,0.5,2023-12-12
코스닥 150 소재,3829.55,4.37,0.11,36.5,3.33,0.32,2023-12-12
코스닥 150 산업재,412.3,2.83,0.69,61.56,3.64,0.36,2023-12-12
코스닥 150 필수소비재,621.43,2.38,0.38,104.71,1.0,1.08,2023-12-12
코스닥 150 자유소비재,742.53,1.11,0.15,8.88,0.91,1.53,2023-12-12
일반서비스,2704.1,23.97,0.89,,2.87,0.67,2023-12-12
제조,2806.66,16.61,0.6,58.86,2.09,0.5,2023-12-12
건설,70.99,1.24,1.78,8.43,0.6,2.09,2023-12-12
유통,465.38,3.49,0.76,40.97,1.86,0.62,2023-12-12
운송·창고,2856.66,2.07,0.07,2.5,0.31,1.8,2023-12-12
금융,1727.75,10.13,0.58,81.94,2.22,0.34,2023-12-12
오락·문화,585.43,13.93,2.32,51.39,2.28,0.41,2023-12-12
음식료·담배,6757.28,10.82,0.16,,1.02,1.03,2023-12-12
섬유·의류,81.76,0.26,0.32,8.03,0.81,1.98,2023-12-12
코스닥,829.31,10.22,1.22,65.96,1.96,0.56,2023-12-13
코스닥 150,1316.41,24.35,1.82,80.73,3.25,0.4,2023-12-13
코스닥 글로벌,1371.77,28.07,2.01,55.31,3.43,0.5,2023-12-13
코스닥 150 정보기술,791.28,3.54,0.45,30.07,2.94,0.6,2023-12-13
코스닥 150 헬스케어,2586.48,29.89,1.14,,4.27,0.22,2023-12-13
코스닥 150 커뮤니케이션서비스,2547.55,16.66,0.65,,2.0,0.5,2023-12-13
코스닥 150 소재,3739.3,90.25,2.36,35.64,3.25,0.33,2023-12-13
코스닥 150 산업재,402.22,10.08,2.44,60.06,3.55,0.37,2023-12-13
코스닥 150 필수소비재,611.93,9.5,1.53,103.1,0.99,1.1,2023-12-13
코스닥 150 자유소비재,731.55,10.98,1.48,8.75,0.9,1.56,2023-12-13
일반서비스,2668.95,35.15,1.3,,2.83,0.68,2023-12-13
제조,2760.46,46.2,1.65,58.25,2.07,0.5,2023-12-13
건설,70.21,0.78,1.1,8.34,0.59,2.11,2023-12-13
유통,459.67,5.71,1.23,40.46,1.84,0.63,2023-12-13
운송·창고,2818.62,38.04,1.33,2.46,0.31,1.83,2023-12-13
금융,1668.36,59.39,3.44,78.98,2.14,0.35,2023-12-13
오락·문화,587.34,1.91,0.33,51.56,2.29,0.41,2023-12-13
음식료·담배,6918.21,160.93,2.38,,1.05,1.0,2023-12-13
섬유·의류,81.03,0.73,0.89,7.96,0.8,2.0,2023-12-13
