회사명_d1,stock_code,업종,상장주선인,공모가 (원),공모금액 (천원),최초상장주식수 (주),call,kospi,modified_esi,6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,회사명_bs,corp_code,상장일,업력,유동자산,유동부채,부채총계,자본금,자본총계,매출액,영업이익,당기순이익,target,TA,WC,log_TA,log_S,capital_deficit,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,z_simplified,WICS_large
원방테크,53080,일반 목적용 기계 제조업,미래에셋증권 주식회사,54300.0,"69,651,479","4,294,143",0.49,"2,272.70",80.9,2.47,1.18,13.089999999999998,0.2,83.06,406.8,원방테크,304076,2020-09-24,32,26308,74946,125443,1945,113230,186441,16291,11320,0,238673,-48638,12.382853883059614,12.135875477740877,0,1,0,0.3510260721052491,-0.2608760948503816,-0.2037850950882588,0.5974506349497382,1.1078601077452972,0.4744147850825188,0.017177426477082,0.5255852149174812,0.087378849072897,0.0607162587628257,0.0999735052547911,0.0,0,0.0474289090093977,0.0682565686106095,0.6948621938493647,0.7811566452845525,1.6465689304954518,1.17506097039029,산업재
박셀바이오,323990,자연과학 및 공학 연구개발업,하나증권주식회사,30000.0,"29,554,800","7,523,000",0.49,"2,332.59",80.9,0.0,0.8,10.33,2.73,86.14,94.18,박셀바이오,1335851,2020-09-22,11,6590,442,976,3254,7150,0,-2045,-2028,0,8126,6148,9.002947130753205,0.0,0,0,0,10.0,,0.7565838050701452,0.4528688524590163,0.1365034965034965,0.8798917056362294,0.4551048951048951,0.1201082943637706,,,-0.2836363636363636,1.0,0,-0.2495692837804577,-0.2516613339896628,0.991687041564792,0.0,0.0,5.144138123731556,건강관리
비비씨,318410,그외 기타 제품 제조업,미래에셋증권 주식회사,30700.0,"36,840,000","5,358,683",0.46,"2,389.39",80.9,6.14,1.99,1.7000000000000002,0.4599999999999999,89.71000000000001,977.5,비비씨,1153105,2020-09-21,13,28261,17688,21956,2190,32503,17360,4938,4232,0,54459,10573,10.90522176622775,9.761981590241948,0,0,0,1.5977498869289914,0.6090437788018433,0.1941460548302392,0.8056112224448898,0.6755068762883426,0.5968343157237554,0.0673783958403839,0.4031656842762445,0.2844470046082949,0.2437788018433179,0.1302033658431529,0.0,0,0.0777098367579279,0.0906737178427808,0.8570271364925071,0.3187719201601204,0.5341045441959203,2.1996892407465163,필수소비재
핌스,347770,전자부품 제조업,DB증권주식회사,19000.0,"38,000,000","7,264,943",0.47,"2,412.40",80.9,0.0,11.68,2.49,0.0,85.83,1210.28,핌스,1405390,2020-09-18,5,22815,13169,15485,2906,20237,23706,4551,4275,0,35722,9646,10.48355001802591,10.073525642163233,0,0,0,1.732477788746298,0.4069012064456256,0.2700296735905044,0.8504359057152082,0.765182586351732,0.56651363305526,0.1435983594406285,0.4334863669447399,0.191976714755758,0.180334092634776,0.2112467262934229,0.0,0,0.1196741503835171,0.1274004814959968,0.939353988134476,0.663624657074072,1.1714186885407916,2.2078122579962507,정보기술
압타머사이언스,291650,자연과학 및 공학 연구개발업,키움증권(주),25000.0,"32,500,000","8,466,126",0.46,"2,435.92",80.9,0.0,0.55,3.92,0.0,95.53,830.32,압타머사이언스,1265251,2020-09-16,10,5824,427,1447,3794,5086,76,-2020,-2021,1,6533,5397,8.784774592161016,4.343805421853684,0,0,0,10.0,10.0,0.8261135772233277,0.2950932964754665,0.2845064883995281,0.778509107607531,0.7459693275658671,0.221490892392469,-10.0,-10.0,-0.3973653165552497,1.0,0,-0.3093525179856115,-0.3091994489514771,1.0004950495049505,0.0116332465942139,0.0149429807314195,2.3567643766149864,건강관리
이오플로우,294090,의료용 기기 제조업,하나증권주식회사,19000.0,"26,600,000","10,906,640",0.47,"2,427.91",80.9,1.12,20.17,2.23,0.0,76.47999999999999,150.87,이오플로우,1274310,2020-09-14,10,3691,1555,7401,946,266,28,-5181,-5451,1,7667,2136,8.944811104165534,3.367295829986474,0,0,0,2.3736334405144697,10.0,0.2785965827572714,0.2101067423321173,10.0,0.0346941437328811,3.556390977443609,0.9653058562671188,-10.0,-10.0,-10.0,1.0,0,-0.7109690883005086,-0.6757532281205165,1.0521134916039374,0.0036520151297769,0.1052631578947368,-1.998273614476183,건강관리
카카오게임즈,293490,소프트웨어 개발 및 공급업,"한국투자증권(주),삼성증권(주)",24000.0,"384,000,000","73,204,731",0.47,"2,396.48",80.9,9.42,22.89,38.65,1.61,27.429999999999996,1478.53,카카오게임즈,1137383,2020-09-10,8,272652,148001,222012,5720,499448,202954,28735,27807,1,721460,124651,13.489033601681037,12.22073955857357,0,0,0,1.8422307957378667,0.6141835095637435,0.1727760374795553,0.6666351368394501,0.4445147442776825,0.6922739999445569,0.0114526437186654,0.3077260000554431,0.1415838071681267,0.137011342471693,0.0556754657141484,0.0,0,0.0385426773487095,0.0398289579463864,0.9677048895075692,0.2813101211432373,0.4063566177059474,2.6466371896801704,커뮤니케이션서비스
피엔케이,347740,"그외 기타 전문, 과학 및 기술 서비스업",미래에셋증권 주식회사,18300.0,"40,863,900","7,502,644",0.48,"2,375.81",80.9,4.6,11.2,16.0,1.5,66.7,1372.51,피엔케이,1290381,2020-09-09,11,27525,2330,3095,3054,28506,7859,4394,4022,1,31601,25195,10.360975688711443,8.969541885423252,0,0,0,10.0,3.205878610510243,0.7972848960475934,0.752827140549273,0.108573633620992,0.9020600613904624,0.1071353399284361,0.0979399386095376,0.5591042117317725,0.5117699452856598,0.1410931032063425,0.0,0,0.1272744533400841,0.1390462327141546,0.9153390987710516,0.2486946615613429,0.2756963446292009,8.069382567441911,건강관리
아이디피,332370,컴퓨터 및 주변장치 제조업,키움증권(주),9800.0,"15,680,000","6,636,863",0.53,"2,329.83",77.9,0.0,3.17,8.35,0.0,88.48,894.0,아이디피,1213586,2020-08-24,16,22376,2566,2981,2659,24679,8891,1220,1251,1,27660,19810,10.227778757855184,9.092907275084087,0,0,0,8.720187061574435,2.22809582724103,0.7161966738973247,0.8607849714860785,0.1207909558734146,0.8922270426608822,0.107743425584505,0.1077729573391178,0.1372174108649196,0.1407040827803396,0.0506908707808258,0.0,0,0.0452277657266811,0.0441070137382501,1.0254098360655737,0.3214389009399855,0.3602658130394262,7.086782085529393,정보기술
셀레믹스,331920,기초 의약물질 제조업,대신증권(주),20000.0,"26,400,000","7,804,083",0.53,"2,304.59",77.9,3.17,8.26,0.62,2.63,85.32,1203.41,셀레믹스,1114586,2020-08-21,11,3225,1288,1879,3222,3888,954,-1355,-1307,1,5767,1937,8.660080678964786,6.86171134048073,0,0,0,2.50388198757764,2.030398322851153,0.3358765389283856,0.6854709952102181,0.4832818930041152,0.674180683197503,0.8287037037037037,0.325819316802497,-1.420335429769392,-1.370020964360587,-0.3361625514403292,1.0,0,-0.2266342985954569,-0.2349575169065371,0.9645756457564576,0.1654239639327206,0.2453703703703703,1.030881998871744,건강관리
브랜드엑스코퍼레이션,337930,기타 정보 서비스업,"대신증권(주),삼성증권(주)",13000.0,"49,363,717","19,062,968",0.49,"2,437.53",77.9,0.0,0.0,0.0,0.0,100.0,47.06,브랜드엑스코퍼레이션,1391103,2020-08-13,4,34201,13014,29206,100,16873,25661,3317,2001,0,46079,21187,10.738134295369774,10.152766577454964,0,0,0,2.628015982787767,0.8256498187911617,0.4597973046290067,0.4455933712250907,1.7309310733123926,0.3661754812387421,0.0059266283411367,0.6338245187612579,0.1292623046646662,0.0779782549394022,0.1185918331061459,0.0,0,0.0434254215586275,0.0719850691204236,0.6032559541754597,0.5568914255951735,1.5208320986190955,1.645549160243167,경기관련소비재
영림원소프트랩,60850,소프트웨어 개발 및 공급업,미래에셋증권 주식회사,11500.0,"19,550,000","8,131,000",0.49,"2,432.35",77.9,1.42,1.16,18.24,0.42,78.75999999999999,1269.3,영림원소프트랩,532129,2020-08-12,28,22268,10264,20490,3190,11595,10786,1487,1679,1,32085,12004,10.37617507691102,9.28609698437543,0,0,0,2.1695245518316444,1.1129241609493787,0.374131213962911,0.5009272816007808,1.7671410090556274,0.3613838242169238,0.2751185855972402,0.6386161757830762,0.1378638976450955,0.155664750602633,0.1448037947391116,0.0,0,0.0523297491039426,0.04634564438211,1.129119031607263,0.3361695496337852,0.9302285467874084,1.3081741466834869,정보기술
한국파마,32300,의약품 제조업,미래에셋증권 주식회사,9000.0,"29,187,000","10,906,701",0.47,"2,386.38",77.9,0.74,13.18,9.22,0.57,76.28999999999999,1296.86,한국파마,187770,2020-08-10,36,39834,32351,38935,4392,27065,16606,1185,741,1,66000,7483,11.097425172408933,9.717579572206754,0,0,0,1.2313066056690674,0.4506202577381669,0.1133787878787878,0.8308976499293694,1.438573803805653,0.4100757575757576,0.1622760022168853,0.5899242424242425,0.0713597494881368,0.0446224256292906,0.0273785331609089,0.0,0,0.0112272727272727,0.0179545454545454,0.6253164556962025,0.2516060606060606,0.6135599482726769,1.0933267179954158,건강관리
이루다,164060,의료용 기기 제조업,미래에셋증권 주식회사,9000.0,"13,500,000","7,065,000",0.49,"2,342.61",77.9,0.91,8.6,15.67,5.05,69.77,1316.5,이루다,1142400,2020-08-06,15,16251,7773,13525,2910,14986,7713,761,689,1,28511,8478,10.258080330270536,8.950792138768174,0,0,0,2.0906985719799307,1.0991831971995332,0.2973589141033285,0.574713493530499,0.9025090084078472,0.5256216898740836,0.1941812358200987,0.4743783101259163,0.0986645922468559,0.0893297030986645,0.0459762444948618,0.0,0,0.0241661113254533,0.0266914524218722,0.9053876478318004,0.2705271649538774,0.5146803683437875,1.7027039473884678,기타
와이팜,332570,전자부품 제조업,엔에이치투자증권주식회사,11000.0,"81,710,992","37,141,356",0.51,"2,249.37",75.5,3.3000000000000003,21.7,11.0,1.1,62.9,407.01,와이팜,1015160,2020-07-31,15,44855,7125,9066,16713,47026,11073,-621,257,1,56092,37730,10.934766306541867,9.312355297382911,0,0,0,6.295438596491228,3.4073873385712994,0.6726449404549668,0.78590337524818,0.1927869689108153,0.8383726734650218,0.3553991409007783,0.1616273265349782,-0.0560823625033866,0.0232096089587284,0.0054650618806617,0.0,0,0.0045817585395421,-0.0110710974827069,-0.4138486312399356,0.1974078299935819,0.2354654871773061,4.639464897957893,정보기술
엠투아이,347890,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",미래에셋증권 주식회사,15600.0,"52,026,000","8,399,102",0.48,"2,263.16",75.5,0.0,0.0,1.24,0.0,98.76,61.7,엠투아이,670766,2020-07-29,22,24522,3825,6186,750,37832,7834,3173,2686,1,44018,20697,10.692376637875576,8.966356154790121,0,0,0,6.410980392156863,2.6419453663518,0.4701940115407333,0.6183317167798255,0.1635123704800169,0.8594665818528784,0.0198244872065975,0.1405334181471216,0.405029359203472,0.3428644370691856,0.0709980968492281,0.0,0,0.0610204916170657,0.0720841473942478,0.8465174913331233,0.1779726475532736,0.207073377035314,5.650956975585201,정보기술
더네이쳐홀딩스,298540,"섬유, 의복, 신발 및 가죽제품 소매업",한국투자증권(주),46000.0,"55,200,000","7,182,381",0.49,"2,217.86",75.5,0.0,10.2,19.5,0.7,69.6,97.21,더네이쳐홀딩스,1214743,2020-07-27,17,100086,42387,49451,3091,82980,49935,8127,7324,1,132431,57699,11.793824585125178,10.81849746451056,0,0,0,2.3612428338877485,1.1554821267647943,0.4356910391071577,0.8571515237305616,0.595938780429019,0.6265904508763054,0.0372499397445167,0.3734095491236946,0.1627515770501652,0.1466706718734354,0.0882622318630995,0.0,0,0.0553042716584485,0.0613678066313778,0.901193552356343,0.3770642825320355,0.6017715112075199,2.5767078276817235,경기관련소비재
솔트룩스,304100,소프트웨어 개발 및 공급업,한국투자증권(주),25000.0,"18,750,000","5,031,515",0.46,"2,216.19",75.5,0.31,6.04,0.0,0.44,93.21,528.17,솔트룩스,1050738,2020-07-23,40,26322,1457,2004,2129,36613,1336,-2435,-2238,1,38617,24865,10.561473768002484,7.198183577101943,0,0,0,10.0,10.0,0.6438874071004997,0.7270459081836327,0.0547346570890121,0.9481057565320972,0.0581487449812908,0.0518942434679027,-1.8226047904191616,-1.6751497005988023,-0.0611258296233578,1.0,0,-0.0579537509387057,-0.0630551311598518,0.9190965092402464,0.0345961623119351,0.0364897713926747,10.0,정보기술
에이프로,262260,기타 전기장비 제조업,엔에이치투자증권주식회사,21600.0,"29,547,007","6,345,954",0.49,"2,183.76",75.5,5.17,7.980000000000001,0.66,1.04,85.15,1090.8,에이프로,604268,2020-07-16,21,48668,32334,33288,2468,24596,16657,2191,2273,1,57884,16334,10.96621356263983,9.720645860495283,0,0,0,1.5051648419620214,0.9806087530767844,0.2821850597747218,0.9713410237923576,1.3533907952512605,0.4249188031234883,0.1003415189461701,0.5750811968765116,0.1315362910488083,0.1364591463048568,0.0924134005529354,0.0,0,0.0392681915555248,0.0378515651993642,1.0374258329529895,0.2877651855435008,0.6772239388518458,1.442057693937461,정보기술
신도기연,290520,특수 목적용 기계 제조업,한국투자증권(주),16000.0,"20,800,000","8,061,280",0.49,"2,187.93",75.5,6.49,6.509999999999999,3.69,0.97,82.34,1272.9,신도기연,961570,2020-07-06,21,40005,12583,18914,3361,50992,8207,9,3556,1,69906,27422,11.154921066269436,9.012864567410553,0,0,0,3.1792895176031157,3.341294017302303,0.3922696192029296,0.6652743999154066,0.3709209287731408,0.7294366721025377,0.0659122999686225,0.2705633278974623,0.00109662483246,0.4332886560253442,0.0697364292438029,0.0,0,0.0508683088719137,0.0001287443137928,10.0,0.1174005092552856,0.1609468151866959,3.04264478394212,정보기술
위더스제약,330350,의약품 제조업,"엔에이치투자증권주식회사,삼성증권(주)",15900.0,"25,440,000","8,792,415",0.5,"2,152.41",75.5,0.13,11.19,2.93,5.36,80.39,1033.41,위더스제약,765851,2020-07-03,16,59571,22630,28595,1550,57839,38208,6735,5282,1,86434,36941,11.367147965356889,10.550826368939092,0,0,0,2.632390631904552,0.966839405360134,0.4273896846148506,0.7913970973946494,0.4943895987136707,0.6691695397644446,0.0267985269454866,0.3308304602355554,0.1762719849246231,0.1382432998324958,0.0913224640813292,0.0,0,0.061110211259458,0.077920725640373,0.7842613214550854,0.4420482680426684,0.6605923338923564,2.8953552760453984,건강관리
마크로밀엠브레인,169330,시장조사 및 여론조사업,엔에이치투자증권주식회사,6800.0,"9,520,000","8,968,459",0.48,"2,106.70",75.5,0.08,9.28,3.9900000000000007,0.9000000000000001,85.75,1056.8,마크로밀엠브레인,877174,2020-07-01,19,10075,6110,7697,2341,8447,29896,1553,873,1,16144,3965,9.689365683192376,10.30551341989678,0,0,0,1.648936170212766,0.1326264383195076,0.2456020812685827,0.7938157723788489,0.911211080857109,0.5232284440039643,0.2771398129513436,0.4767715559960356,0.0519467487289269,0.0292012309339042,0.103350301882325,0.0,0,0.0540758176412289,0.0961967294350842,0.562137797810689,1.8518334985133795,3.5392447022611577,1.8001454566752932,정보기술
엘이티,297890,특수 목적용 기계 제조업,미래에셋증권 주식회사,7800.0,"17,136,600","7,109,450",0.47,"2,126.73",73.9,23.5,11.6,20.0,3.6000000000000005,41.3,1255.9,엘이티,523936,2020-06-22,20,34669,2792,18810,2423,30317,4119,-11,-5,1,49127,31877,10.802184416009236,8.323608442343572,0,0,0,10.0,7.739014323865016,0.6488692572312578,0.1484316852737905,0.620443975327374,0.6171148248417367,0.0799221558861364,0.3828851751582632,-0.002670551104637,-0.0012138868657441,-0.0001649239700498,1.0,0,-0.0001017770268894,-0.0002239094591568,0.4545454545454545,0.0838439147515622,0.135864366527031,2.5398647979041007,정보기술
에스씨엠생명과학,298060,의약품 제조업,한국투자증권(주),17000.0,"30,600,000","11,026,646",0.47,"2,141.05",73.9,9.14,3.63,7.64,1.44,78.15,1032.17,에스씨엠생명과학,1110474,2020-06-17,7,19200,14418,21116,4586,15071,11,-2852,-2637,1,36187,4782,10.496482851145633,2.4849066497880004,0,0,0,1.3316687473990845,10.0,0.13214690358416,0.6827997726842205,1.4011014531218895,0.4164755298864233,0.3042930130714617,0.5835244701135767,-10.0,-10.0,-0.1749718001459757,1.0,0,-0.0728714731809765,-0.078812833337939,0.9246143057503506,0.0003039765661701,0.0007298785747462,0.7323713588357644,건강관리
드림씨아이에스,223250,자연과학 및 공학 연구개발업,엔에이치투자증권주식회사,14900.0,"20,186,311","5,419,150",0.72,"1,970.13",73.7,0.08,4.35,4.36,5.74,85.47,926.11,드림씨아이에스,916826,2020-05-22,21,22150,12073,12566,2011,11710,5232,1112,924,1,24276,10077,10.097284679055107,8.562740006372207,0,0,0,1.8346724095088212,1.926032110091743,0.4151013346515076,0.9607671494508992,1.0730999146029034,0.4823694183555775,0.1717335610589239,0.5176305816444224,0.2125382262996941,0.1766055045871559,0.0789069171648163,0.0,0,0.0380622837370242,0.0458065579172845,0.8309352517985612,0.2155215027187345,0.446797608881298,1.7677536084510856,건강관리
엔피디,198080,전자부품 제조업,유안타증권(주),5400.0,"40,770,000","21,535,185",1.27,"1,714.86",78.0,0.0,0.6,1.5,0.0,97.9,307.5,엔피디,876643,2020-03-16,10,104192,85389,138079,6900,46813,236896,20591,14048,0,184892,18803,12.127532558356789,12.375380726495566,0,0,0,1.2202040075419551,0.0793723828177765,0.1016972070181511,0.6184068540473208,2.949586653280072,0.253191052073643,0.1473949543930104,0.746808947926357,0.0869199986491962,0.0593002836687829,0.3000875825091321,0.0,0,0.0759794907297232,0.1113677173701404,0.6822398135107571,1.2812669017588647,5.06047465447632,0.9951892046272788,정보기술
플레이디,237820,광고업,KB증권(주),8500.0,"31,359,220","12,827,140",1.25,"1,834.33",78.0,0.0,8.0,8.8,0.1,83.1,1270.7,플레이디,862853,2020-03-12,10,64731,39768,48041,4514,39264,29938,6950,5103,0,87305,24963,11.377174467988334,10.306917257282224,0,0,0,1.6277157513578755,0.8338232346850157,0.2859286409713075,0.827792926874961,1.2235381010594948,0.4497336922283947,0.1149653626731866,0.5502663077716053,0.2321464359676665,0.1704522680205758,0.1299663814180929,0.0,0,0.0584502605807227,0.0796059790390012,0.7342446043165468,0.3429127770459882,0.7624796251018745,1.6534370860496963,커뮤니케이션서비스
서울바이오시스,92190,반도체 제조업,KB증권(주),7500.0,"15,000,000","38,223,653",1.24,"2,040.22",78.0,7.5,38.2,12.6,0.0,41.7,1119.0,서울바이오시스,488402,2020-03-06,18,109376,258286,393176,18081,162256,259091,3216,374,1,555432,-148910,13.227503268726396,12.464938489963917,0,1,0,0.4234685581100021,-0.5747401492139828,-0.2680976249117803,0.6569220908702464,2.4231831180356966,0.2921257687709747,0.1114350162705847,0.7078742312290254,0.0124126272236395,0.0014435082654356,0.0023049995069519,0.0,0,0.000673349752985,0.0057900877155079,0.1162935323383084,0.4664675423814256,1.596803816191697,0.3084001559526345,정보기술
제이앤티씨,204270,전자부품 제조업,"신한투자증권 주식회사,유진투자증권(주)",11000.0,"121,000,000","57,848,466",1.25,"2,059.33",78.0,0.0,1.18,6.34,4.05,88.43,1077.88,제이앤티씨,447575,2020-03-04,24,157278,127321,177051,25924,245287,224901,32626,37013,1,422338,29957,12.953563588066856,12.323420030749128,0,0,0,1.2352871875024545,0.1332008305876808,0.0709313393537877,0.7191204794098875,0.7218115921349276,0.5807836377498591,0.1056884384414991,0.4192163622501408,0.1450682744852179,0.1645746350616493,0.1508967046765625,0.0,0,0.0876383370665201,0.0772509222471101,1.1344633114693805,0.5325142421472848,0.916889195106141,1.8984496270151132,정보기술
켄코아에어로스페이스,274090,"항공기,우주선 및 부품 제조업",엔에이치투자증권주식회사,10000.0,"13,140,000","8,995,904",1.26,"2,014.15",78.0,0.0,0.0,9.91,0.0,90.09,120.75,켄코아에어로스페이스,1158553,2020-03-03,7,38268,14737,39976,4571,39033,34734,1735,-7135,0,79009,23531,11.27732970571678,10.45550310312698,0,0,0,2.596729320757277,0.677463004548857,0.2978268298548266,0.3686461877126276,1.0241590449107163,0.49403232543128,0.1171060384802603,0.50596767456872,0.0499510566016007,-0.2054183221051419,-0.1827940460635872,1.0,0,-0.0903061676517865,0.0219595235985773,-4.112391930835735,0.439620802693364,0.8898624241026823,1.626354551292205,산업재
레몬,294140,화학섬유 제조업,미래에셋증권 주식회사,7200.0,"29,520,000","34,500,000",1.26,"1,987.01",81.8,0.7,20.84,0.86,0.0,77.6,426.0,레몬,1011395,2020-02-28,8,27019,44063,44186,15200,21053,37499,-6642,-7163,1,65239,-17044,11.08582805673495,10.532096211958502,0,1,0,0.6131902049338447,-0.4545187871676578,-0.2612547709192354,0.9972163128592768,2.098798271030257,0.322705743496988,0.7219873652211086,0.677294256503012,-0.1771247233259553,-0.1910184271580575,-0.3402365458604474,1.0,0,-0.1097962874967427,-0.1018102668649121,1.078440228846733,0.5747942181823755,1.7811713295017335,-0.2379989422748097,소재
서남,294630,기타 전기장비 제조업,한국투자증권(주),3100.0,"10,850,000","20,365,160",1.23,"2,195.50",81.8,4.9125000000000005,4.45,3.3625000000000003,1.2375,86.0375,1228.4,서남,867973,2020-02-20,16,6311,1941,3854,8380,7683,862,-2552,-2501,1,11537,4370,9.353401214816834,6.760414691083428,0,0,0,3.2514167954662545,5.069605568445476,0.3787813122995579,0.5036325895173845,0.5016269686320448,0.6659443529513739,1.0907197709228167,0.3340556470486261,-2.960556844547564,-2.9013921113689096,-0.3255238838995184,1.0,0,-0.2167807922336829,-0.221201352171275,0.9800156739811912,0.0747161307098899,0.1121957568658076,0.8361010055911355,기타
피피아이,62970,통신 및 방송 장비 제조업,미래에셋증권 주식회사,7000.0,"7,000,000","9,308,185",1.31,"2,197.93",88.9,1.9299999999999995,2.43,1.16,0.19,94.29,997.33,피피아이,403766,2019-12-26,21,23800,14389,34881,4139,34881,41118,2390,2522,1,69762,9411,11.152859062245346,10.624225580767186,0,0,0,1.6540412815345056,0.2288778637093244,0.1349015223187408,0.4125168429804191,1.0,0.5,0.1186605888592643,0.5,0.0581253952040468,0.0613356680772411,0.0723029729652246,0.0,0,0.0361514864826123,0.0342593388951004,1.0552301255230123,0.5894039735099338,1.1788079470198676,1.4918752329348357,정보기술
천랩,311690,자연과학 및 공학 연구개발업,한국투자증권(주),40000.0,"17,200,000","3,808,948",1.31,"2,197.93",88.9,0.0,0.0,0.0,0.0,100.0,51.11,천랩,1071041,2019-12-26,11,15390,1888,2553,1683,17580,3507,-3381,-3248,0,20133,13502,9.910165207289367,8.162801353492073,0,0,0,8.151483050847459,3.850014257199886,0.670640242388119,0.7395221308264787,0.1452218430034129,0.8731932647891522,0.0957337883959044,0.1268067352108478,-0.9640718562874252,-0.9261477045908184,-0.1847554038680318,1.0,0,-0.161327174290965,-0.1679332439278796,0.9606625258799172,0.174191625689167,0.1994880546075085,5.487637288412784,건강관리
메탈라이프,327260,전자부품 제조업,한국투자증권(주),13000.0,"9,100,000","3,465,288",1.3,"2,190.08",88.9,0.0,9.4125,18.575,10.45,61.5625,1290.21,메탈라이프,1343665,2019-12-24,13,13655,3613,4354,1372,21144,13045,1865,1677,1,25498,10042,10.146394514691288,9.476236852356042,0,0,0,3.779407694436756,0.7697968570333461,0.3938348105733783,0.8298116674322462,0.2059213015512675,0.8292415091379716,0.0648883844116534,0.1707584908620284,0.1429666538903794,0.1285550019164431,0.0793132803632236,0.0,0,0.0657698643030826,0.0731429916071848,0.8991957104557641,0.5116087536277355,0.6169598940597806,4.713314856258102,산업재
브릿지바이오,288330,기초 의약물질 제조업,"대신증권(주),KB증권(주)",60000.0,"42,000,000","5,527,562",1.28,"2,204.18",88.9,0.0,0.0,0.0,0.0,100.0,58.85,브릿지바이오,1227039,2019-12-20,5,27424,39966,83533,1031,-52286,0,-11754,-6957,0,31247,-12542,10.34971065311646,0.0,1,1,0,0.6861832557674022,,-0.4013825327231414,0.4784456442364095,,,,2.673312638013249,,,,,1,-0.2226453739558997,-0.3761641117547284,0.5918836140888208,0.0,,-4.48739089560142,건강관리
메드팩토,235980,자연과학 및 공학 연구개발업,삼성증권(주),40000.0,"60,440,000","10,097,421",1.29,"2,196.56",88.9,0.0,25.61,0.73,1.15,72.51,86.41,메드팩토,1336373,2019-12-19,7,20885,1885,2549,4281,22367,0,-10820,-10827,0,24916,19000,10.12330558042176,0.0,0,0,0,10.0,,0.762562209022315,0.7395056885052962,0.113962534090401,0.8976962594316905,0.1913980417579469,0.1023037405683095,,,-0.4840613403675057,1.0,0,-0.4345400545834002,-0.4342591106116552,1.0006469500924215,0.0,0.0,5.763138311852185,건강관리
신테카바이오,226330,소프트웨어 개발 및 공급업,KB증권(주),12000.0,"19,200,000","13,154,876",1.28,"2,195.68",88.9,0.0,0.0,0.0,0.0,100.0,75.61,신테카바이오,1344336,2019-12-17,11,27885,586,1686,5753,28553,327,-3695,-21584,1,30239,27299,10.31692083029347,5.793013608384144,0,0,0,10.0,10.0,0.9027745626508812,0.3475682087781732,0.0590480860154799,0.9442441879691787,0.2014849577977795,0.0557558120308211,-10.0,-10.0,-0.7559275732847687,1.0,0,-0.7137802175997884,-0.1221931942193855,5.8414073071718535,0.0108138496643407,0.0114523867894792,10.0,건강관리
제이엘케이인스펙션,322510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",한국투자증권(주),9000.0,"18,000,000","14,894,862",1.26,"2,105.62",88.9,0.0,0.0,0.0,0.0,100.0,69.81,제이엘케이인스펙션,1153293,2019-12-11,6,21083,710,2844,1283,22790,115,-7749,-7658,0,25634,20373,10.1517138842178,4.7535901911063645,0,0,0,10.0,10.0,0.7947647655457596,0.2496483825597749,0.1247915752523036,0.8890536006865881,0.0562966213251426,0.1109463993134118,-10.0,-10.0,-0.336024572180781,1.0,0,-0.2987438558164937,-0.3022938285090115,0.988256549232159,0.0044862292268081,0.0050460728389644,5.938769003719678,건강관리
태웅로직스,124560,기타 운송관련 서비스업,"IBK투자증권(주),(주)비엔케이투자증권",4500.0,"22,500,000","17,650,000",1.28,"2,098.00",88.9,0.0,0.0,0.45,0.1,99.45,1024.98,태웅로직스,562245,2019-12-10,24,67835,53070,53481,1500,25779,152252,9851,5959,1,79260,14765,11.280501483369353,11.93329888981151,0,0,0,1.278217448652723,0.0969773796074928,0.1862856421902599,0.9923150277668704,2.074595601070639,0.3252460257380772,0.0581868963109507,0.6747539742619227,0.0647019415180096,0.0391390589286183,0.2311571434113037,0.0,0,0.0751829422154933,0.1242871561948019,0.6049132067810374,1.9209184960888217,5.906047558089918,1.35175273414893,산업재
코리아센터,290510,소프트웨어 개발 및 공급업,엔에이치투자증권주식회사,18000.0,"45,818,820","24,031,048",1.28,"2,087.96",91.3,0.0,0.0,22.97,1.17,75.86,37.77,코리아센터,540340,2019-11-29,20,79949,92912,146362,2218,152366,121992,3311,3947,1,298728,-12963,12.607292086870167,11.711718945020088,0,1,0,0.8604808851386258,-0.1062610662994294,-0.0433939905198039,0.6348095817220317,0.960594883372931,0.5100492755951903,0.0145570534108659,0.4899507244048097,0.0271411240081316,0.0323545806282379,0.0259047294015725,0.0,0,0.0132126884657614,0.0110836613909643,1.1920869827846572,0.408371495139391,0.8006510638856438,1.3127904854171133,기타
노터스,278650,자연과학 및 공학 연구개발업,대신증권(주),20000.0,"10,000,000","6,971,092",1.26,"2,127.85",91.3,0.0,0.0,0.0,0.0,100.0,699.46,노터스,1189438,2019-11-27,8,18634,11018,24080,646,26274,20185,2786,3255,1,50354,7616,10.826853198082246,9.912744573798804,0,0,0,1.6912325285895806,0.3773098835769135,0.1512491559756921,0.4575581395348837,0.9164953946867626,0.5217857568415617,0.0245870442262312,0.4782142431584382,0.13802328461729,0.1612583601684419,0.1238867321306234,0.0,0,0.0646423322874051,0.0553282758072844,1.1683417085427137,0.4008618977638321,0.76824998096978,1.731289293727321,건강관리
