1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),런던_가스오일(-1~-5),런던_가스오일(-6~-10),런던_가스오일(-11~-15),런던_가스오일(-16~-20),난방유(-1~-5),난방유(-6~-10),난방유(-11~-15),난방유(-16~-20),탄소배출권(-1~-5),탄소배출권(-6~-10),탄소배출권(-11~-15),탄소배출권(-16~-20),브렌트유(-1~-5),브렌트유(-6~-10),브렌트유(-11~-15),브렌트유(-16~-20),가솔린(-1~-5),가솔린(-6~-10),가솔린(-11~-15),가솔린(-16~-20),천연가스(-1~-5),천연가스(-6~-10),천연가스(-11~-15),천연가스(-16~-20),WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),은(-1~-5),은(-6~-10),은(-11~-15),은(-16~-20),백금(-1~-5),백금(-6~-10),백금(-11~-15),백금(-16~-20),주석(-1~-5),주석(-6~-10),주석(-11~-15),주석(-16~-20),납(-1~-5),납(-6~-10),납(-11~-15),납(-16~-20),아연(-1~-5),아연(-6~-10),아연(-11~-15),아연(-16~-20),알루미늄(-1~-5),알루미늄(-6~-10),알루미늄(-11~-15),알루미늄(-16~-20),니켈(-1~-5),니켈(-6~-10),니켈(-11~-15),니켈(-16~-20),구리_영국(-1~-5),구리_영국(-6~-10),구리_영국(-11~-15),구리_영국(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),미국_원면(-1~-5),미국_원면(-6~-10),미국_원면(-11~-15),미국_원면(-16~-20),현미(-1~-5),현미(-6~-10),현미(-11~-15),현미(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),런던_소맥(-1~-5),런던_소맥(-6~-10),런던_소맥(-11~-15),런던_소맥(-16~-20),미국_소맥(-1~-5),미국_소맥(-6~-10),미국_소맥(-11~-15),미국_소맥(-16~-20),오렌지주스(-1~-5),오렌지주스(-6~-10),오렌지주스(-11~-15),오렌지주스(-16~-20),원목(-1~-5),원목(-6~-10),원목(-11~-15),원목(-16~-20),미국_대두유(-1~-5),미국_대두유(-6~-10),미국_대두유(-11~-15),미국_대두유(-16~-20),미국_설탕(-1~-5),미국_설탕(-6~-10),미국_설탕(-11~-15),미국_설탕(-16~-20),미국_대두박(-1~-5),미국_대두박(-6~-10),미국_대두박(-11~-15),미국_대두박(-16~-20),생우(-1~-5),생우(-6~-10),생우(-11~-15),생우(-16~-20),런던_커피(-1~-5),런던_커피(-6~-10),런던_커피(-11~-15),런던_커피(-16~-20),런던_설탕(-1~-5),런던_설탕(-6~-10),런던_설탕(-11~-15),런던_설탕(-16~-20),귀리(-1~-5),귀리(-6~-10),귀리(-11~-15),귀리(-16~-20),런던 코코아 선물 과거 데이터(-1~-5),런던 코코아 선물 과거 데이터(-6~-10),런던 코코아 선물 과거 데이터(-11~-15),런던 코코아 선물 과거 데이터(-16~-20),육우(-1~-5),육우(-6~-10),육우(-11~-15),육우(-16~-20),미국_대두(-1~-5),미국_대두(-6~-10),미국_대두(-11~-15),미국_대두(-16~-20),코스닥수익률표준편차(-1~-5),코스닥수익률표준편차(-6~-10),코스닥수익률표준편차(-11~-15),코스닥수익률표준편차(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),회사명,경기국면
0.201748705,0.038573657,0.023707024,0.019080697,347700,2021-03-23,-0.142547033,-0.006510126,0.087378641,20.3,0.262099777,1.132,0.022310541,-0.014381037,0.00114221,0.014746739,0.007432989,0.023611089,0.013810849,0.032213997,0.005775592,0.013765694,0.015133716,0.013355337,0.019469552,0.013578873,0.01776298,0.034439306,0.003331444,0.016485891,0.020263442,0.024544207,0.010784099,0.012490725,0.015261166,0.016390231,0.026376749,0.013948504,0.010228434,0.035750971,0.003627483,0.016649697,0.019638005,0.002921112,0.002830295,0.012857859,0.005040519,0.01166116,0.009040534,0.01808908,0.014897223,0.011972866,0.009815214,0.012188692,0.017652063,0.004317401,0.016935509,0.019251349,0.021746597,0.007885963,0.006677372,0.008757081,0.008001775,0.010938156,0.013112396,0.01130797,0.012548762,0.010647768,0.011303048,0.003050545,0.011537567,0.010293443,0.006245755,0.012173238,0.050807137,0.002695693,0.012087071,0.017446747,0.009090092,0.003359545,0.010112786,0.016770575,0.023874096,0.030477101,0.010307006,0.007733655,0.010697338,0.00581544,0.004763998,0.033200715,0.014350094,0.008390484,0.006781016,0.005710501,0.007180182,0.004314001,0.013269372,0.01275695,0.014710381,0.01616517,0.004194213,0.014843506,0.017558437,0.003694924,0.005782294,0.003147182,0.00356195,0.006544879,0.011526239,0.013795364,0.008716572,0.009300794,0.022505995,0.010003908,0.008692772,0.022546904,0.092379649,0.019240237,0.005152612,0.025886079,0.014589088,0.008751191,0.010654218,0.006133698,0.010867543,0.017894748,0.010493348,0.018392116,0.007309431,0.009245009,0.004355877,0.003754114,0.006414787,0.004651895,0.004031275,0.011281828,0.008545869,0.017290335,0.008932125,0.003881357,0.007060958,0.014950333,0.009522138,0.00764992,0.005728659,0.015008896,0.008515498,0.006809726,0.023155599,0.008894836,0.010057061,0.005381608,0.003091965,0.009169943,0.006687616,0.012194555,0.002977748,0.01057868,0.006658959,0.00512013,0.014085518,0.012193452,0.02554453,0.007104787,0.011921847,0.011835199,0.025095215,0.0168295850231415,0.0177493163237232,0.0172858295476852,0.0239239216659734,0.004539762845749,0.0069354867854849,0.014498485719553,0.0052683912929802,라이프시맨틱스,1
0.049900852,0.0285533359999999,0.038082568,0.063396514,214260,2019-11-11,-0.035664336,0.053010092,-0.157894737,12.69,0.134110787,1.5,-0.024131842,0.033776724,0.036073956,0.004813639,0.014898752,0.010763544,0.010312255,0.006391736,0.010794046,0.008774852,0.006479026,0.012820662,0.009472033,0.01320572,0.023109868,0.01069685,0.010207169,0.006628285,0.009248919,0.012998133,0.016005943,0.01351241,0.011102208,0.008920214,0.015280766,0.029467909,0.009099596,0.010518003,0.015476192,0.006665042,0.01112053,0.009038556,0.007892942,0.00740645,0.003214045,0.014802487,0.012345178,0.005987564,0.007005142,0.013330681,0.013204715,0.00768455,0.011299867,0.003805918,0.003016036,0.009026155,0.011735053,0.006415008,0.002710065,0.017102761,0.001736469,0.004858801,0.011590383,0.011488462,0.005134717,0.00169642,0.009741356,0.004851985,0.004789419,0.001279077,0.011803764,0.008015673,0.012168697,0.007553677,0.004999265,0.008503343,0.005561363,0.015774267,0.004728895,0.008751439,0.007502478,0.00884117,0.011883703,0.015182659,0.021017164,0.005086079,0.004353407,0.012163932,0.003617951,0.001265605,0.00765876,0.010216038,0.006023176,0.015769727,0.023907021,0.01574804,0.017649722,0.006079738,0.006447736,0.007244446,0.001619119,0.005411195,0.005654653,0.007230159,0.00982725,0.004374923,0.010401685,0.004844926,0.007235097,0.008560594,0.006962591,0.024654202,0.002897924,0.007958923,0.018235778,0.011175481,0.006112093,0.005591659,0.013697218,0.005689844,0.015256419,0.011293468,0.006959224,0.011531947,0.007417262,0.012437674,0.002547064,0.004010303,0.005977312,0.00212429,0.031741634,0.008798415,0.008444141,0.008083119,0.013695684,0.011636064,0.00628185,0.014838525,0.005646251,0.007698036,0.005330224,0.010573786,0.02039241,0.012992698,0.013247231,0.010185079,0.010454113,0.009034318,0.011032911,0.003403879,0.011258467,0.002256971,0.003565953,0.006681058,0.003167318,0.002146388,0.006021255,0.00634103,0.005502609,0.00745677,0.007949766,0.006852854,0.0050654,0.005637754,0.007687437,0.0034772772421443,0.0073632197305805,0.0067308400787969,0.0078345458042095,0.0037678558915296,0.0030444461030557,0.0034731143837024,0.0036258999965648,라파스,1
0.230206559,0.142828411,0.068683601,0.080376259,294140,2020-02-28,0.391394505,-0.078767046,0.18018018,40.11,-0.153488372,1.104,0.028136882,-0.030259414,-0.00670838,0.024557293,0.017592802,0.017569687,0.011783604,0.020150849,0.01231964,0.005039769,0.017618598,0.017965834,0.010264797,0.015477475,0.011853429,0.013821102,0.013402635,0.00732247,0.020256386,0.018255493,0.012848789,0.003758422,0.017143697,0.017348484,0.0150646,0.013642182,0.02758666,0.014315422,0.011273985,0.006117248,0.014528443,0.011896786,0.007347104,0.0051144,0.003568355,0.020707391,0.005311651,0.008615925,0.006066232,0.013167378,0.019101348,0.004824546,0.005499572,0.011041737,0.003810437,0.003818386,0.00481904,0.015432591,0.012151468,0.011170113,0.015466112,0.015780828,0.005829241,0.009871988,0.004151136,0.004144792,0.002552616,0.007826854,0.011630269,0.008588659,0.00955302,0.012898884,0.007975896,0.00583623,0.005635783,0.0053555,0.005866725,0.004983609,0.005597789,0.004115935,0.006016911,0.017846246,0.031692126,0.022658093,0.0085237,0.016529144,0.003522754,0.00531584,0.003123119,0.003186555,0.004264481,0.002943882,0.008422796,0.022501605,0.075794801,0.002953646,0.006850392,0.007515778,0.008342869,0.00409156,0.005504654,0.005842248,0.002779683,0.001984841,0.004761145,0.014559371,0.023739892,0.002632596,0.011143485,0.015120388,0.013714662,0.005247915,0.018171376,0.015381751,0.015963976,0.005874963,0.006336853,0.014314231,0.010078902,0.004973714,0.007719075,0.011455243,0.012641254,0.017074244,0.012292844,0.011910268,0.00615246,0.001604566,0.003301942,0.008614996,0.005383054,0.005037034,0.004957616,0.010998701,0.01088033,0.005724145,0.007383707,0.008855197,0.009409479,0.028693147,0.013785229,0.013883715,0.014580868,0.012236537,0.009154439,0.004930545,0.006345675,0.005738811,0.005861587,0.015591237,0.005740627,0.007389212,0.004401528,0.010060182,0.003139185,0.002052751,0.003035971,0.02662208,0.007755048,0.003750269,0.017023141,0.017947162,0.007628114,0.007548566,0.016469697,0.0184568839809117,0.0055986072528595,0.0067339777066049,0.0138699532974158,0.0066185802588886,0.0026178142765678,0.0042768226987311,0.0061769902605646,레몬,0
0.136639405,0.029572994,0.041498771,0.040507999,228670,2019-08-08,0.378223496,-0.040654994,0.273684211,16.91,-0.196920205,1.165,0.027848316,-0.082126138,-0.166078365,0.019199648,0.017392603,0.008177987,0.007522974,0.017691003,0.031408969,0.003861652,0.006596204,0.008014144,0.025887597,0.011605161,0.017483798,0.020511861,0.038346332,0.005228347,0.005757614,0.020721515,0.045031495,0.006395825,0.007076176,0.015594878,0.031887865,0.020869615,0.016919612,0.019574873,0.044030552,0.00749056,0.005007312,0.009958768,0.008878944,0.003566847,0.001599951,0.019448037,0.010119502,0.007849475,0.005810304,0.009256183,0.011618689,0.013250332,0.005865053,0.010402042,0.005246229,0.009827323,0.00658719,0.007564949,0.012648523,0.011880806,0.01185125,0.00676406,0.011147531,0.006735779,0.007282451,0.003628967,0.005571629,0.006681276,0.007826739,0.015404526,0.010335603,0.021051416,0.013190819,0.004893294,0.012692918,0.002372822,0.010558594,0.006594145,0.01744813,0.004191674,0.01038787,0.014446031,0.016449777,0.005641363,0.011028889,0.009556204,0.01954727,0.004797173,0.009877933,0.009595533,0.012140956,0.00367473,0.002671636,0.011180253,0.011240577,0.004890607,0.017036905,0.006959509,0.018223816,0.005836847,0.012883736,0.004337447,0.008976758,0.002584067,0.008986788,0.012059552,0.024084975,0.01073103,0.017494798,0.024045833,0.015313426,0.014251213,0.019926385,0.025673551,0.027552692,0.019384556,0.035535915,0.012449699,0.013722837,0.005279778,0.011063817,0.01395517,0.007211554,0.004178879,0.016293018,0.005751339,0.008688757,0.003618498,0.0085734,0.003929807,0.007429314,0.001056725,0.003524812,0.00689473,0.015438898,0.006434038,0.009016598,0.011903184,0.004283539,0.004803178,0.005895909,0.005379414,0.013386159,0.009428849,0.008049797,0.008640591,0.007589385,0.004608604,0.008572674,0.004024092,0.00741237,0.003098624,0.006816994,0.001796522,0.010658989,0.005426038,0.013568505,0.03599346,0.020280621,0.010270108,0.011218163,0.009141375,0.008052671,0.008433384,0.007372025,0.0184287646787744,0.0090545774518563,0.006368091745479,0.004369610657072,0.005299630029131,0.0025410480369959,0.0039468325655994,0.0028348833851634,레이,0
0.040419711,0.018508701,0.019836658,0.040527707,228850,2016-04-11,-0.05971223,0.021526875,-0.056603774,16.26,-0.132828283,1.466,-0.037996834,-0.000111547,0.008754793,0.044669145,0.023962518,0.023022095,0.013935158,0.037664459,0.021077386,0.016697706,0.018992141,0.013055182,0.018018462,0.027817647,0.007564415,0.034069712,0.014391714,0.014187176,0.014966953,0.02754639,0.009696006,0.005904963,0.019812905,0.030540818,0.015390843,0.026310887,0.02096415,0.035404298,0.02063035,0.012623851,0.028029253,0.00605642,0.006604483,0.007193618,0.009203378,0.00748452,0.014226908,0.00752256,0.017190377,0.007183331,0.014639858,0.010578963,0.019118211,0.004999239,0.007965912,0.011782748,0.006181964,0.004413388,0.014935943,0.00633952,0.007960097,0.012424312,0.017302691,0.004832491,0.012296465,0.007249623,0.007024194,0.006826164,0.00610647,0.014323116,0.013830238,0.008980935,0.009623401,0.013883718,0.004783405,0.00427074,0.009614899,0.014642582,0.005152296,0.008326555,0.010147302,0.007646559,0.014792504,0.006349273,0.02090103,0.00807612,0.006595618,0.007535904,0.00573946,0.006836578,0.003394754,0.013382919,0.004830099,0.003169572,0.003397879,0.010020232,0.006656683,0.004031324,0.003486794,0.01990864,0.002935161,0.002563898,0.008062687,0.007339893,0.008817914,0.012126773,0.002704852,0.019197582,0.003660318,0.016721089,0.011150138,0.020576566,0.020614879,0.009973255,0.014910792,0.016117057,0.014302796,0.005162494,0.010908049,0.009523864,0.00958761,0.011098821,0.015434482,0.015035269,0.026382349,0.012490415,0.008339988,0.005964483,0.007334437,0.006700907,0.008717297,0.008719453,0.006843506,0.007303067,0.008938464,0.017256248,0.015764851,0.006671109,0.013176159,0.009728753,0.014860669,0.007292457,0.009106522,0.014244944,0.006020082,0.007583563,0.009567511,0.003844032,0.004514325,0.004776065,0.011731592,0.024496518,0.002175697,0.006631528,0.00666763,0.005569978,0.005691914,0.004866941,0.009511905,0.001322594,0.003083566,0.004907153,0.006741625,0.002890749,0.002919884,0.0117495173877187,0.0073607812102471,0.0062097811946986,0.0087786887817166,0.0047759836509241,0.0064680117930103,0.0063132996771318,0.0106137291534518,레이언스,1
0.0537777559999999,0.094342286,0.033796198,0.037062609,412350,2022-06-24,0.303167421,-0.017713547,0.189473684,27.23,0.126139264,3.523,0.024835878,-0.115733488,-0.181404622,0.016494614,0.021065245,0.046224009,0.014013291,0.038328991,0.030319844,0.01472489,0.008739517,0.023737993,0.02750722,0.008030716,0.026932101,0.014382472,0.025746068,0.004279193,0.011170906,0.012479171,0.022854559,0.015511144,0.009328334,0.041473623,0.080286315,0.022994927,0.056549835,0.024974346,0.03086763,0.004121406,0.010266196,0.00236357,0.010240487,0.012836083,0.003021623,0.011358659,0.017941147,0.014492974,0.004627162,0.013445681,0.022265877,0.019416353,0.010473143,0.041786631,0.036110912,0.029504625,0.012405052,0.017081345,0.011651462,0.011519941,0.008713726,0.014465446,0.012418819,0.010329069,0.010092852,0.01208034,0.017504096,0.013224544,0.010182657,0.025411504,0.01950815,0.020602864,0.031931885,0.019735382,0.007478115,0.008563541,0.012063339,0.024523029,0.01036602,0.009926974,0.004382642,0.020612686,0.014159524,0.016318787,0.015880727,0.021751339,0.006867008,0.020052947,0.013202704,0.008647793,0.007342438,0.013193836,0.01553517,0.016399293,0.006706979,0.005696507,0.004127345,0.018056582,0.00922755,0.005971242,0.010232818,0.020372488,0.011730763,0.006461161,0.037999793,0.027522196,0.025198442,0.001452741,0.026207563,0.008014329,0.006583073,0.018629661,0.017781852,0.021363651,0.017725842,0.021068572,0.020131486,0.026750426,0.012198837,0.009630421,0.007558193,0.005556536,0.00710123,0.013910193,0.016256647,0.010442648,0.01543648,0.01838695,0.01023451,0.005322619,0.007257323,0.007360728,0.011192432,0.009053442,0.01306721,0.007849631,0.003917838,0.007736335,0.008286726,0.018359176,0.028708434,0.020092923,0.008376173,0.014528339,0.008316653,0.005460798,0.012660431,0.01127619,0.004462985,0.010082398,0.009161148,0.008462298,0.010603358,0.039535021,0.006830799,0.011758869,0.004737022,0.024441489,0.02044951,0.009285079,0.005986141,0.01366877,0.014204363,0.008560101,0.005340744,0.026122564710171,0.0293544920674201,0.0192185673679652,0.0180557100530192,0.0032837418934507,0.008582922392073,0.0046248360415819,0.0072851777309403,레이저쎌,0
0.707546608,0.06335369,0.0282826799999999,0.03570675,277810,2021-02-03,0.210144928,0.061925485,-0.330645161,22.91,0.053897979,0.978,0.029371144,0.043325775,-0.017913368,0.017025967,0.008079135,0.009996426,0.007701522,0.012109616,0.005740349,0.00808719,0.01039805,0.034332119,0.018382313,0.023258816,0.023100799,0.00808787,0.004990641,0.011966579,0.011403226,0.020597003,0.0054924,0.005597989,0.008266626,0.045100993,0.026232983,0.017112087,0.019193646,0.013862307,0.006978834,0.010767706,0.012833067,0.009105358,0.001463837,0.00734844,0.006279137,0.071457597,0.010940975,0.010449012,0.020699789,0.031994993,0.011250186,0.014296113,0.02273791,0.008866637,0.010680802,0.011852818,0.003327133,0.006085368,0.011294212,0.006721344,0.00738741,0.002326703,0.013148619,0.008214236,0.00860546,0.002586584,0.008578364,0.005849395,0.004277362,0.008555285,0.008614415,0.007289495,0.020980432,0.002995549,0.011753341,0.006107024,0.006725636,0.003026231,0.008806482,0.003946627,0.012704472,0.013140431,0.00937829,0.011720391,0.007320028,0.00681612,0.008746038,0.009098841,0.003056458,0.004894,0.006292241,0.002897895,0.003953738,0.013585586,0.006874742,0.021633787,0.012371293,0.012662459,0.017668988,0.019627346,0.009164,0.004946125,0.006991648,0.004593614,0.007917343,0.016043298,0.01919982,0.015766768,0.006560854,0.01128582,0.014455143,0.010313133,0.007510959,0.00852803,0.016677141,0.097885038,0.032515255,0.007723607,0.00916946,0.019655475,0.021505943,0.009064577,0.006997067,0.012463934,0.025556168,0.005775969,0.016253958,0.017207829,0.012869743,0.006310162,0.003477064,0.00942051,0.003034131,0.009556982,0.007834388,0.006788307,0.008502332,0.015433066,0.002974665,0.016994124,0.018730915,0.005618099,0.015968234,0.018254311,0.008212251,0.005702541,0.003997114,0.007040926,0.011325246,0.006623188,0.003320442,0.004691567,0.008092041,0.007360355,0.016033048,0.017737709,0.010134356,0.025672631,0.012075399,0.014610802,0.006811877,0.02296485,0.017270491,0.020441334,0.020824202,0.0223428287583088,0.0080500145724508,0.0087520203666828,0.0150367116954576,0.0030856590322303,0.0038241508059047,0.0041400347044967,0.0025848658105523,레인보우로보틱스,0
0.091492404,0.059549878,0.026639294,0.050405039,238120,2016-11-03,0.247288503,-0.037928389,0.292929293,22.08,0.045269878,1.428,0.025139163,-0.041814748,-0.114374644,0.020726013,0.005648081,0.018446751,0.005169212,0.020866209,0.011931023,0.011742147,0.006455728,0.015681378,0.018090378,0.037222384,0.01170267,0.014521612,0.010705735,0.016017475,0.004228418,0.018057644,0.008337632,0.013939895,0.004791143,0.019915769,0.068052157,0.020488167,0.009508536,0.017795215,0.012094736,0.017568763,0.005406154,0.00823704,0.005688006,0.002802456,0.002506497,0.015385858,0.007665008,0.003174458,0.00422434,0.00504982,0.008347786,0.006144025,0.003416153,0.003882438,0.004391372,0.007241249,0.0072878,0.002398651,0.009188556,0.00887457,0.005068341,0.016234761,0.013093633,0.009927939,0.003680099,0.005052548,0.007789123,0.007521195,0.005244135,0.005132413,0.007582581,0.008243177,0.009963026,0.004839331,0.007944111,0.001895108,0.003251864,0.00459326,0.008322521,0.001824656,0.00226336,0.009140531,0.01699976,0.005555164,0.007452908,0.013182197,0.008908024,0.008227644,0.008193943,0.01166278,0.02614184,0.003214732,0.011835925,0.024286143,0.018137002,0.008280314,0.092323688,0.007112843,0.01089215,0.010712473,0.006245851,0.005338762,0.007552302,0.004266264,0.009417208,0.00938224,0.01872821,0.003924479,0.007852065,0.025022976,0.009715735,0.016790051,0.008355681,0.005083879,0.007036472,0.011375509,0.010977593,0.004697,0.016258061,0.006897791,0.020794051,0.019474976,0.015727986,0.006994687,0.006162019,0.008681186,0.025771518,0.006127304,0.005557983,0.012669896,0.009131679,0.019352828,0.007533838,0.005685542,0.003827245,0.009333864,0.010112205,0.013632181,0.013775231,0.002864647,0.010287859,0.013671743,0.045025279,0.016565181,0.008662098,0.006340971,0.006791382,0.002988184,0.007391668,0.015285487,0.004547525,0.016789999,0.004900987,0.008074115,0.011988143,0.00629821,0.00847184,0.021250161,0.002457621,0.005917608,0.004787964,0.00711985,0.006868306,0.005855266,0.007051708,0.0033902665552251,0.0065764683450514,0.005077287261808,0.0079678989741936,0.0047109763357448,0.0061629368965955,0.0062868504258284,0.0086817741403687,로고스바이오,0
0.189007526,0.049850958,0.044879873,0.017643072,108490,2018-10-26,0.864743012,-0.090477079,0.094117647,24.16,0.019902121,1.968,0.010983123,-0.117934994,-0.170322768,0.010657423,0.003512301,0.012139904,0.007424786,0.016159377,0.00750353,0.011741963,0.008506725,0.015464444,0.012776114,0.042230798,0.034222109,0.020294663,0.010468497,0.01605639,0.012762139,0.015105954,0.018697369,0.020106919,0.01199843,0.020062215,0.022410119,0.017211876,0.013391916,0.019386405,0.014895651,0.015121638,0.012128704,0.005681653,0.001884712,0.013268486,0.006879414,0.008514822,0.00275915,0.008226615,0.010381377,0.009365986,0.005627752,0.008956478,0.003769748,0.001945194,0.004550735,0.002719931,0.002319192,0.002752408,0.008699621,0.018888036,0.007823432,0.007151007,0.014748307,0.009064156,0.016282167,0.002057065,0.002221885,0.00878722,0.012292978,0.00573701,0.010290943,0.004081548,0.016203619,0.003792275,0.010331184,0.005829927,0.009830905,0.004788506,0.008188082,0.00455352,0.00841672,0.023898809,0.021457328,0.014574406,0.014298069,0.019649577,0.003031093,0.008780517,0.010767954,0.008088672,0.005226707,0.014283479,0.003833747,0.026716889,0.021433364,0.078525026,0.003393807,0.010179766,0.004444612,0.008051582,0.002754593,0.004886427,0.003127424,0.003755038,0.004618331,0.011567292,0.006122141,0.010245897,0.006686155,0.011569098,0.011426326,0.006369271,0.012275654,0.018881577,0.031089713,0.022551009,0.014433773,0.005797436,0.00863061,0.009149763,0.008656309,0.007696287,0.018442555,0.011459494,0.012563749,0.005881989,0.010513909,0.015872218,0.002754117,0.002498535,0.004561318,0.004752663,0.00595559,0.004339053,0.011699409,0.008374295,0.010565938,0.013483556,0.016634058,0.010164849,0.005802194,0.011757817,0.011470603,0.01788216,0.010842872,0.019717407,0.015886488,0.016275016,0.013631881,0.004415276,0.005468913,0.006989191,0.003082801,0.00554288,0.010105754,0.011165732,0.005706895,0.020206735,0.020947875,0.0187819,0.01426466,0.012719514,0.01071909,0.01655802,0.008291942,0.0264071840573059,0.0210109544491677,0.0156847260828413,0.0083828369961699,0.0049135156715954,0.0068737391194315,0.0046943278618121,0.0042503294655277,로보티즈,1
0.033996367,0.023159555,0.033828982,0.028229152,900260,2016-06-30,0.257069409,-0.038643323,0.0,15.63,-0.156753752,1.247,-0.012263755,-0.013294868,-0.043069583,0.029585187,0.026258928,0.021881077,0.011861373,0.024502414,0.027212966,0.028804848,0.009747586,0.018710046,0.062782731,0.015608178,0.012252492,0.0269021,0.031309177,0.028950094,0.011374262,0.020047523,0.035829137,0.019203587,0.014999282,0.035646093,0.029828391,0.008833097,0.013433277,0.028180701,0.030843411,0.027176673,0.012304979,0.004291011,0.02435426,0.003991216,0.003619087,0.014110402,0.013232021,0.006702542,0.003174762,0.012526902,0.011067115,0.004567349,0.007727029,0.009925169,0.007711609,0.003079397,0.006237431,0.0125089,0.010295296,0.004276219,0.009478466,0.019811518,0.011062913,0.011470215,0.014541412,0.011483166,0.00966132,0.009014675,0.008034282,0.020443679,0.01552396,0.012177933,0.003078671,0.010755628,0.013400774,0.016151161,0.005306616,0.009605795,0.016864671,0.015714249,0.006643539,0.01853995,0.022548933,0.009176499,0.01362203,0.012264988,0.01978747,0.01070658,0.006904717,0.008567494,0.006235847,0.019325132,0.002455944,0.004728668,0.008778539,0.029541704,0.002574119,0.01475278,0.022639061,0.017558905,0.010719585,0.009823261,0.024737974,0.004389667,0.00972044,0.013685368,0.013276128,0.01304524,0.012336814,0.018374129,0.011247353,0.011481924,0.010617848,0.009399877,0.010595463,0.009107715,0.01093693,0.006389932,0.012656556,0.018837403,0.004339157,0.021141257,0.009284511,0.010125004,0.004788939,0.011068769,0.007196024,0.016954319,0.00625882,0.006946196,0.014046709,0.006455267,0.010224737,0.010680396,0.017036334,0.007425589,0.012316435,0.015215605,0.005638539,0.008568712,0.001624857,0.012867852,0.006172717,0.010186906,0.012456698,0.010198907,0.012607189,0.007261068,0.00458978,0.006934882,0.016258267,0.007413344,0.015106725,0.013466075,0.008510967,0.015424079,0.003853719,0.026712281,0.012645893,0.007835082,0.002190972,0.016087847,0.008231723,0.007507985,0.005776099,0.0287459786859038,0.006212776466097,0.0052323271727997,0.004505187012954,0.0144426917469779,0.0043715670947215,0.0056339777407392,0.0079990601398989,로스웰,0
0.517254718,0.03006172,0.057986611,0.166022718,67730,2015-07-29,0.036029412,0.020521859,-0.135135135,12.5,-0.072929543,1.716,0.04524725,-0.028023395,-0.020284749,0.013112628,0.004847643,0.005720377,0.011480189,0.011323046,0.008238627,0.018870935,0.008827636,0.004307959,0.014183276,0.009266239,0.01088765,0.009118554,0.009880296,0.014464167,0.015288122,0.005750653,0.01164827,0.022891779,0.022432302,0.009415174,0.019022038,0.018272204,0.014064753,0.010253103,0.011424472,0.017142991,0.011836144,0.006361016,0.009976234,0.004067886,0.001568767,0.008344897,0.002791636,0.006563777,0.006310579,0.004290157,0.012410986,0.005866705,0.005123134,0.022353038,0.018196013,0.021517327,0.013433537,0.010633326,0.007531813,0.009022701,0.017000407,0.017048435,0.007378246,0.005725164,0.009701442,0.005085232,0.007510184,0.006799192,0.007935416,0.019750572,0.013884342,0.008464314,0.03025175,0.012506983,0.009215263,0.005651626,0.011054839,0.011961318,0.008624935,0.00457472,0.010501832,0.0078364,0.017521863,0.015546187,0.00852064,0.009035724,0.00492606,0.007980663,0.005165231,0.004162496,0.006495642,0.011879571,0.007419706,0.012673792,0.017779395,0.026950743,0.005069299,0.02345261,0.016492607,0.015640664,0.007530858,0.007243873,0.006780151,0.00963322,0.011664622,0.014688028,0.018078867,0.011028297,0.007346107,0.00101118,0.015678026,0.024050955,0.012368967,0.01394844,0.015792995,0.015826367,0.011473547,0.015681862,0.009883194,0.011754304,0.009399021,0.010158852,0.020963302,0.012708112,0.02737927,0.013590567,0.011902183,0.019156863,0.015841346,0.00663631,0.005001392,0.002681293,0.003177509,0.006100267,0.008734818,0.008305934,0.004352655,0.005503448,0.012555304,0.013821692,0.023467331,0.019306961,0.015368386,0.036301999,0.007577881,0.00720644,0.008890569,0.008914094,0.003957478,0.006191628,0.008443152,0.006924338,0.003770982,0.017434418,0.008326995,0.004878053,0.013385469,0.013345017,0.00801428,0.01169294,0.022702309,0.004678968,0.005569308,0.009770113,0.013419457,0.0084003332058609,0.0064939995698405,0.0133799634645786,0.0039320562625441,0.0062414072899108,0.0023170174265571,0.0045341362470689,0.0027076191101458,로지시스,1
