1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,업력,우리사주조합,기관투자자,일반투자자,회사명,경기국면
0.0933602,0.032425715,0.008662967,0.016690476,192650,-0.062143310082435,0.0300564495295039,0.2962962962962963,13.5,-0.0112994350282484,1.793,0.0036457407078074,-0.0241065101658884,0.0202457055587841,0.01,1.25,0.0,0.2299999999999999,98.51,395.96,21,18.6,61.4,20.0,드림텍,1
0.062894141,0.046918994,0.048679493,0.038179733,187870,0.024411508282476,0.0147716448683288,0.010752688172043,9.72,0.0571797076526225,2.087,-0.0074728879978128,-0.0243966762579167,-0.0188500448200794,0.0,0.0,0.0,0.0,100.0,11.4,16,0.0,0.0,100.0,디바이스이엔지,1
0.069588842,0.024264851,0.030555081,0.011257309,110990,-0.1007919366450684,0.0129497857948621,0.2197802197802199,10.93,0.0272061388210673,2.082,0.0142048008630764,-0.0033389127175087,-0.0390806576568822,0.0,1.17,0.75,0.0,98.08,105.14,14,20.0,0.0,80.0,디아이티,1
0.043840814,0.139201034,0.155879899,0.048650663,263690,-0.0855899419729206,-0.0280766530958951,-0.1935483870967742,20.8,-0.0195137555982085,1.942,-0.004151210033563,0.00642175156303,0.0129287752606137,0.0,0.0,0.4,2.22,97.38,785.43,16,20.0,0.0,80.0,디알젬,0
0.184311565,0.026241132,0.022444665,0.017166159,263720,-0.0883820384889523,0.038961983402916,-0.04,10.09,-0.0162810625535562,1.733,-0.0226200873362446,0.0093214927830893,-0.0087169874579009,0.0,0.0,52.61,9.45,37.94,539.1,6,4.06,0.0,95.94,디앤씨미디어,1
0.670681178,0.0589218379999999,0.047582476,0.0519046429999999,376300,-0.1236611489776046,0.090236954958325,-0.0275229357798165,18.73,-0.0667963683527885,1.877,-0.0123425902760403,0.0061302603917254,0.057904286448446,42.89,27.23,11.75,1.63,16.5,2001.11,4,15.0,60.0,25.0,디어유,1
0.2386076209999999,0.052968746,0.039879845,0.069108733,227100,0.1548780487804879,-0.0465923140555764,0.06,19.98,-0.0157381177211206,1.943,0.0095111111111112,-0.0373595989405625,-0.0817403669975662,0.0,0.0,3.3300000000000005,0.0,96.67,77173.0,7,0.0,80.0,20.0,디자인,0
0.050631235,0.01602083,0.032298344,0.039223424,263020,-0.0693277310924369,-0.0549993756598736,0.03,22.48,-0.0340586565752127,1.94,-0.0019453532584667,-0.0026304543943782,-0.0234631432545201,0.0,0.0,0.0,0.0,100.0,256.3,19,2.2,0.0,97.8,디케이앤디,0
0.225292366,0.111437292,0.048204792,0.035525808,290550,0.0048701298701299,-0.0636580506651367,0.0888888888888888,30.11,-0.0781352593565332,1.838,-0.0034543844109832,0.0012831230437233,-0.0218575234972037,1.27,0.31,3.669999999999999,0.72,94.03,771.42,7,2.74,0.0,97.26,디케이티,0
0.084638602,0.018746066,0.026669121,0.018848554,383930,-0.1140350877192982,0.0768075587871552,-0.0319148936170211,22.52,0.0377215189873418,3.834,-0.041135248773651,0.0857291360647216,0.043553904222694,0.0,0.0,0.0,0.0,100.0,74.53,6,3.0,72.0,25.0,디티앤씨알오,0
0.116252247,0.10077655,0.038504675,0.026555357,315640,0.0131147540983607,0.0203381147506478,-0.0764331210191083,17.91,0.0376432078559738,1.402,0.0155989834370346,-0.0224257407430241,-0.0086204433098692,4.62,6.480000000000001,2.29,0.0,86.61,1179.07,14,0.0,75.0,25.0,딥노이드,1
0.166957923,0.103040201,0.046397284,0.048869551,317120,-0.1084704448507007,0.0298745885024502,-0.1666666666666666,13.95,0.1376492771841608,1.309,-0.0241490150828319,0.063111500592814,0.0834608593290171,0.0,0.0,0.0,0.0,100.0,51.68,17,0.0,80.0,20.0,라닉스,0
0.078498885,0.086616136,0.019559652,0.048966243,300120,-0.0962059620596206,0.0048265297996004,-0.0294117647058823,14.25,0.0162601626016261,1.375,-0.0010939998316923,0.0034818638837512,0.006463913690476,0.0,0.0,0.0,0.0,100.0,330.36,10,11.9,68.1,20.0,라온피플,0
0.201748705,0.038573657,0.023707024,0.019080697,347700,-0.1425470332850941,-0.006510126472573,0.0873786407766992,20.3,0.2620997766195085,1.132,0.022310541053202,-0.0143810374218686,0.0011422104391747,0.34,11.22,2.87,0.44,85.13,1402.17,9,0.0,75.0,25.0,라이프시맨틱스,1
0.049900852,0.0285533359999999,0.038082568,0.063396514,214260,-0.0356643356643358,0.0530100915241085,-0.1578947368421052,12.69,0.1341107871720117,1.5,-0.024131842260153,0.0337767243881204,0.0360739562872196,0.0,0.0,0.0,0.0,100.0,202.06,14,20.0,60.0,20.0,라파스,1
0.230206559,0.142828411,0.068683601,0.080376259,294140,0.3913945049248315,-0.0787670456025264,0.1801801801801801,40.11,-0.1534883720930231,1.104,0.0281368821292775,-0.0302594135940842,-0.0067083800273939,0.7,20.84,0.86,0.0,77.6,426.0,8,13.4,66.6,20.0,레몬,0
0.136639405,0.029572994,0.041498771,0.040507999,228670,0.3782234957020056,-0.0406549942837534,0.2736842105263157,16.91,-0.1969202053196452,1.165,0.0278483155578126,-0.0821261379038537,-0.1660783647668701,13.58,5.09,1.67,4.15,75.50999999999999,1013.19,16,20.0,60.0,20.0,레이,0
0.040419711,0.018508701,0.019836658,0.040527707,228850,-0.0597122302158273,0.0215268753804036,-0.0566037735849057,16.26,-0.1328282828282827,1.466,-0.0379968335972001,-0.0001115465935191,0.0087547934302874,0.0,0.0,0.0,0.0,100.0,430.31,5,0.0,0.0,100.0,레이언스,1
0.0537777559999999,0.094342286,0.033796198,0.037062609,412350,0.3031674208144796,-0.0177135466600804,0.1894736842105262,27.23,0.1261392635800218,3.523,0.0248358775607056,-0.1157334882050418,-0.1814046224890855,5.08,20.04,2.02,0.64,72.22,1442.95,8,0.0,75.0,25.0,레이저쎌,0
0.707546608,0.06335369,0.0282826799999999,0.03570675,277810,0.2101449275362317,0.0619254849784198,-0.3306451612903226,22.91,0.053897978825794,0.978,0.029371144461836,0.0433257754673692,-0.0179133677742794,4.4,20.9,15.4,2.6,56.7,1489.9,10,10.0,70.0,20.0,레인보우로보틱스,0
0.091492404,0.059549878,0.026639294,0.050405039,238120,0.2472885032537961,-0.0379283887303307,0.292929292929293,22.08,0.0452698781195588,1.428,0.0251391632249955,-0.0418147484626931,-0.1143746438121959,0.0,0.0,0.0,0.0,100.0,190.16,9,0.0,0.0,100.0,로고스바이오,0
0.189007526,0.049850958,0.044879873,0.017643072,108490,0.8647430117222723,-0.090477079057038,0.0941176470588236,24.16,0.0199021207177814,1.968,0.0109831234931689,-0.1179349940363462,-0.1703227676845767,31.9,26.200000000000003,11.4,0.6,29.90000000000001,958.6,20,15.0,65.0,20.0,로보티즈,1
0.033996367,0.023159555,0.033828982,0.028229152,900260,0.25706940874036,-0.0386433226651292,0.0,15.63,-0.1567537520844913,1.247,-0.0122637547249053,-0.0132948676565526,-0.0430695827321685,0.0,0.0,0.0,0.0,100.0,386.96,11,0.0,0.0,100.0,로스웰,0
0.517254718,0.03006172,0.057986611,0.166022718,67730,0.0360294117647059,0.020521858669886,-0.1351351351351352,12.5,-0.0729295426452411,1.716,0.0452472502906198,-0.0280233949349107,-0.0202847489713015,0.0,0.0,0.0,0.0,100.0,345.68,20,10.02,0.0,89.98,로지시스,1
0.04923253,0.009004055,0.018604919,0.014497689,89860,-0.0397022332506203,-0.0108065222986187,-0.1119999999999998,21.67,-0.0133124510571651,1.36,0.0207645525629887,-0.0177181575355032,-0.0201049873804016,0.0,0.0,0.0,0.0,100.0,217.63,17,8.6,61.4,30.0,롯데렌탈,1
0.02545718,0.014296258,0.017246246,0.041446327,286940,-0.1789276807980049,0.0464438771157669,0.2151898734177213,13.03,0.0426573426573426,2.112,0.0051707230097173,-0.0159363406172484,-0.0648603065190291,16.59,3.83,14.22,1.63,63.73,79.33,2,20.0,60.0,20.0,롯데정보통신,1
0.159049756,0.084901578,0.01817545,0.01824837,328130,-0.2164351851851853,0.0764104038449406,-0.0973451327433627,23.11,-0.0191000323729362,3.294,0.0148182449641121,0.031339659165543,0.1068618942299617,0.36,0.36,0.0,10.05,89.23,7.1,10,5.5,69.5,25.0,루닛,0
0.148695437,0.028583474,0.035613789,0.084746723,377450,-0.0436485730274203,0.0605092375113642,-0.3432835820895522,16.26,0.0771331058020476,2.103,-0.0117597292724197,-0.0165737010133092,-0.0013280610308948,0.0,0.0,4.0,0.0,96.0,64.19,20,2.3,69.93,25.39,리파인,1
0.739025006,0.060115655,0.035139052,0.035356923,277070,-0.3657817109144542,0.0709345273087627,-0.2644628099173554,17.23,-0.0236869207003089,2.274,-0.0216032358889501,0.0553014887235221,0.0518039401851411,0.0,0.0,52.900000000000006,6.5,40.6,640.8,12,0.0,0.0,100.0,린드먼아시아,1
0.71873864,0.068762548,0.025316437,0.014493792,439090,-0.0472550382209867,0.0648814712507226,0.0561797752808987,13.65,0.095293098469535,3.543,-0.0108868224087095,0.0420468036620638,0.0536818807202248,2.93,33.1,27.31,2.15,34.50999999999999,1800.47,11,0.0,75.0,25.0,마녀공장,1
0.341673294,0.056618301,0.025483132,0.128093571,195500,0.2004389173372347,-0.0301270475631858,0.4814814814814814,17.5,-0.2261790182868142,1.101,0.0340037497869438,-0.0732991296206063,-0.1187498147544384,0.0,3.12,2.21,0.0,94.67,1056.91,16,0.0,80.0,20.0,마니커에프앤지,0
0.336896613,0.038285271,0.033558799,0.062368486,305090,0.0991787744788375,-0.0548283299958675,0.1666666666666667,16.09,-0.1464788732394365,1.542,0.0112839801675499,-0.0466049510841741,-0.0574748111676081,0.0,0.56,0.54,1.36,97.54,621.48,17,1.0,79.0,20.0,마이크로디지탈,0
0.156986805,0.04032162,0.020255863,0.074106592,424980,-0.0699690402476779,0.0070911155925024,-0.1293103448275862,18.84,-0.0465507571508693,3.259,0.0272082626792045,0.0184539592130674,-0.006197123018224,15.0,16.9,4.1,0.5,63.5,1716.98,23,0.0,75.0,25.0,마이크로투나노,0
0.124062492,0.048545103,0.026454433,0.06510705,147760,-0.2927120669056152,0.0396001119191362,-0.3288590604026845,12.64,0.0940550133096718,1.734,-0.004551700446582,0.0254710291734197,-0.0432689985995524,0.0,0.0,0.0,0.0,100.0,124.3,13,10.0,0.0,90.0,마이크로프랜드,0
0.149559453,0.0531912399999999,0.014154964,0.034439614,377480,0.0037243947858474,0.0406315036368287,-0.1165048543689319,19.38,0.0136645962732917,2.031,0.0099846390168971,-0.0117510855733532,0.0203111409820511,4.17,38.9,3.38,0.0,53.55,197.55,8,9.46,65.54,25.0,마인즈랩,1
0.652208481,0.043593497,0.0264373409999999,0.024085265,169330,0.2070707070707071,0.0388167781105968,0.6307692307692307,28.62,-0.1179624664879356,0.847,-0.0191160852871495,-0.018011178388449,0.0004202478106445,0.08,9.28,3.9900000000000007,0.9000000000000001,85.75,1056.8,19,20.0,59.9,20.0,마크로밀엠브레인,0
0.676637475,0.138286756,0.057684634,0.049096975,377030,0.1053719008264464,0.0234612576255064,0.1559633027522935,19.36,-0.1220338983050848,1.38,0.017346667846712,-0.0187818710674602,0.0245569768806479,43.61,31.430000000000003,5.3,1.01,18.65000000000001,1587.01,12,18.91,56.09,25.0,맥스트,1
0.152847417,0.143405132,0.040250255,0.0521046349999999,100590,-0.1256198347107437,-0.009256789122816,0.0439560439560438,21.63,-0.0495921696574225,1.781,-0.0023887463505264,0.0015054482890461,-0.01217073806833,0.11,1.88,14.029999999999998,12.76,71.22,749.57,19,6.0,74.0,20.0,머큐리,0
0.118522719,0.040266574,0.04118728,0.049327041,133750,0.0717488789237668,-0.0140117016807632,-0.2424242424242424,20.7,-0.0172261484098938,1.693,0.012025425184676,-0.0059803202235332,-0.039479829528869,0.0,0.0,0.0,0.0,100.0,16.67,12,20.0,0.0,80.0,메가엠디,1
0.071451998,0.074344031,0.043404228,0.031523436,235980,-0.1039944903581266,0.0353018975711949,-0.0312499999999998,12.5,0.082207207207207,1.383,-0.0029057345526022,0.0468186587808834,0.0203776788943224,0.0,25.61,0.73,1.15,72.51,86.41,7,2.58,77.42,20.0,메드팩토,1
0.082022296,0.037667599,0.026636873,0.034302084,241770,-0.0181543116490167,-0.0008229913495362,0.013157894736842,11.02,0.0081405312767781,2.084,-0.0209607772580064,-0.0165648017552109,0.09167830096882,0.0,35.67,18.58,3.35,42.4,719.26,18,0.0,80.0,20.0,메카로,1
0.739404383,0.061404373,0.033639753,0.028753817,327260,-0.0168895144264602,0.0362769198397678,-0.1090909090909091,12.67,0.1074095347501435,1.37,-0.0115626594116647,0.0388243335611757,-0.0060927884098896,0.0,9.4125,18.575,10.45,61.5625,1290.21,13,0.0,80.0,20.0,메탈라이프,1
0.211247966,0.036942022,0.121141929,0.173648884,58110,-0.0822898032200357,0.0011344294431259,-0.0503597122302157,22.73,-0.0612065169528841,1.732,0.0139498837509688,0.0028821113524306,-0.0086771844660195,0.0,0.0,0.0,0.0,100.0,3.77,18,20.0,0.0,80.0,멕아이씨에스,1
0.234599663,0.033293498,0.058482031,0.060281357,257370,-0.1613128491620111,0.0231678775946684,0.1630434782608696,12.37,0.0327526132404181,1.921,-0.0046815652327532,0.0187968582649054,0.0855907932420716,0.0,0.0,4.49,4.34,91.17,745.56,18,5.21,0.0,94.79,명성티엔에스,1
0.71422682,0.153646357,0.16172975,0.060059121,9900,-0.0264133456904539,0.0478342980823129,-0.0298507462686566,21.3,0.0530303030303029,0.961,-0.0233902525791535,0.1161531546256946,0.0734836291866871,3.69,22.24,18.83,3.71,51.53,1195.69,39,12.15,67.85,20.0,명신산업,0
0.209984714,0.024684509,0.032221685,0.033054848,434480,-0.0888290713324361,0.0510566930689273,-0.1717171717171717,16.81,0.0232623318385649,3.34,0.0156202608431907,-0.0231759789987107,-0.0806313242410911,0.35,9.23,2.43,1.02,86.97,1715.41,18,0.3,74.7,25.0,모니터랩,0
0.112091026,0.036372352,0.036228552,0.031730663,417970,0.2639264467279612,-0.0857805023863168,-0.0380952380952381,31.36,0.1547511312217193,4.276,0.0360662918887346,-0.0714350918249641,-0.0942319041387628,1.42,11.07,2.73,2.36,82.42,1725.78,18,2.56,72.44,25.0,모델솔루션,0
0.303569243,0.062066964,0.125137936,0.042149057,87260,-0.1922442244224422,0.0318875056564997,0.0425531914893617,11.47,-0.0446500402252615,1.666,-0.0195084221381917,0.0196861060311377,0.0131717078931827,0.0,9.6,8.3,19.2,62.9,471.31,13,10.0,0.0,90.0,모바일어플라이언스,0
0.744683699,0.085901211,0.029969117,0.023848228,348030,0.3596856218215443,0.0327138283825247,0.0999999999999998,30.21,0.0939524838012957,0.977,0.008964507866813,0.0866861320981253,0.0180706718159475,0.31,5.88,6.370000000000001,0.17,87.27,1407.53,14,5.72,74.28,20.0,모비릭스,0
0.090594012,0.021386281,0.006067125,0.017489625,288980,0.3746438746438747,-0.0852166164503513,-0.1652892561983471,30.23,-0.0450318159569261,2.267,0.0216775054193762,-0.0451743510761084,-0.0280697443229416,0.2,0.0,0.0,0.0,99.8,114.19,8,0.0,75.0,21.9,모아데이타,1
0.062358135,0.042332175,0.010685177,0.020903708,118990,0.0393215111796452,0.0304335004985116,0.2808988764044942,10.03,-0.069991617770327,1.742,-0.0262678803641092,0.0029329333114833,-0.0311553700830106,0.0,19.4,5.4,2.5,72.7,357.12,17,15.5,0.0,84.5,모트렉스,1
0.694383797,0.025824833,0.036600137,0.017395775,254490,-0.0327677004095962,0.1271989840902188,-0.0505050505050505,18.51,-0.0961588038154164,3.304,-0.0275171489395252,0.0825275713126796,0.0672617242225979,1.14,19.8,3.82,0.18,75.06,1576.56,27,0.0,75.0,25.0,미래반도체,0
0.068351116,0.028642137,0.039324509,0.027757972,213090,0.0628698224852071,-0.0036043378525567,0.3626373626373627,14.67,-0.0045085662759241,1.772,0.0090342952372599,-0.027548330404218,0.0091624763608109,0.0,0.0,0.0,0.0,100.0,117.3,19,10.0,0.0,90.0,미래테크놀로지,1
0.125146914,0.144780568,0.072514433,0.165811302,201490,0.3136531365313653,0.0154473259245804,0.1376146788990824,13.38,0.0147232037691402,1.335,0.0027973290019851,-0.0061600847798,-0.004946559491211,0.0,0.0,0.0,0.0,100.0,73.1,7,0.0,0.0,100.0,미투온,1
0.27840771,0.039104245,0.030886615,0.0538046,214180,0.0979073243647232,-0.0232540804002188,0.2872340425531916,18.23,0.027360988526037,1.793,0.0031486146095718,-0.0087316707077704,0.0401123770875604,0.0,0.0,0.0,0.0,100.0,728.82,7,5.0,0.0,95.0,민앤지,0
0.076009427,0.163771054,0.069679933,0.050276585,301300,-0.133406835722161,0.0236256649232697,-0.0086206896551723,40.28,0.1239067055393585,0.914,-0.0303160425970457,0.0255819069828839,-0.0287750170394696,0.8100000000000002,5.96,4.72,3.32,85.19,1221.45,21,20.0,60.0,20.0,바이브컴퍼니,0
0.102111199,0.024616356,0.012770474,0.019105889,377740,0.0456973293768545,-0.0510353432037332,-0.1679999999999999,21.97,0.0032777929527452,3.567,-0.0401538120239591,-0.0460322856803464,-0.0440519086451193,0.0,7.5,0.4,0.0,92.1,3.29,20,7.6,62.4,30.0,바이오노트,0
0.188610074,0.052873746,0.037372209,0.037429267,314930,-0.0318979266347686,-0.0353671739112496,-0.1654135338345864,19.23,0.2644305772230888,1.177,0.0297343849152389,-0.0303738243894727,-0.0379344201935074,2.57,17.72,12.14,0.0,67.57,1364.85,22,0.0,75.0,25.0,바이오다인,1
0.034410275,0.044060776,0.069583022,0.065598819,86820,-0.0100502512562814,-0.0032568811623802,0.2749999999999999,12.49,-0.0324324324324324,1.985,-0.0004420084865629,-0.0184082579427656,-0.0243933249958945,15.5,3.1,10.5,0.0,70.9,174.79,19,3.3,0.0,96.7,바이오솔루션,1
0.145827971,0.044341031,0.010537315,0.023515782,251120,0.2622601279317695,-0.0037911612246047,-0.0625,27.75,0.0850225225225225,2.363,0.0068971318025063,-0.0343949223862534,-0.0558839276153763,0.0,16.25,10.08,0.0,73.67,74.01,17,6.15,60.16,25.0,바이오에프디엔씨,1
0.19567763,0.051332904,0.029591502,0.038984138,199730,0.0564424173318132,-0.0369691944867036,0.011111111111111,19.59,0.1740152851263963,3.878,0.0703607409814754,-0.0150828639072578,0.0541173963992756,0.0,6.660000000000001,2.64,0.0,90.7,1594.95,16,0.0,75.0,25.0,바이오인프라,0
0.045978473,0.049819253,0.039277411,0.02436282,99430,0.0549095607235141,-0.0054066429615982,0.0,18.76,0.1351562500000001,1.566,0.0117294520547945,-0.0068545606503094,0.0189137141621962,0.0,38.6,6.17,0.0,55.23,1220.2,19,3.0,72.0,25.0,바이오플러스,1
0.068253227,0.055525733,0.0293457489999999,0.01971015,308080,-0.0082539682539682,0.0174237650330273,-0.2761194029850746,16.79,0.0476575121163165,1.435,0.0180367672563301,-0.0291505415262967,-0.0318857197458315,17.0,15.0,7.400000000000001,0.0,60.6,1271.21,9,1.33,73.67,25.0,바이젠셀,1
0.177717,0.02460061,0.041926758,0.077847081,323990,-0.0535931790499391,-0.0528062145917649,-0.0608695652173911,26.86,-0.0276162790697672,0.897,-0.0221848739495799,0.0095743916712087,0.0366849613181716,0.0,0.8,10.33,2.73,86.14,94.18,11,0.0,80.0,20.0,박셀바이오,0
0.227001183,0.067347324,0.02678087,0.028020671,267790,0.1898527004909982,0.0489630934737965,-0.2871287128712871,13.47,0.1059926620464737,2.249,0.0057255490895438,0.0405439374650309,0.1306419475006497,0.0,0.0,20.06,4.98,74.96000000000001,298.48,8,5.72,0.0,94.28,배럴,1
0.148050015,0.03043268,0.049381201,0.030996806,382900,0.2891304347826087,-0.0651886017144487,-0.146341463414634,31.13,0.1459827833572453,3.745,0.0110397745067334,-0.0664780386750851,-0.0796493683811971,0.53,8.59,3.32,1.98,85.58,751.39,4,6.5,68.5,25.0,범한퓨얼셀,0
0.062727546,0.036963969,0.023206508,0.037942496,299910,-0.0587937151545869,-0.0035952467612249,-0.18,16.44,-0.0649796938456732,1.924,-0.0032874278098623,0.0096007549640815,0.0055207098881404,0.0,0.0,0.0,0.7,99.3,24.81,6,0.0,80.0,20.0,베스파,0
0.292272387,0.065363652,0.139048438,0.06173154,225530,0.189327485380117,-0.0008020003829128,0.0408163265306122,18.94,0.0226969292389853,1.726,0.0080961309016533,-0.0098093930846544,-0.0489295737396594,0.0,0.0,0.0,0.0,100.0,15.47,12,13.33,0.0,86.67,보광산업,1
0.1101165749999999,0.021409064,0.021232334,0.013460795,250000,-0.2018575851393187,0.0274491596440831,-0.0568181818181818,10.16,-0.090681153363978,1.637,-0.0123631225715294,0.0396542914030977,0.0370013070268253,0.0,0.0,4.55,0.0,95.45,557.61,2,0.0,0.0,100.0,보라티알,1
0.202791166,0.080227975,0.11859809,0.024080449,310210,0.3031674208144796,-0.0177135466600804,0.1894736842105262,27.23,0.1261392635800218,3.523,0.0248358775607056,-0.1157334882050418,-0.1814046224890855,0.0,0.0,0.0,0.0,100.0,28.35,8,0.0,75.0,25.0,보로노이,0
0.251116632,0.055714226,0.044238072,0.035734115,338220,-0.0506630397823868,-0.0163250996613374,-0.2424242424242424,27.95,0.4285714285714286,1.02,0.0065276518585675,-0.007324118671859,-0.0504199123661148,8.1,8.1,6.3,1.3,76.2,1457.21,7,14.2,65.8,20.0,뷰노,0
0.053756609,0.031945704,0.034386872,0.042745058,337930,-0.0264054514480409,0.0514052788935817,0.0105263157894737,22.13,0.0889967637540454,0.815,-0.0131589905888231,0.1138357694984795,0.0909982324177169,0.0,0.0,0.0,0.0,100.0,47.06,4,2.73,77.27,20.0,브랜드엑스코퍼레이션,0
0.744782023,0.036600232,0.027899498,0.024308373,99390,-0.0397022332506203,-0.0108065222986187,-0.1119999999999998,21.67,-0.0133124510571651,1.36,0.0207645525629887,-0.0177181575355032,-0.0201049873804016,0.0,24.56,17.7,0.0,57.74,1428.8,22,0.0,75.0,25.0,브레인즈컴퍼니,1
0.0609880149999999,0.034050727,0.034660453,0.031778735,288330,-0.0489913544668588,0.0447919540400114,-0.2524271844660194,12.51,0.0852625635234332,1.392,-0.0095197620059498,0.0450056138080647,0.0219743816254418,0.0,0.0,0.0,0.0,100.0,58.85,5,0.83,79.17,20.0,브릿지바이오,1
0.047605514,0.029075626,0.030668355,0.035415011,365900,0.1205772811918062,-0.0372637281641026,0.1140350877192983,30.32,0.1081530782029951,2.226,0.000921581769437,-0.0259563037249282,-0.0415883766659382,0.72,30.23,0.0,2.3,66.75,190.59,17,0.0,75.0,25.0,브이씨,1
0.124158093,0.060519518,0.040875457,0.035565615,251630,0.0017079419299743,0.0106991058264926,-0.02803738317757,9.9,0.0771017185322804,1.745,0.0217661691542288,0.0127537950161962,-0.0279478068734884,14.2,1.8000000000000005,4.4,0.7,78.9,557.47,12,2.8,0.0,97.2,브이원텍,1
0.121003954,0.006604771,0.024453793,0.011973429,318410,-0.1834341906202723,-0.0458388178895395,0.1276595744680853,27.78,0.0657492354740059,0.904,-0.0083523158693999,0.0354403540172458,0.0896609213720058,6.14,1.99,1.7000000000000002,0.4599999999999999,89.71000000000001,977.5,13,0.0,80.0,20.0,비비씨,0
0.344488814,0.035673618,0.0262622729999999,0.0136282789999999,146320,0.0383813099707968,-0.0461611218586613,0.1339285714285714,30.48,0.0228758169934639,2.195,0.002661343978709,0.01508632018443,0.0258686860586341,36.33,12.95,6.84,0.8,43.08,1831.23,19,4.4,65.6,30.0,비씨엔씨,1
0.27212336,0.079494635,0.017782801,0.029647513,138580,-0.0585065434949961,0.0160589404071243,0.2911392405063291,11.28,0.0166028097062578,2.075,-0.025519340974212,-0.0131403257983946,0.1248417175089213,0.0,0.0,22.44,0.0,77.56,513.97,11,0.27,0.0,99.73,비즈니스온,1
0.13783928,0.088436152,0.088023537,0.055796837,357880,-0.1236611489776046,0.090236954958325,-0.0275229357798165,18.73,-0.0667963683527885,1.877,-0.0123425902760403,0.0061302603917254,0.057904286448446,0.0,3.6027826622457253,1.8627522497995948,0.5007212174973531,94.03374387045731,1662.29,9,2.93,72.07,25.0,비트나인,1
0.483750078,0.034970387,0.0273370989999999,0.012299797,238200,0.1162657502863686,-0.1255223089338537,0.125,30.41,-0.1012740934335184,1.807,-0.005310204442871,-0.0211534614322049,-0.0440721024162586,0.0,0.0,0.0,0.0,100.0,74.62,20,4.7,0.0,95.3,비피도,0
0.4522174289999999,0.051578998,0.0561533349999999,0.049427189,352820,-0.0327490774907749,0.0786826895182986,0.0476190476190476,26.97,0.0551523947750363,0.877,-0.0302033240529823,-0.0067634946530423,-0.0303453243888164,24.83,17.87,30.879999999999995,4.8,21.620000000000005,1117.25,16,19.94,0.0,80.06,빅히트,0
0.069616104,0.016447279,0.015421641,0.026145038,419120,-0.0084674005080439,0.0217443777790511,0.2021276595744681,27.39,0.0594923320994182,4.254,0.0047562425683709,0.011556482872123,-0.0214006388678003,11.21,27.33,0.36,0.48,60.620000000000005,462.19,5,4.0,71.0,25.0,산돌,0
0.659707031,0.018883538,0.027549374,0.070720202,419050,-0.0599889928453496,0.1839433176726874,0.0340909090909091,18.33,-0.0443820224719101,3.11,-0.0319943400676046,0.0943714040018086,0.1184050784735326,0.0,0.0,0.0,0.0,100.0,37.51,3,0.0,75.0,25.0,삼기이브이,0
0.067101416,0.016928142,0.038345952,0.037980456,207940,0.2679394338380514,0.0072390862516273,0.1274509803921568,14.74,0.1457063711911357,1.465,0.0126413246683878,-0.0283114357162703,-0.0955375590040568,0.0,0.0,0.0,0.0,100.0,295.63,6,13.51,0.0,86.49,삼성바이오로직스,0
0.020408136,0.025649717,0.033184379,0.024569758,225190,-0.0311077389984825,0.0282272660930105,0.4499999999999999,9.75,-0.0586984262016162,1.63,-0.0102346920769367,0.0562876463618466,0.043739923056048,0.0,0.0,0.0,0.0,100.0,33.2,4,6.55,67.84,25.61,삼양옵틱스,1
0.028503631,0.037127658,0.0280765029999999,0.005477226,272550,-0.0543735224586288,0.0274522893588657,0.1,10.7,-0.0193929173693084,2.112,-0.0299678915447735,-0.0165384299444154,0.1111717952771749,0.0,0.0,0.03,0.0,99.97,16.73,4,15.8,64.2,20.0,삼양패키징,1
0.780604917,0.007979787,0.014841395,0.016115738,361670,0.0089709762532983,-0.0343208868982853,-0.1654676258992805,20.15,0.0442591404746632,1.095,0.0176935512843541,-0.0029574418443337,-0.0499794564770793,13.6,16.3,11.3,2.7,56.1,1762.39,21,6.7,63.3,30.0,삼영에스앤씨,1
0.303229011,0.069996236,0.060338818,0.043671696,263810,-0.2354903268845897,0.0234187599567081,0.3578947368421052,9.91,0.0183527305282005,1.927,0.0036296033994336,0.0554247094362807,0.0134344098182763,0.0,7.6,2.4,3.8,86.2,601.54,30,5.0,0.0,95.0,상신전자,1
0.4723347249999999,0.054151805,0.053986183,0.09701153,107600,-0.2182203389830509,0.0900765041979747,0.2530120481927711,21.44,-0.0979999999999999,3.114,-0.0001529753709652,0.0544838429144871,0.0757153977070332,34.59,27.82,10.61,1.81,25.169999999999987,1670.9,22,0.67,74.33,25.0,새빗켐,0
0.644338343,0.0300161289999999,0.055145761,0.035090911,411080,0.0971563981042653,0.0915524076785176,-0.0808080808080807,18.23,0.112659353691076,3.502,0.0274060938255682,0.0274099322460474,0.0874471676268326,0.0,3.15,2.56,0.0,94.29,1325.79,19,0.0,75.0,25.0,샌즈랩,0
0.182525738,0.019433939,0.017919542,0.027208455,252990,0.015033407572383,-0.0375347030526813,0.1818181818181818,20.67,0.086900129701686,1.103,0.0132355571454121,-0.014794920358928,-0.0608404077993566,10.11,18.62,13.919999999999998,0.0,57.35,1537.67,5,2.17,72.83,25.0,샘씨엔에스,1
