,날짜,원자료(-1~-5),원자료(-6~-10),원자료(-11~-15),원자료(-16~-20)
342,2016-05-23,0.0031648394765399043,0.005065627190759928,0.004852716681594523,0.004550501874947366
343,2016-05-24,0.004065893524452096,0.004672846996743462,0.00453191957736693,0.003577645128235398
344,2016-05-25,0.005176494018915159,0.0022901460791635124,0.006614434776731248,0.0035878149594598357
345,2016-05-26,0.008061201767761483,0.002968865648676359,0.005443549687269841,0.004247415772627849
346,2016-05-27,0.007619377680266656,0.0031103593727737125,0.004977192312701748,0.004865937534556618
347,2016-05-30,0.007927600631229622,0.0031648394765399043,0.005065627190759928,0.004852716681594523
348,2016-05-31,0.007974469198740524,0.004065893524452096,0.004672846996743462,0.00453191957736693
349,2016-06-01,0.005910814591566758,0.005176494018915159,0.0022901460791635124,0.006614434776731248
350,2016-06-02,0.004619411255365261,0.008061201767761483,0.002968865648676359,0.005443549687269841
351,2016-06-03,0.004139058111883237,0.007619377680266656,0.0031103593727737125,0.004977192312701748
352,2016-06-07,0.003770119381902137,0.007927600631229622,0.0031648394765399043,0.005065627190759928
353,2016-06-08,0.005865816689928042,0.007974469198740524,0.004065893524452096,0.004672846996743462
354,2016-06-09,0.0057760992884775845,0.005910814591566758,0.005176494018915159,0.0022901460791635124
355,2016-06-10,0.006015166878456707,0.004619411255365261,0.008061201767761483,0.002968865648676359
356,2016-06-13,0.0068318726668963395,0.004139058111883237,0.007619377680266656,0.0031103593727737125
357,2016-06-14,0.01228461328908354,0.003770119381902137,0.007927600631229622,0.0031648394765399043
358,2016-06-15,0.009647318394340559,0.005865816689928042,0.007974469198740524,0.004065893524452096
359,2016-06-16,0.007507984895523855,0.0057760992884775845,0.005910814591566758,0.005176494018915159
360,2016-06-17,0.007141413707297878,0.006015166878456707,0.004619411255365261,0.008061201767761483
361,2016-06-20,0.007874058492749537,0.0068318726668963395,0.004139058111883237,0.007619377680266656
362,2016-06-21,0.008515068124688899,0.01228461328908354,0.003770119381902137,0.007927600631229622
363,2016-06-22,0.008249213708217495,0.009647318394340559,0.005865816689928042,0.007974469198740524
364,2016-06-23,0.008231722719402298,0.007507984895523855,0.0057760992884775845,0.005910814591566758
365,2016-06-24,0.006577345710849252,0.007141413707297878,0.006015166878456707,0.004619411255365261
366,2016-06-27,0.016986127250312736,0.007874058492749537,0.0068318726668963395,0.004139058111883237
367,2016-06-28,0.01452101341914209,0.008515068124688899,0.01228461328908354,0.003770119381902137
368,2016-06-29,0.015062281716154244,0.008249213708217495,0.009647318394340559,0.005865816689928042
369,2016-06-30,0.016087847330169474,0.008231722719402298,0.007507984895523855,0.0057760992884775845
370,2016-07-01,0.016801614769551984,0.006577345710849252,0.007141413707297878,0.006015166878456707
371,2016-07-04,0.0037009475295726227,0.016986127250312736,0.007874058492749537,0.0068318726668963395
372,2016-07-05,0.002630098500462592,0.01452101341914209,0.008515068124688899,0.01228461328908354
373,2016-07-06,0.005157545219030398,0.015062281716154244,0.008249213708217495,0.009647318394340559
374,2016-07-07,0.011059213551791246,0.016087847330169474,0.008231722719402298,0.007507984895523855
375,2016-07-08,0.011754896127309745,0.016801614769551984,0.006577345710849252,0.007141413707297878
376,2016-07-11,0.010972526885271217,0.0037009475295726227,0.016986127250312736,0.007874058492749537
377,2016-07-12,0.012848636880068053,0.002630098500462592,0.01452101341914209,0.008515068124688899
378,2016-07-13,0.012810002091073521,0.005157545219030398,0.015062281716154244,0.008249213708217495
379,2016-07-14,0.007505015537331352,0.011059213551791246,0.016087847330169474,0.008231722719402298
380,2016-07-15,0.006953820729357673,0.011754896127309745,0.016801614769551984,0.006577345710849252
381,2016-07-18,0.004808386300427461,0.010972526885271217,0.0037009475295726227,0.016986127250312736
382,2016-07-19,0.0024795297937849066,0.012848636880068053,0.002630098500462592,0.01452101341914209
383,2016-07-20,0.0034339038993493327,0.012810002091073521,0.005157545219030398,0.015062281716154244
384,2016-07-21,0.002452437150545611,0.007505015537331352,0.011059213551791246,0.016087847330169474
385,2016-07-22,0.002662385727576903,0.006953820729357673,0.011754896127309745,0.016801614769551984
386,2016-07-25,0.0015498834505147275,0.004808386300427461,0.010972526885271217,0.0037009475295726227
387,2016-07-26,0.0011724094930609728,0.0024795297937849066,0.012848636880068053,0.002630098500462592
388,2016-07-27,0.003716100261879955,0.0034339038993493327,0.012810002091073521,0.005157545219030398
389,2016-07-28,0.003769941866880702,0.002452437150545611,0.007505015537331352,0.011059213551791246
390,2016-07-29,0.00383086839048534,0.002662385727576903,0.006953820729357673,0.011754896127309745
391,2016-08-01,0.004060051532361923,0.0015498834505147275,0.004808386300427461,0.010972526885271217
392,2016-08-02,0.004903299046953868,0.0011724094930609728,0.0024795297937849066,0.012848636880068053
393,2016-08-03,0.004448401738469977,0.003716100261879955,0.0034339038993493327,0.012810002091073521
394,2016-08-04,0.006720626561156002,0.003769941866880702,0.002452437150545611,0.007505015537331352
395,2016-08-05,0.0071925544116424,0.00383086839048534,0.002662385727576903,0.006953820729357673
396,2016-08-08,0.008696234852282622,0.004060051532361923,0.0015498834505147275,0.004808386300427461
397,2016-08-09,0.008673251643120704,0.004903299046953868,0.0011724094930609728,0.0024795297937849066
398,2016-08-10,0.008400612991119114,0.004448401738469977,0.003716100261879955,0.0034339038993493327
399,2016-08-11,0.00339472741819081,0.006720626561156002,0.003769941866880702,0.002452437150545611
400,2016-08-12,0.0035047511229657972,0.0071925544116424,0.00383086839048534,0.002662385727576903
401,2016-08-16,0.0029608756925097227,0.008696234852282622,0.004060051532361923,0.0015498834505147275
402,2016-08-17,0.002836797988076158,0.008673251643120704,0.004903299046953868,0.0011724094930609728
403,2016-08-18,0.0016249959740993788,0.008400612991119114,0.004448401738469977,0.003716100261879955
404,2016-08-19,0.0030677056630548684,0.00339472741819081,0.006720626561156002,0.003769941866880702
405,2016-08-22,0.0030255167404223708,0.0035047511229657972,0.0071925544116424,0.00383086839048534
406,2016-08-23,0.004535012437321312,0.0029608756925097227,0.008696234852282622,0.004060051532361923
407,2016-08-24,0.004949205558492859,0.002836797988076158,0.008673251643120704,0.004903299046953868
408,2016-08-25,0.005085472259718494,0.0016249959740993788,0.008400612991119114,0.004448401738469977
409,2016-08-26,0.003978617082307014,0.0030677056630548684,0.00339472741819081,0.006720626561156002
410,2016-08-29,0.0039053980638160688,0.0030255167404223708,0.0035047511229657972,0.0071925544116424
411,2016-08-30,0.002851773384861207,0.004535012437321312,0.0029608756925097227,0.008696234852282622
412,2016-08-31,0.002781484439249869,0.004949205558492859,0.002836797988076158,0.008673251643120704
413,2016-09-01,0.0026964467203285493,0.005085472259718494,0.0016249959740993788,0.008400612991119114
414,2016-09-02,0.0026832492280811277,0.003978617082307014,0.0030677056630548684,0.00339472741819081
415,2016-09-05,0.002926845227608176,0.0039053980638160688,0.0030255167404223708,0.0035047511229657972
