날짜,코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20)
2018-01-23,0.0053138881269262995,0.003832730469098738,0.007504738752296596,0.011389705240681634
2018-01-24,0.0078115968390543465,0.005186355029540822,0.007753351684253305,0.006409647324018678
2018-01-25,0.007565242453291018,0.004815771531093606,0.008294817773453398,0.006433449271086874
2018-01-26,0.00819093451412966,0.003648788012003888,0.007488773788756885,0.007388350404187242
2018-01-29,0.00812659512534644,0.0035892636290275055,0.004817292685490835,0.008520935384470884
2018-01-30,0.005032425801651966,0.0053138881269262995,0.003832730469098738,0.007504738752296596
2018-01-31,0.008731004855388712,0.0078115968390543465,0.005186355029540822,0.007753351684253305
2018-02-01,0.008801166400110989,0.007565242453291018,0.004815771531093606,0.008294817773453398
2018-02-02,0.007804572097755298,0.00819093451412966,0.003648788012003888,0.007488773788756885
2018-02-05,0.010371444915811903,0.00812659512534644,0.0035892636290275055,0.004817292685490835
2018-02-06,0.007953079755161196,0.005032425801651966,0.0053138881269262995,0.003832730469098738
2018-02-07,0.008504622108573164,0.008731004855388712,0.0078115968390543465,0.005186355029540822
2018-02-08,0.00883415200198595,0.008801166400110989,0.007565242453291018,0.004815771531093606
2018-02-09,0.010406696244499919,0.007804572097755298,0.00819093451412966,0.003648788012003888
2018-02-12,0.010560144903114162,0.010371444915811903,0.00812659512534644,0.0035892636290275055
2018-02-13,0.014488060618173907,0.007953079755161196,0.005032425801651966,0.0053138881269262995
2018-02-14,0.01481870030614713,0.008504622108573164,0.008731004855388712,0.0078115968390543465
2018-02-19,0.011768304784677108,0.00883415200198595,0.008801166400110989,0.007565242453291018
2018-02-20,0.012114418512996534,0.010406696244499919,0.007804572097755298,0.00819093451412966
2018-02-21,0.00913341593118424,0.010560144903114162,0.010371444915811903,0.00812659512534644
2018-02-22,0.008824365239873306,0.014488060618173907,0.007953079755161196,0.005032425801651966
2018-02-23,0.009878822570402845,0.01481870030614713,0.008504622108573164,0.008731004855388712
2018-02-26,0.011032614427570963,0.011768304784677108,0.00883415200198595,0.008801166400110989
2018-02-27,0.010501144482566168,0.012114418512996534,0.010406696244499919,0.007804572097755298
2018-02-28,0.008108062711989415,0.00913341593118424,0.010560144903114162,0.010371444915811903
2018-03-02,0.010268516933848636,0.008824365239873306,0.014488060618173907,0.007953079755161196
2018-03-05,0.011011946015102927,0.009878822570402845,0.01481870030614713,0.008504622108573164
2018-03-06,0.006719374942306329,0.011032614427570963,0.011768304784677108,0.00883415200198595
2018-03-07,0.011587754601137043,0.010501144482566168,0.012114418512996534,0.010406696244499919
2018-03-08,0.011457997434838068,0.008108062711989415,0.00913341593118424,0.010560144903114162
2018-03-09,0.012777554468546972,0.010268516933848636,0.008824365239873306,0.014488060618173907
2018-03-12,0.011725475650233639,0.011011946015102927,0.009878822570402845,0.01481870030614713
2018-03-13,0.007561504149827426,0.006719374942306329,0.011032614427570963,0.011768304784677108
2018-03-14,0.006863045935943547,0.011587754601137043,0.010501144482566168,0.012114418512996534
2018-03-15,0.00662624300079809,0.011457997434838068,0.008108062711989415,0.00913341593118424
2018-03-16,0.005833273253611622,0.012777554468546972,0.010268516933848636,0.008824365239873306
2018-03-19,0.004924530918232902,0.011725475650233639,0.011011946015102927,0.009878822570402845
2018-03-20,0.004761191774310254,0.007561504149827426,0.006719374942306329,0.011032614427570963
2018-03-21,0.004777662405786859,0.006863045935943547,0.011587754601137043,0.010501144482566168
